ref-id,title,url,parent_key
L9782,Pegfilgrastim - StatPearls - NCBI Bookshelf,https://www.ncbi.nlm.nih.gov/books/NBK532893/,DB00019
L9785,EMA approval for pegfilgrastim biosimilar Grasustek,http://gabionline.net/Biosimilars/News/EMA-approval-for-pegfilgrastim-biosimilar-Grasustek,DB00019
L9974,Biosimilar and Interchangeable Products | FDA,https://www.fda.gov/drugs/biosimilars/biosimilar-and-interchangeable-products,DB00019
L10022,pegfilgrastim | Cancer Care Ontario,https://www.cancercareontario.ca/en/node/43921,DB00019
L852,"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view,DB00022
L1439,"UniProtKB - V6FYV8 (V6FYV8_ECOLX): E. coli L-asparaginase, type II FASTA sequence ",http://www.uniprot.org/uniprot/V6FYV8,DB00023
L12516,FDA Approved Drug Products: Humulin R (insulin human),https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/018780s126s134lbl.pdf,DB00030
L1182,DDVAP Nasal Spray FDA Label,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2007/017922s038,018938s027,019955s013lbl.pdf",DB00035
L1183,Stimate (desmopressin acetate) nasal spray FDA Label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020355s020lbl.pdf,DB00035
L1184,UKPAR for Desmopressin acetate 100mcg and 200mcg Tablets,http://www.mhra.gov.uk/home/groups/par/documents/websiteresources/con2033807.pdf,DB00035
L12681,FDA Approved Drug Products: Sevenfact (coagulation factor VIIa (recombinant)-jncw) for intravenous use,https://www.fda.gov/media/136610/download,DB00036
L12687,Health Canada Product Monograph: NiaStase RT (eptacog alfa (activated) ) powder for injection,https://pdf.hres.ca/dpd_pm/00042076.PDF,DB00036
L7631,FDA Approved Drug Products: Glucagon Hydrochloride Injection (Discontinued),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012122,DB00040
L7634,FDA Approved Drug Products: Glucagon Intravenous or Intramuscular Injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2015/201849s002lbl.pdf,DB00040
L7637,FDA Approved Drug Products: Glucagon for Injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/020928s056lbl.pdf,DB00040
L7640,"FDA Approved Drug Products: Glucagon Subcutaneous, Intramuscular, or Intravenous Injection",https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/020918s052lbl.pdf,DB00040
L7643,FDA Approved Drug Products: Glucagon Nasal Powder,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/210134s000lbl.pdf,DB00040
L7658,Medsafe New Zealand: Glucagon Data Sheet,https://www.medsafe.govt.nz/profs/Datasheet/g/GlucaGeninj.pdf,DB00040
L8519,FDA Approved Drug Products: Glucagon Subcutaneous Auto-Injector and Pre-Filled Syringe,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212097s000lbl.pdf,DB00040
L13422,FDA Approved Products: Alecensa (alectinib) oral capsules,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208434s003lbl.pdf,DB00041
L4670,FDA Approves Genentech’s Xolair® (omalizumab) for Allergic Asthma in Children,https://www.gene.com/media/press-releases/14632/2016-07-07/fda-approves-genentechs-xolair-omalizuma,DB00043
L4671,FDA Approves Genentech's Xolair (omalizumab) Prefilled Syringe Formulation,https://www.drugs.com/newdrugs/fda-approves-genentech-s-xolair-omalizumab-prefilled-syringe-formulation-4830.html,DB00043
L4672,"Omalizumab properties, THPdb Database",http://crdd.osdd.net/raghava/thpdb/display_thppid_sub.php?details=Th1038,DB00043
L10298,HUMALOG FDA Label,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/020563s196s198s199,205747s022s025s026lbl.pdf",DB00046
L12474,FDA Approved Drug Products: Lantus (Insulin glargine) for subcutaneous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021081s034lbl.pdf,DB00047
L1306,Patent: Methods related to adalimumab,https://patents.google.com/patent/US20150158943,DB00051
L4799,"Sandoz received US FDA approval for bio similar, Hyrimoz",https://www.novartis.com/news/media-releases/sandoz-receives-us-fda-approval-biosimilar-hyrimoztm-adalimumab-adaz,DB00051
L4805,HUMIRA website,https://www.humira.com/hidradenitis-suppurativa,DB00051
L4806,Abbvie Website,https://www.abbvie.com/our-science/pipeline/humira.html,DB00051
L941,FDA Press Announcements: FDA approves Mylotarg for treatment of acute myeloid leukemia,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm574507.htm?source=govdelivery&utm_medium=email&utm_source=govdelivery,DB00056
L3101,BLA APPROVAL,https://www.fda.gov/downloads/BiologicsBloodVaccines/BloodBloodProducts/ApprovedProducts/LicensedProductsBLAs/FractionatedPlasmaProducts/UCM611260.pdf,DB00062
L3102,ALBUMIN (HUMAN)- albumin human solution DailyMed,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ddaae99-05e1-e05c-e63c-0c58965d157d,DB00062
L3104,PDR-Human Albumin,http://www.pdr.net/drug-summary/Human-Albumin-Grifols-25--albumin--human--1765,DB00062
L3108,Alburx,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ad74b7f5-b380-47ab-b19d-eef92c8eb7a4,DB00062
L3109,Human Albumin,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90f0c351-3977-2b84-0a6a-e9cb091430ca,DB00062
L3110,Plasbumin,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ead60f3e-9dcc-7afe-2220-4f2381f3c140,DB00062
L50,Link,http://web.b.ebscohost.com/dynamed/detail?vid=15&sid=c9ea9657-342a-4b9b-a3bb-bf363d5d58c4%40sessionmgr112&hid=110&bdata=JnNpdGU9ZHluYW1lZC1saXZlJnNjb3BlPXNpdGU%3d#db=dme&AN=232803&anchor=Mechanism-of-Action-Pharmacokinetics,DB00065
L43,Link,http://www.google.co.in/patents/US8524217,DB00065
L1091,"FDA Label: INFLECTRA (infliximab-dyyb) for Injection, for Intravenous Use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/125544s000lbl.pdf,DB00065
L1092,"FDA Label: IXIFI (infliximab-qbtx) for injection, for Intravenous Use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/761072s000lbl.pdf,DB00065
L44,Link,http://www.kegg.jp/entry/D00746,DB00068
L45,Link,http://www.google.com/patents/EP0422697A1?cl=en,DB00069
L3069,US Patent US6870034B2 (includes Trastuzumab heavy chain sequence),https://patents.google.com/patent/US6870034,DB00072
L6214,Health Canada Product Monograph: Ogivri (trastuzumab) powder for intravenous infusion,https://health-products.canada.ca/dpd-bdpp/info.do?lang=en&code=96453,DB00072
L14015,FDA Approved Drug Products: Herceptin (trastuzumab) for intravenous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/103792s5345lbl.pdf,DB00072
L14126,FDA Approved Drug Products: Ogivri (trastuzumab-dkst) for intravenous infusion,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761074s004lbl.pdf,DB00072
L14129,FDA Approved Drug Products: Herzuma (trastuzumab-pkrb) for intravenous infusion,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761091s001s002lbl.pdf,DB00072
L14132,FDA Approved Drug Products: Herceptin Hylecta (trastuzumab and hyaluronidase-oysk) for subcutaneous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761106Orig1s000lbl.pdf,DB00072
L14135,FDA Approved Drug Products: Kanjinti (trastuzumab-anns) for intravenous infusion,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761073Orig1s000lbl.pdf,DB00072
L14138,FDA Approved Drug Products: Ontruzant (trastuzumab-dttb) for intravenous infusion,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761100s000lbl.pdf,DB00072
L14141,FDA Approved Drug Products: Trazimera (trastuzumab-qyyp) for intravenous infusion,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761081s000lbl.pdf,DB00072
L14150,Genentech: Herceptin(R) MSDS,https://www.gene.com/download/pdf/MSDS_herceptin_vials440mg.pdf,DB00072
L14510,FDA News Release: FDA Approves Breast Cancer Treatment That Can Be Administered At Home By Health Care Professional,https://www.fda.gov/news-events/press-announcements/fda-approves-breast-cancer-treatment-can-be-administered-home-health-care-professional,DB00072
L14531,FDA Approved Drug Products: Phesgo (pertuzumab/trastuzumab/hyaluronidase-zzxf) for subcutaneous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/761170s000lbl.pdf,DB00072
L4808,FDA approves first biosimilar for treatment of adult patients with non-Hodgkin’s lymphoma,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm627009.htm,DB00073
L4811,FDA Approves Two New Indications for Rituxan in Patients With Non-Hodgkin's Lymphoma,https://www.gene.com/media/press-releases/10047/2006-09-29/fda-approves-two-new-indications-for-rit,DB00073
L8920,FDA approves first treatment for children with rare diseases that cause inflammation of small blood vessels,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-children-rare-diseases-cause-inflammation-small-blood-vessels,DB00073
L51,Link,http://web.b.ebscohost.com/dynamed/detail?vid=6&sid=48a6db20-234e-4280-b18e-dcd0e2fed388%40sessionmgr198&hid=102&bdata=JnNpdGU9ZHluYW1lZC1saXZlJnNjb3BlPXNpdGU%3d#db=dme&AN=232878,DB00078
L47,Link,http://www.google.com/patents/WO2002059322A2?cl=en,DB00080
L2509,Creon monograph,http://www.rxabbvie.com/pdf/creon_PI.pdf,DB00085
L2510,FDA approval,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022523_pancreaze_toc.cfm,DB00085
L2521,FDA reports,https://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/DevelopmentResources/UCM308286.pdf,DB00085
L1770,CENTER FOR DRUG EVALUATION AND RESEARCH- 20755,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/020725s000PharmR.pdf,DB00085
L2528,EMA reports,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Public_assessment_report/human/002070/WC500210680.pdf,DB00085
L52,Link,http://www.google.com/patents/WO2013006706A1?cl=en,DB00089
L53,Link,http://www.google.ca/patents/US4741900,DB00089
L54,Link,http://www.google.com/patents/US5162504,DB00089
L5149,FDA approvals,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=065004,DB00091
L5158,Dailymed,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48c3d8a3-4289-4b52-9189-58b48596095c,DB00091
L3002,Cyclosporine Product Label,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/050573s039,050574s047,050625s053lbl.pdf",DB00091
L11085,Cayman Chem: Cyclosporine MSDS,https://www.caymanchem.com/msdss/12088m.pdf,DB00091
L11088,NIH Stat Pearls: Cyclosporine,https://www.ncbi.nlm.nih.gov/books/NBK482450/,DB00091
L11097,Novartis Monograph: Apo-Cyclosporine,https://pdf.hres.ca/dpd_pm/00014004.PDF,DB00091
L3734,Neoral (Cyclosporine) FDA Label,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/050715s027,050716s028lbl.pdf",DB00091
L11118,NY times: Drug that reduces risk in transplants gets early approval,https://www.nytimes.com/1983/09/03/us/drug-that-reduces-risk-in-transplants-gets-early-approval.html,DB00091
L14345,FDA Approved Products: Restasis (cyclosporine ophthalmic emulsion),https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/050790s020lbl.pdf,DB00091
L11094,Health Canada Product Monograph: Raptiva (efalizumab) for subcutaneous injection,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/efalizumab-marketed-raptiva-information,DB00095
L3735,"FDA Approves Second Neupogen Biosimilar, Nivestym",https://www.centerforbiosimilars.com/news/fda-approves-second-neupogen-biosimilar-nivestym,DB00099
L3739,FDA Approves Radiation Medical Countermeasure,https://www.fda.gov/emergencypreparedness/counterterrorism/medicalcountermeasures/aboutmcmi/ucm443245.htm,DB00099
L3742,Zarxio,http://www.zarxio.com/patient/,DB00099
L3744,Drugs Approved by the FDA document,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103353,DB00099
L58,Link,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Scientific_Discussion/human/000212/WC500050140.pdf,DB00102
L14495,"Bioworld: Chiasma carries new oral acromegaly treatment, Mycapssa, to FDA approval",https://www.bioworld.com/articles/436089-chiasma-carries-new-oral-acromegaly-treatment-mycapssa-to-fda-approval?v=preview,DB00104
L14501,NIH StatPearls: Acromegaly,https://www.ncbi.nlm.nih.gov/books/NBK431086/,DB00104
L14507,FDA approval letter: Mycapssa,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2020/208232Orig1s000ltr.pdf,DB00104
L14513,Product monograph: Sandostatin (octreotide acetate) injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2003/19667scm044_Sandostatin_lbl.pdf,DB00104
L14519,NIH StatPearls: Octreotide,https://www.ncbi.nlm.nih.gov/books/NBK544333/,DB00104
L14528,FDA Approved products: Mycapssa (octreotide) oral delayed-release capsules,https://label.mycapssa.com/wp-content/uploads/sites/4/2020/06/prescribinginformation.pdf,DB00104
L1738,U.S. Food & Drug Administration: FDA working with manufacturers to withdraw Zinbryta from the market in the United States,https://www.fda.gov/Drugs/DrugSafety/ucm600999.htm,DB00111
L1744,"European Medicines Agency: Public state on Zenapax (daclizumab), Withdrawal of the marketing authorization in the European Union",http://www.ema.europa.eu/docs/en_GB/document_library/Public_statement/2009/11/WC500011995.pdf,DB00111
L1746,U.S. FDA Zinbryta (daclizumab)  Prescribing Information,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/761029s000lbl.pdf,DB00111
L12648,FDA Approved Drug Products: Avastin (bevacizumab) injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/125085s331lbl.pdf,DB00112
L12699,ClinicalTrials.gov: Bevacizumab in Severe or Critical Patients with COVID-19 Pneumonia (BEST-CP),https://clinicaltrials.gov/ct2/show/NCT04275414,DB00112
L60,Link,http://www.google.ca/patents/US8420081,DB00113
L61,Link,http://www.google.ca/patents/US7790142,DB00113
L62,Link,http://www.google.ca/patents/US8226949,DB00113
L2074,Methylcobalamin vs cyanocobalamin,https://thetastyorange.wordpress.com/2013/04/02/methylcobalamin-versus-cyanocobalamin/,DB00115
L5542,"B12, cyanocobalamin tablets, DailyMed",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ed824d40-79f8-4a76-a102-813ab85f7c6a&audience=consumer,DB00115
L5545,"Cyanocobalamin injection, DailyMed",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2fb653d6-e2b2-4969-831b-c0dc37b9c0cc,DB00115
L2063,Vitamin B12,https://ods.od.nih.gov/factsheets/VitaminB12-Consumer/,DB00115
L5554,The metabolic processes of folic acid and Vitamin B12 deficiency,http://www.jhrr.org/article.asp?issn=2394-2010;year=2014;volume=1;issue=1;spage=5;epage=9;aulast=Mahmood,DB00115
L5557,University of Virginia: Megaloblastic anemia,https://www.med-ed.virginia.edu/courses/path/innes/rcd/mega.cfm,DB00115
L2064,Vitamin B 12 Health Professional Fact Sheet,https://ods.od.nih.gov/factsheets/VitaminB12-HealthProfessional/,DB00115
L12210,FDA Approved Drug Products: Ascor Ascorbic Acid Intravenous Injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/209112s000lbl.pdf,DB00126
L892,Endari Approval Article,https://www.drugs.com/newdrugs/fda-approves-endari-l-glutamine-oral-powder-sickle-cell-4555.html?utm_source=ddc&utm_medium=email&utm_campaign=Today%27s+news+summary+-+July+8%2C+2017&utm_content=FDA+Approves+Endari+%28L-glutamine+oral+powder%29+for+Sickle+Cell+Disease,DB00130
L12231,FDA Approved Drug Products: Endari L-Glutamine Oral Powder,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/208587s001lbl.pdf,DB00130
L5653,"1,25-DIHYDROXYCHOLECALCIFEROL - National Library of Medicine HSDB Database - ToxNet - NIH",https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+3482,DB00136
L12237,FDA Approved Drug Products: Glycine Irrigation Solution,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016784s035lbl.pdf,DB00145
L6058,FDA approvals,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=003444,DB00153
L6082,Endocrine Web,https://www.endocrineweb.com/conditions/hypoparathyroidism/hypoparathyroidism,DB00153
L6085,NORD,https://rarediseases.org/rare-diseases/familial-hypophosphatemia/,DB00153
L6088,Pediatric Pharmacotherapy,https://med.virginia.edu/pediatrics/wp-content/uploads/sites/237/2015/12/200906.pdf,DB00153
L6091,Pubmed books,https://www.ncbi.nlm.nih.gov/books/NBK56061/,DB00153
L6094,Dailymed,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=87e80b1f-e376-45ba-825b-a6fda4b82325,DB00153
L5744,Health Canada Prenatal Nutrition Guidelines for Health Professionals - Folate Contributes to a Healthy Pregnancy,https://www.canada.ca/en/health-canada/services/publications/food-nutrition/prenatal-nutrition-guidelines-health-professionals-folate-contributes-healthy-pregnancy-2009.html,DB00158
L3063,NIH ODS Vitamin E Fact Sheet for Health Professionals,https://ods.od.nih.gov/factsheets/VitaminE-HealthProfessional/,DB00163
L5725,Vitamin E | Linus Pauling Institute | Oregon State University,https://lpi.oregonstate.edu/mic/vitamins/vitamin-E,DB00163
L12408,DailyMed: Pyridoxine hydrochloride tablets,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cca3c335-f43c-4053-b757-5ec48cf103c5,DB00165
L12411,FDA Approved Products: Diclegis (doxylamine succinate and pyridoxine hydrochloride),https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021876s002lbl.pdf,DB00165
L12414,Vitamin B6: Health professionals fact sheet,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,DB00165
L4437,"Pyridoxine, DailyMed",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a56d11c0-b033-4201-85ff-fc710506481a,DB00165
L5689,"Cholecalciferol (Vitamin D3) – Pharmacological Properties, Therapeutic Utility and Potential New Fields of Clinical Application by Yulian Voynikov, Georgi Momekov, Plamen Peikov",https://www.researchgate.net/publication/312164408_Cholecalciferol_Vitamin_D3_-_Pharmacological_Properties_Therapeutic_Utility_and_Potential_New_Fields_of_Clinical_Application,DB00169
L1782,Vitamin D Supplementation: An Update,https://www.uspharmacist.com/article/vitamin-d-supplementation-an-update,DB00169
L5771,NIH Vitamin D Fact Sheet for Health Professionals,https://ods.od.nih.gov/factsheets/Vitamind-HealthProfessional/,DB00169
L6142,FDA approvals,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019898,DB00175
L6028,Chemocare,http://chemocare.com/chemotherapy/side-effects/cardiovascular-events.aspx,DB00175
L6025,Merck Manuals,https://www.merckmanuals.com/en-ca/professional/endocrine-and-metabolic-disorders/lipid-disorders/dyslipidemia,DB00175
L11305,FDA Approved Drug Products: Diovan (valsartan) oral tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/021283s053lbl.pdf,DB00177
L12798,FDA Approved Products: Altace (ramipril) oral capsules,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/019901s060lbl.pdf,DB00178
L5098,Baclofen tablets,https://www.medicines.org.uk/emc/product/5728/smpc,DB00181
L6130,"Baclofen powder, DailyMed",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0a32d8e8-a89a-40c1-8889-b3de5a2d839e,DB00181
L5194,FDA approvals,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=083900,DB00182
L5197,JAMA network,https://jamanetwork.com/journals/jama/article-abstract/659694,DB00182
L5206,Australian Health Department,http://www.health.gov.au/internet/publications/publishing.nsf/Content/drugtreat-pubs-modpsy-toc~drugtreat-pubs-modpsy-2~drugtreat-pubs-modpsy-2-3~drugtreat-pubs-modpsy-2-3-pamp,DB00182
L5209,Inchem,http://www.inchem.org/documents/pims/pharm/pimg009.htm#PartTitle:6.%20%20KINETICS,DB00182
L5212,D-amphetamine sulfate information,http://www.acutetox.eu/pdf_human_short/35-Amphetamine%20revised.pdf,DB00182
L5095,FDA approvals,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070472,DB00186
L6403,Lorazepam monograph,https://pdf.hres.ca/dpd_pm/00026294.PDF,DB00186
L14177,"FDA Approved Drug Products: Bortezomib for Injection, for subcutaneous or intravenous use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/021602s044lbl.pdf,DB00188
L14195,Thermo Fisher Scientific: Bortezomib Safety Data Sheet,https://www.fishersci.com/store/msds?partNumber=AAJ60378LB0&productDescription=BORTEZOMIB%2C+99%25+5MG&vendorId=VN00024248&countryCode=US&language=en,DB00188
L14198,Cayman Chemical: Bortezomib Safety Data Sheet,https://www.caymanchem.com/msdss/10008822m.pdf,DB00188
L14180,BC Cancer: Bortezomib Monograph,http://www.bccancer.bc.ca/drug-database-site/Drug%20Index/Bortezomib_monograph.pdf,DB00188
L5110,FDA approvals,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203261,DB00190
L5113,FDA approvals,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=073589,DB00190
L5116,Glown,https://www.glowm.com/resources/glowm/cd/pages/drugs/kl021.html,DB00190
L5233,EmpowerPharmacy,https://www.empowerpharmacy.com/drugs/phentermine-hcl-capsules.html,DB00191
L5236,Inchem,http://www.inchem.org/documents/pims/pharm/pim415.htm#SectionTitle:6.5%20%20Elimination%20and%20excretion,DB00191
L5239,FDA reports,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202088Orig1s000PharmR.pdf,DB00191
L5125,FDA approvals,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075960,DB00193
L5128,WHO reports,https://www.who.int/medicines/areas/quality_safety/6_1_Update.pdf,DB00193
L9257,FDA Approved Drug Products: Ultram (tramadol hydrochloride) oral tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/020281s045lbl.pdf,DB00193
L6505,"Fluconazole, Medsafe NZ data sheet",https://www.medsafe.govt.nz/profs/Datasheet/f/fluconazolecapmylan.pdf,DB00196
L11034,EMA Summary of Product Characteristics: Diflucan (fluconazole) oral capsules,https://www.ema.europa.eu/en/documents/referral/diflucan-article-30-referral-annex-iii_en.pdf,DB00196
L11043,FDA Approved Drug Products: Diflucan (fluconazole),"https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/019949s065,020090s047lbl.pdf",DB00196
L5161,Electronic Medicines Compendium: Tamiflu (oseltamivir phosphate) 30 mg Hard Capsules Monograph,https://www.medicines.org.uk/emc/product/8050/smpc,DB00198
L5182,Lupin launches US Tamiflu generic amid worst flu season in recent memory: Press Release,https://www.pharmaceutical-technology.com/comment/lupin-launches-us-tamiflu-generic-amid-worst-flu-season-recent-memory/,DB00198
L6571,Dailymed - Oseltamivir (FDA),https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d306e22c-0cb8-46cb-9a40-8194a2bc9e85,DB00198
L7264,CDC Influenza Antiviral Medications: Summary for Clinicians,https://www.cdc.gov/flu/professionals/antivirals/summary-clinicians.htm,DB00198
L7267,Canadian Paediatric Society - The use of antiviral drugs for influenza: Guidance for practitioners,https://www.cps.ca/en/documents/position/antiviral-drugs-for-influenza,DB00198
L5245,NIH StatPearls: Erythromycin,https://www.ncbi.nlm.nih.gov/books/NBK532249/,DB00199
L7261,FDA Approved Drug Products: Ery-Ped (erythromycin ethylsuccinate) granules for oral suspension,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/050207s074,050611s036lbl.pdf",DB00199
L7270,MedSafe NZ: ERA (erythromycin stearate) oral filmtabs,https://www.medsafe.govt.nz/Profs/Datasheet/e/ERAcaptab.pdf,DB00199
L7279,Pfizer: Erythromycin MSDS,https://www.pfizer.com/system/files/products/material_safety_data/PZ00645.pdf,DB00199
L9827,Highly Concentrated Caffeine in Dietary Supplements: Guidance for Industry,https://www.fda.gov/media/112363/download,DB00201
L9851,Caffeine citrate injection FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20793s1lbl.pdf,DB00201
L9854,DailyMed Search: Caffeine,https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=caffeine&audience=consumer,DB00201
L9857,PDB reference,https://www.rcsb.org/ligand/CFF,DB00201
L9863,FDA approval,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020793,DB00201
L9869,"Alcohol and Drug Foundation, Australia",https://adf.org.au/drug-facts/caffeine/,DB00201
L9872,"Migergot, DailyMed",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a31ad0c-7bdd-544b-f5df-a99d04cf541c,DB00201
L9896,Caffeine pathway: Pharm GKB,https://www.pharmgkb.org/pathway/PA165884757,DB00201
L9899,Caffeine and sodium benzoate injection,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b2c6b352-f837-4903-8e4c-fb0a2b20bb60,DB00201
