ref-id,title,url,parent_key
L11416,FDA Approved Drug Products: Actos (pioglitazone) oral tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/021073s049lbl.pdf,BE0000530
L4763,FDA Approved Drug Products: Skelid Tiludronate Disodium Oral Tablets (Discontinued),https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020707s006lbl.pdf,BE0000530
L7889,FDA Approved Drug Products: Carvedilol Oral Tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/020297s038lbl.pdf,BE0000530
L7892,FDA Approved Drug Products: Carvedilol Oral Extended Release Capsules,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/022012s022lbl.pdf,BE0000530
L11638,FDA Approved Drug Products: Levaquin (levofloxacin) oral tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/020634s071lbl.pdf,BE0000530
L11629,Health Canada Product Monograph: Clindamycin oral capsules,https://pdf.hres.ca/dpd_pm/00054159.PDF,BE0000925
L8417,Reglan injection FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/017862s063lbl.pdf,BE0000925
L8138,Colchicine FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022352s017lbl.pdf,BE0000530
L1162,Empowerpharmacy,https://www.empowerpharmacy.com/drugs/testosterone-propionate-injection.html,BE0000685
L1162,Empowerpharmacy,https://www.empowerpharmacy.com/drugs/testosterone-propionate-injection.html,BE0000530
L7511,FDA Approved Drug Products: Solifenacin Succinate Tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/021518s018lbl.pdf,BE0004879
L12063,Health Canada Product Monograph: Kaletra (lopinavir/ritonavir) for oral use,https://pdf.hres.ca/dpd_pm/00053305.PDF,BE0000925
L12063,Health Canada Product Monograph: Kaletra (lopinavir/ritonavir) for oral use,https://pdf.hres.ca/dpd_pm/00053305.PDF,BE0000530
L867,Pharmaceuticals and Medical Devices Agency (PMDA): Topiroxostat review,https://www.pmda.go.jp/files/000153624.pdf,BE0000530
L867,Pharmaceuticals and Medical Devices Agency (PMDA): Topiroxostat review,https://www.pmda.go.jp/files/000153624.pdf,BE0000925
L8684,MULTAQ® (dronedarone hydrochloride) Product Monograph,http://products.sanofi.ca/en/multaq.pdf,BE0000530
L7985,FDA Approved Drug Products: Nebivolol Tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/021742s022lbl.pdf,BE0000530
L161,Link,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d2a87691-c9ad-4753-97a1-311fccfe6515,BE0000925
L161,Link,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d2a87691-c9ad-4753-97a1-311fccfe6515,BE0000530
L10653,FDA Approved Drug Products: Xcopri Cenobamate Oral Tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212839s000lbl.pdf,BE0000530
L1186,JCcardiol,http://www.hellenicjcardiol.org/archive/full_text/2009/3/2009_3_199.pdf,BE0000530
L6814,Symdeko FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210491lbl.pdf,BE0000530
L6814,Symdeko FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210491lbl.pdf,BE0000925
L3868,FDA reports,https://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/DevelopmentResources/UCM421134.pdf,BE0001032
L3868,FDA reports,https://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/DevelopmentResources/UCM421134.pdf,BE0001004
L1143,Tc-99m compounds,http://eknygos.lsmuni.lt/springer/439/173-337.pdf,BE0000530
L1343,Researchgate,https://www.researchgate.net/publication/229817671_Aranidipine_MPC-1304_a_New_Dihydropyridine_Calcium_Antagonist_A_Review_of_Its_Antihypertensive_Action,BE0000530
L1343,Researchgate,https://www.researchgate.net/publication/229817671_Aranidipine_MPC-1304_a_New_Dihydropyridine_Calcium_Antagonist_A_Review_of_Its_Antihypertensive_Action,BE0000925
L1126,Lacidipine Summary of Product Characteristics,http://mri.cts-mrp.eu/download/NL_H_2992_002_FinalSPC.pdf,BE0000530
L1126,Lacidipine Summary of Product Characteristics,http://mri.cts-mrp.eu/download/NL_H_2992_002_FinalSPC.pdf,BE0000925
L1065,Coenzyme Q,http://fodsupport.org/pdf/Description_of_CoQ_10.pdf,BE0000499
L1065,Coenzyme Q,http://fodsupport.org/pdf/Description_of_CoQ_10.pdf,BE0004020
L492,Drug Information,http://www.nuclearonline.org/PI/Cardiogen.pdf,BE0000229
L492,Drug Information,http://www.nuclearonline.org/PI/Cardiogen.pdf,BE0000732
L492,Drug Information,http://www.nuclearonline.org/PI/Cardiogen.pdf,BE0004994
L492,Drug Information,http://www.nuclearonline.org/PI/Cardiogen.pdf,BE0005018
L492,Drug Information,http://www.nuclearonline.org/PI/Cardiogen.pdf,BE0005026
L492,Drug Information,http://www.nuclearonline.org/PI/Cardiogen.pdf,BE0005031
L492,Drug Information,http://www.nuclearonline.org/PI/Cardiogen.pdf,BE0005034
L492,Drug Information,http://www.nuclearonline.org/PI/Cardiogen.pdf,BE0005047
L2401,FDA reports,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205060Orig1s000PharmR.pdf,BE0000935
L2401,FDA reports,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205060Orig1s000PharmR.pdf,BE0001179
L2422,COPPER(II) OXIDE - National Library of Medicine HSDB Database - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+266,BE0000530
L2422,COPPER(II) OXIDE - National Library of Medicine HSDB Database - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+266,BE0001140
L1407,"Deltyba, INN-Delamanid - European Medicines Agency - Europa EU",http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002552/WC500166232.pdf,BE0000530
L1407,"Deltyba, INN-Delamanid - European Medicines Agency - Europa EU",http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002552/WC500166232.pdf,BE0000925
L12405,FDA Center for Drug Evaluation and Research: Pitolisant Non-clinical Review(s),https://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/211150Orig1s000PharmR.pdf,BE0000530
L12405,FDA Center for Drug Evaluation and Research: Pitolisant Non-clinical Review(s),https://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/211150Orig1s000PharmR.pdf,BE0000925
L12852,FDA Approved Drug Products: Koselugo (selumetinib) capsules for oral use,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213756s000lbl.pdf,BE0000530
L12852,FDA Approved Drug Products: Koselugo (selumetinib) capsules for oral use,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213756s000lbl.pdf,BE0004879
L8225,Pharmaceuticals and Medical Devices Agency Japan: Report on Istradefylline,https://www.pmda.go.jp/files/000153870.pdf,BE0000530
L8225,Pharmaceuticals and Medical Devices Agency Japan: Report on Istradefylline,https://www.pmda.go.jp/files/000153870.pdf,BE0004879
L4834,Clinical trials,https://clinicaltrials.gov/ct2/show/NCT02181660,BE0000530
L12075,Pharmaceuticals and Medical Devices Agency: Avigan (favipiravir) Review Report,https://www.pmda.go.jp/files/000210319.pdf,BE0000530
L12075,Pharmaceuticals and Medical Devices Agency: Avigan (favipiravir) Review Report,https://www.pmda.go.jp/files/000210319.pdf,BE0004879
L14327,FDA Approved Drug Products: Zepzelca (lurbinectedin) for intravenous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213702s000lbl.pdf,BE0000530
L14327,FDA Approved Drug Products: Zepzelca (lurbinectedin) for intravenous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213702s000lbl.pdf,BE0000925
L10872,"FDA Approved Drug Products: NUBEQA (darolutamide) tablets, for oral use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212099Orig1s000lbl.pdf,BE0000530
L7883,FDA Approved Drug Products: Turaliotm (pexidartinib) capsules,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211810s000lbl.pdf,BE0000530
L7883,FDA Approved Drug Products: Turaliotm (pexidartinib) capsules,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211810s000lbl.pdf,BE0000925
L3868,FDA reports,https://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/DevelopmentResources/UCM421134.pdf,BE0001032
L3868,FDA reports,https://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/DevelopmentResources/UCM421134.pdf,BE0001004
L8681,Ozempic injection FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/209637s001lbl.pdf,BE0000530
L13769,"FDA Approved Drug Products: QINLOCK (ripretinib) tablets, for oral use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213973s000lbl.pdf,BE0000530
L13769,"FDA Approved Drug Products: QINLOCK (ripretinib) tablets, for oral use",https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213973s000lbl.pdf,BE0004879
L12081,FDA approved products: Extravia (interferon beta-1b) subcutaneous injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/125290s067lbl.pdf,BE0000530
L9395,"FDA Approved Drug Products: Trikafta (elexacaftor, tezacaftor and ivacaftor tablets; ivacaftor tablets)",https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212273s000lbl.pdf,BE0000530
