ref-id,title,url,parent_key
F4313,"Invokana, Canadian monograph",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/313/original/Invokana__Canadian_monograph.pdf?1554913610,BE0004753
F52,"Monograph, Tafinlar",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/052/original/tafinlar_scrip_e.pdf?1525814014,BE0000036
F52,"Monograph, Tafinlar",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/052/original/tafinlar_scrip_e.pdf?1525814014,BE0004757
F52,"Monograph, Tafinlar",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/052/original/tafinlar_scrip_e.pdf?1525814014,BE0004758
F52,"Monograph, Tafinlar",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/052/original/tafinlar_scrip_e.pdf?1525814014,BE0004759
F3562,UKPAR MHRA Prosulf (protamine sulphate) 10mg/ml Solution for Injection Assessment,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/562/original/con272229.pdf?1550683924,BE0000216
F3562,UKPAR MHRA Prosulf (protamine sulphate) 10mg/ml Solution for Injection Assessment,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/562/original/con272229.pdf?1550683924,BE0000280
F134,The antidepressant tianeptine persistently modulates glutamate receptor currents of the hippocampal CA3 commissural-associational synapse in chronically stressed rats,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/134/original/tianeptinedoc.pdf?1528746183,BE0000640
F1688,Adynovate FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/688/original/Adynovate_FDA_label.pdf?1538082756,BE0001043
F48,Scientific Committee on Consumer Safety SCCS,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/048/original/22029_methyl_salicylate_clinical2_prea.pdf?1525732838,BE0009546
F2435,Ravulizumab FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/435/original/DB11580.pdf?1545435537,BE0000855
F6,Etafedrine Hydrochloride,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/006/original/Etafedrine.pdf?1524858118,BE0000694
F379,Encorafenib review,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/379/original/Encorafenib_Review.pdf?1530720666,BE0000634
F379,Encorafenib review,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/379/original/Encorafenib_Review.pdf?1530720666,BE0001027
F3811,Spravato FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/811/original/Spravato_FDA_label.pdf?1551895045,BE0004956
F4108,Brexanolone FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/108/original/211371lbl.pdf?1553536038,BE0004797
F4063,NHS Evidence Briefing January 2019: Brexanolone for postpartum depression,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/063/original/10557-Brexanolone-for-postpartum-depression-V1.0-JAN2019-NONCONF.pdf?1553196439,BE0004797
F4072,"FDA Briefing Document: New Drug Application 211371/New Drug Application, brexanolone for the Treatment of Postpartum Depression",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/072/original/PDAC_DSaRM-11022018-FDABackgrounder.pdf?1553196664,BE0004797
F4325,Romosozumab FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/325/original/Romosozumab_FDA_Label.pdf?1554996790,BE0009665
F619,FDA advisory committee meeting,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/619/original/20180501-AMDAC-03-SIGA_Backgrounder.pdf?1531754787,BE0009559
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0002131
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0000748
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0002133
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0001203
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0001104
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0000853
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0000852
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0000205
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0000453
F4402,Erdafitinib FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/402/original/212018s000lbl.pdf?1555368103,BE0000369
F3574,"FDA label, Egaten",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/574/original/Egaten_FDA_label.pdf?1550685235,BE0009630
F4190,Siponimod FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/190/original/Siponimod_FDA_label.pdf?1554146373,BE0002432
F4190,Siponimod FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/190/original/Siponimod_FDA_label.pdf?1554146373,BE0008652
F79,FDA records,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/079/original/1.pdf?1526493192,BE0000329
F131,Pharmacology of estrogens and progestogens: influence of different routes of administration,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/131/original/Kuhl_05__Pharm_Estro_Progest_Climacteric_1313155660.pdf?1528300380,BE0000557
F4355,Fluticasone Propionate (Cutivate) Ointment FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/355/original/Cutivate_FDA_Label.pdf?1555083055,BE0000794
F4358,Fluticasone Propionate (Flonase) Nasal Spray FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/358/original/Flonase_FDA_Label.pdf?1555083126,BE0000794
F4361,Fluticasone Furoate (Veramyst) Nasal Spray FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/361/original/Veramyst_FDA_Label.pdf?1555084174,BE0000794
F4364,Fluticasone Furoate (Arnuity Ellipta) FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/364/original/Arnuity_Ellipta_FDA_Label.pdf?1555084343,BE0000794
F120,Amino Acid Sequence of Phospholipase AZ-a! from the Venom of Crotalus adamanteus,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/120/original/J._Biol._Chem.-1977-Heinrikson-4913-21.pdf?1527281861,BE0000070
F122,THE PHOSPHOLIPASE OF THE VENOM OF THE COTTONMOUTH SNAKE,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/122/original/PiscJ._Biol._Chem.-1945-Fairbairn-633-44.pdf?1527284721,BE0000070
F29,EMA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/029/original/EMAnet.pdf?1525278584,BE0000384
F138,A cyclooxygenase-2 (COX-2) inhibitor compared with dexamethasone in a survival study of rats with intracerebral 9L gliosarcomas,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/138/original/COX2.pdf?1529007738,BE0009550
F4289,Mometasone Furoate Twisthaler Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/289/original/Mometasone_Furoate_Twisthaler_Label.pdf?1554757570,BE0000794
F1938,Tegsedi EMA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/938/original/tegsedi-epar-product-information_en.pdf?1539980614,BE0009563
F3685,Turoctocog alfa EMA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/685/original/novoeight-epar-product-information_en.pdf?1551138300,BE0000364
F3685,Turoctocog alfa EMA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/685/original/novoeight-epar-product-information_en.pdf?1551138300,BE0000216
F4187,Solriamfetol FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/187/original/Solriamfetol_label.pdf?1554136016,BE0000647
F4187,Solriamfetol FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/187/original/Solriamfetol_label.pdf?1554136016,BE0000486
F4501,Skyrizi FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/501/original/Skyrizi_FDA_label.pdf?1556127291,BE0008663
F4727,Study Protocol for Phase 1 trial of an RNA interference therapy for acute intermittent porphyria,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/727/original/protocol_for_phase_1_trial.pdf?1574375964,BE0009790
