Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
2CS05,Sarah Wilkinson,SCS2,Chief Technology Officer,"Responsible for leading the transformation of IT and managing in-service technology across all the Home Office.   The role will bring senior focus to transforming the legacy estate, enabling technology to meet the future Digital agenda.  It will also be responsible for the management of in-service technology, provided either in-house or outsourced; maintaining and developing IT applications, including Police ICT service delivery; and managing the infrastructure required to operate ‘business as usual’.",Home Office,Home Office,Home Office Technology,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3CS01,990000,1,155000,159999,Information Technology,,1
2CS09,Jackie Keane,SCS2,Head of Immigration IT Portfolio,Provides leadership for the IPT PIC programme to ensure delivery against tight constraints within budget and agreed timeframes,Home Office,Home Office,Immigration Platform Technologies,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,3250000,1,90000,94999,Information Technology,,1
1CS27,N/D,SCS1,Head of Service Management and Integration,Responsibility for major incidents and maintaining a relentless focus on operational service delivery and risk mitigation.,Home Office,Home Office,Live Services,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS08,7780000,1,0,0,Information Technology,,1
1CS38,N/D,SCS1,Deputy IT Portfolio Programme Director Immigration,"The Deputy Programme Portfolio Director will be accountable for managing the delivery of a high profile, challenging and complex technology-enabled business transformation programme to agreed standards, timelines and budget. 

Working closely with the operational business areas across Immigration to understand needs and desired outcomes and to scope the portfolio, manage the pipeline, and manage budgets to best achieve business outcomes.   To determine the right delivery mechanism for each objective and set of circumstances, shaping and initiating projects with tight adherence to strategic ambitions.",Home Office,Home Office,Immigration System Enablers,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS09,0,1,0,0,Information Technology,Salary costs of reports included in 2CS09,1
1CS47,N/D,SCS1,Deputy  Immigration Platform Technologies Programme Director,"The Deputy IPT Director will be accountable for the delivery of a high profile, challenging portfolio of technology projects to agreed standards, timelines and budget; and for maintaining, developing and building relationships with customers to meet business objectives.

Delivery of the programme and its objectives to planned milestones, and with tight adherence to strategic ambitions and  in line with the Cabinet Office ICT agenda – changing the way technology is delivered in the Home Office.  Ensuring effective stakeholder engagement and communication is in place and Maintaining  strong relationships with cross-government technology and digital strategies.  Ensure congruence with the Home Office data and technology standards and policies, maximising the sharing of data and capabilities.",Home Office,Home Office,Immigration System Enablers,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS09,0,1,0,0,Information Technology,Salary costs of reports included in 2CS09,1
1CS35,N/D,SCS1,Head of Biometric Products,Provides leadership for the Biometric PIC programme to ensure delivery against tight constraints within budget and agreed timeframes.,Home Office,Home Office,Biometrics Programme,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,4720000,1,0,0,Information Technology,,1
1CS34,N/D,SCS1,Head of CPG IT,Provides leadership for the Policing Portfolio of projects to ensure delivery against tight constraints within budget and agreed timeframes,Home Office,Home Office,Police Science and Technology Unit,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,4110000,1,0,0,Information Technology,,1
1CS36,N/D,SCS1,Head of IT Sourcing,"To establish an expert team within our new Business Management function. Responsible for defining the sourcing strategy for HOT, and will work with the relevant HOT leads and colleagues in Commercial to define commercial strategy for individual programmes and services, as well as coordinating procurement cycles and managing live contracts and key vendor relationships.",Home Office,Home Office,Business Management,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,1CS32,0,1,0,0,Information Technology,Salary costs of reports included in 1CS32,1
1CS39,N/D,SCS1,Head of End User Services and DevOps,"Responsible for four of the sub-departments, namely: End-User Computing (EUC) Platforms, Integrated Communication Platforms, Print, Scan & Fax facilities and Development Operations Systems (DevOps).

The key aim is to deliver high performing and innovative technology solutions, based on open systems, open standards and open source wherever possible, and to leverage the rapidly-evolving capabilities of the external market, particularly in terms of cloud-computing-related opportunities. We aim to make technology platforms richly-capable as a result of simplicity of design and quality of execution.",Home Office,Home Office,Platforms,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,1CS39,0,1,0,0,Information Technology,,1
1CS25,N/D,SCS1,Head of PNC Operations,"The Directorate provides critical national systems, which includes the Police National Computer and the DNA Database used by the police, other law enforcement agencies and other government departments. This Directorate also manages the Airwave digital radio service which provides secure voice communications to all three emergency blue light services",Home Office,Home Office,Live Services,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,1CS25,14180000,1,0,0,Information Technology,Salary costs included in 1CS27,1
1CS31,N/D,SCS1,Head of Strategy & Solution Architecture,"Responsible for the Architecture Team which develops and owns the Home Office Enterprise Architecture Framework. This maximises value from information and communications technology (ICT). It creates strategic architecture across the Home Office Group by highlighting dependencies between systems and information flows and developing guidance, tools and frameworks to improve corporate effectiveness of ICT for use in major programmes and business as usual. It helps the Department manage and use the Framework and sets associated technical standards and policies. This helps the HO drive up quality and drive down cost. It provides assurance, advice and briefings to the Chief Technology Officer and governance boards.'",Home Office,Home Office,"Strategy, Architecture & Design",0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,1CS29,0,1,0,0,Information Technology,Salary costs of reports included in 1CS29,1
1CS29,N/D,SCS1,"Head of Strategy, Architecture & Design","Responsible for developing a Home Office shared view on the direction for technology, and the road map to deliver this.",Home Office,Home Office,"Strategy, Architecture & Design",0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,1210000,1,0,0,Information Technology,,1
1CS33,N/D,SCS1,Head of Quality Assurance,"QA provides high quality, professionally managed IT Testing and QA services, aiming to provide value for money for projects and programmes across the Home Office Group and wider government",Home Office,Home Office,Quality Assurance and Testing,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,1020000,1,0,0,Information Technology,,1
1CS32,N/D,SCS1,Chief Operating Officer,"Responsible for ensuring the department runs effectively as a business. In particular; supporting the CTO in the transformation of the department’s capability and modus operandi over the coming years, designing the Operating Model for the Directorate, embedding structures that ensure the department is able to recruit and retain the highest level of talent and leading the complex organisational restructuring activity underway.  Additionally to embed strong program and project governance practices, supported by effective standards, tooling, education and reporting capabilities while ensuring we deliver change programs and service within budget.",Home Office,Home Office,Business Management,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,2200000,1,0,0,Information Technology,,1
2CS10,Matthew Gray,SCS1,Head of Infrastructure and Platforms,"Overall responsibility for the Platforms function.  Leading on the design, build and deployment of the core infrastructure underpinning the technology applications and services delivered to all Home Office businesses. 

One of the most technical roles in the department the Director of Platforms has a huge impact on the culture of the department and will be a key catalyst in the development of a new culture of technical excellence.

To work closely with the business to ascertain platform requirements for each application or service and to negotiate delivery timeframes and costs.  Forging close partnerships with internal and supplier teams to drive standards and common approaches and success  throughout the development lifecycle to ensure Platforms meets the needs of evolving systems and services requirements.",Home Office,Home Office,Platforms,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,9620000,1,0,0,Information Technology,,1
2CS08,Peter Rose,SCS1,"Director, Live Services","The Head of Live Services Service Support is accountable for the delivery and management of scalable and sustainable Level 2 technical Service Support, providing high quality, reliable and responsive services for core platforms, applications and toolset capabilities across the Home Office Business, Platform and Digital portfolios. 
A key objective is to seek to lower costs, progressively raise quality and improve the overall user experience, by actively promoting the transition of knowledge from Level 3 to Level 2 and to Level 1, thus reducing demand for Level 3 and 2 support services across the Home Office.",Home Office,Home Office,Live Services,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,0,1,140000,144999,Information Technology,Salary costs of reports included in 1CS39,1
1CS28,N/D,SCS1,TPT Programme Director,Provides leadership for the TPT programme to ensure delivery goals are met while adhering to tight timescales and budget constraints.,Home Office,Home Office,Platforms,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS10,0,1,0,0,Information Technology,Staff and staff costs included in 2CS10,1
2HOS01,Bernard Silverman,SCS2,Chief Scientific Adviser (CSA),"“The task of the Chief Scientific Adviser (CSA) is to provide personal independent scientific advice and support of the highest quality to the Home Secretary and other Home Office ministers and officials on the whole range of Home Office policies and operations. The CSA participates in the Executive Management Board, and reports direct to the Permanent Secretary.  Other important elements of the CSA role includes providing the highest quality independent scientific scrutiny and challenge to departmental decisions; fostering relations with other government departments, academia and industry, both in the UK and abroad; and overseeing the landscape of the Department's Research and Development.”",Home Office,Home Office,Home Office Science Secretariat and Services,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,4PO01,0,0.8,120000,124999,Science and Engineering,,1
2HOS02,Alan Pratt,SCS2,Director of Science Engineering and Technology,"'The Director of Science, Engineering and Technology provides strategic oversight of the Home Office’s physical and social science teams. They also have responsibility for scientific regulatory functions, the delivery of the National DNA Database service, and the shared support for Home Office Science teams and independent advisory committees. As the Head of Profession for scientists and engineers in the Home Office they work as part of a cross-Government network to ensure specialist scientific skills are developed and used effectively.'",Home Office,Home Office,Home Office Science Secretariat and Services,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3CS01,2170000,1,90000,94999,Science and Engineering,,1
1HOS06,N/D,SCS1,Senior Biometrics Adviser (CAST),"'The Senior Biometrics Adviser provides advice to those projects and programmes in the Home Office, its agencies and law enforcement organisations which make use of biometrics for identity assurance, securing of borders and the prevention and the investigation of crime – from development of policy to procurement and deployment. The SBA offers independent assurance on programme feasibility, risk management and value for money. The Adviser leads on national and international standards within the Home Office, and is the interface to the supplier, integrator and academic communities, ensuring a coherent forward view on the application of biometrics in a privacy-respecting context.'",Home Office,Home Office,Biometrics Programme,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,1HOS02,0,1,0,0,Science and Engineering,Salary costs included in 1HOS02,1
1HOS01,N/D,SCS1,Chief Statistician and Head of Profession for Statistics,"The Chief Statistician’s Unit is responsible for National Statistics publications on Scientific Procedures on Animals; Firearm Certificates; and Alcohol Licensing and three Official Statistics publications on the police use of tasers, deployment of firearms by the police and football banning orders. These support executive decision making in policy, strategic planning and delivery, performance management and meet the needs of Parliament and the wider public. The Chief Statistician reports to the National Statistician with respect to all professional matters and also has lead analytical strategic responsibility for a number of areas including Knowledge Management, Data collection, storage, handling, analysis and use across the Home Office.",Home Office,Home Office,Statistician's Unit,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,580000,1,0,0,Statisticians,,1
1HOS02,N/D,SCS1,"Director, Centre for Applied Science & Technology (CAST)","The Centre for Applied Science & Technology (CAST) provides expert advice, innovation and frontline support for the Home Office and its agencies on any issue relating to science and technology. CAST supports the full range of Home Office priorities in the areas of policing and tackling crime, counter terrorism, border security and controlling immigration. CAST only operate where others cannot for reasons of impartiality, national security or market failure.'",Home Office,Home Office,The Centre for Applied Science & Technology,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,710000,1,0,0,Science and Engineering,,1
1HOS04,N/D,SCS1,Head of Animals in Science Regulation Unit,"The Animals in Science Regulation Unit (ASRU) comprises the policy, licensing and inspectorate staff responsible for administering the Animals (Scientific Procedures) Act 1986 (ASPA) and related regulations.  The Policy Team advises ministers on issues related to ASPA and responds to correspondence (including PQs and FOI enquiries) from MPs and the public.  Inspectors (all registered medical or veterinary practitioners) provide advice on applications to the Licensing Team who grant the licences on behalf of the Secretary of State.  Inspectors also visit registered establishments to check for non-compliance and provide advice on applications and good practice. The majority of visits are unannounced.'",Home Office,Home Office,The Animals in Science Regulation Unit,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,1940000,1,0,0,Vets,,1
1HOS15,N/D,SCS1,Chief Inspector - Animals in Science Regulation Unit,"The Animals in Science Regulation Unit (ASRU) comprises the policy, licensing and inspectorate staff responsible for administering the Animals (Scientific Procedures) Act 1986 (ASPA) and related regulations.  The Policy Team advises ministers on issues related to ASPA and responds to correspondence (including PQs and FOI enquiries) from MPs and the public.  Inspectors (all registered medical or veterinary practitioners) provide advice on applications to the Licensing Team who grant the licences on behalf of the Secretary of State.  Inspectors also visit registered establishments to check for non-compliance and provide advice on applications and good practice. The majority of visits are unannounced.'",Home Office,Home Office,The Animals in Science Regulation Unit,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,1HOS04,0,1,0,0,Vets,Salary costs included in 1HOS04.,1
1HOS13,N/D,SCS1,Head of Migration & Border Analysis,Provides research and analysis to support migration and border policy.',Home Office,Home Office,Migration & Border Analysis,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,1540000,1,0,0,Social Research,,1
1HOS12,N/D,SCS1,Head of Crime & Policing Analysis & Head of Profession for Social Research,Provides social science research and analysis to support Crime & Policing Group policy',Home Office,Home Office,Crime & Policing Analysis Unit,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,2080000,1,0,0,Social Research,,1
1HOS09,N/D,SCS1,Head of Office for Security Counter-terrorism Research and Analysis and Home Office Chief Economist,"Provides research and analysis to support the Office of Security and Counter Terrorism. The Chief Economist provides economic advice to Ministers and senior officials across the full range of Home Office policy areas, manages the Economic Assessment Unit which assesses the quality of economic cases produced by the Home Office and acts as head of profession for economists in the Home Office.'",Home Office,Home Office,Office of Security and Counter Terrorism Analysis Unit,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,1430000,1,0,0,Economics,,1
1HOS11,N/D,SCS1,Head of HO Science Decision Support for Operations,Deliver the  Commercial Directorate Objectives  by providing Leadership of a team that undertakes all Commercial activity (Procurement and Contract Management) through a business partnering approach for The Office of Security and Counter Terrorism (OSCT),Home Office,Home Office,Decision Support for Operations Unit,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,1830000,0.8,0,0,Operational Research,,1
1HOS10,N/D,SCS1,Head of Regulatory and Strategic Support,"Oversees the provision of forensic pathology services in England & Wales ensuring the registration of appropriately qualified forensic pathologists on the HO Register, supporting the training of forensic pathologists, negotiating case fees and dealing with complaints against forensic pathologists.  The unit also provides operational and strategic support to the Forensic Science Regulator and Surveillance Camera Commissioner and futures work.",Home Office,Home Office,Regulatory and Strategic Support Unit,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,600000,1,0,0,Science and Engineering,,1
2CS01,Hannah Witty,SCS2,Director of Finance and Estates,"The Finance and Estates Directorate plays a key role in ensuring that the Home Office gets the most from its resources and provides cost-effective financial advice and support to Ministers, the Department and key stakeholders to enable them to deliver the Home Office objectives. It aims to minimise demands on our businesses, improve financial processes and systems, drive out inefficiencies and support delivery across all areas of the Home Office Group.",Home Office,Home Office,Finance and Estates,0207 035 4848 or Mincom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3CS01,730000,1,75000,79999,Finance,"Salary costs include 1CS18, 1CS44 and TBC1",1
