"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Cabinet Office","Cabinet Office","Constitution Group","257","B2/BAND B2","29819","38103","Project manager","6.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Constitution Group","257","B2/BAND B2","29819","38103","Senior Research Officer","1.00","Social Research"
"Cabinet Office","Cabinet Office","Constitution Group","257","B/Faststream","27000","35817","Policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","B1/BAND B1","23557","29795","Programme  Support Officer","4.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Constitution Group- Privy Council Office","77","A/BAND A","44300","59885","Head of Secretariat & Senior Clerk","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group- Privy Council Office","77","A/BAND A","44300","59885","Senior Clerk","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group- Privy Council Office","77","B2/BAND B2","29819","38103","Secretariat Support Team Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Constitution Group- Privy Council Office","77","B1/BAND B1","23557","29795","Casework Support Officer","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Constitution Group- Privy Council Office","77","B1/BAND B1","23557","29795","SST Assistant Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Constitution Group- Privy Council Office","77","C/BAND C","19954","24188","Administrator","3.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","A/BAND A","44300","59885","Private Secretary","2.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","B2/BAND B2","29819","38103","Diary manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","B2/BAND B2","29819","38103","Office manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","B1/BAND B1","23557","29795","Assistant Diary Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","B1/BAND B1","23557","29795","Executive assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","C/BAND C","19954","24188","Policy support officer","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","C/BAND C","19954","24188","Policy support officer","4.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","318","B2/BAND B2","29819","38103","Assistant Private Secretary","2.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Research and Analysis Unit","25","C/BAND C","19954","24188","Policy support officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Research and Analysis Unit","259","A/BAND A","44300","59885","Policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Research and Analysis Unit","259","B2/BAND B2","29819","38103","Policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Research and Analysis Unit","259","B/Faststream","27000","35817","Policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","10","B1/BAND B1","23557","29795","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","54","B1/BAND B1","23557","29795","Correspondence manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","54","C/BAND C","19954","24188","Diary manager","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","69","A/BAND A","44300","59885","Senior policy adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","69","B/Faststream","27000","35817","Policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","76","A/BAND A","44300","59885","Senior policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","76","B2/BAND B2","29819","38103","Policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","76","B/Faststream","27000","35817","Policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","144","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","144","B/Faststream","27000","35817","Policy adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","316","A/BAND A","44300","59885","Business manager","0.50","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","316","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Economic & Domestic Affairs","316","B/Faststream","27000","35817","Policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","51","B1/BAND B1","23557","29795","Executive assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","87","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","87","B2/BAND B2","29819","38103","Policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","87","C/BAND C","19954","24188","Executive assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","91","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","91","B2/BAND B2","29819","38103","Policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","91","B1/BAND B1","23557","29795","Policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","91","C/BAND C","19954","24188","Policy support officer","2.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","121","A/BAND A","44300","59885","Senior policy adviser","5.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","121","B2/BAND B2","29819","38103","Policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","121","B1/BAND B1","23557","29795","Diary manager","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","121","C/BAND C","19954","24188","Executive assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","121","C/BAND C","19954","24188","Policy support officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Financial Management Team","24","A/BAND A","44300","59885","Senior policy adviser","1.00","Planning"
"Cabinet Office","Cabinet Office","Financial Management Team","24","B2/BAND B2","29819","38103","Operational Manager","1.00","Planning"
"Cabinet Office","Cabinet Office","Financial Management Team","24","B2/BAND B2","29819","38103","Policy adviser","1.00","Planning"
"Cabinet Office","Cabinet Office","Financial Management Team","24","B1/BAND B1","23557","29795","Operations support officer","1.00","Planning"
"Cabinet Office","Cabinet Office","Financial Management Team","99","A/BAND A","44300","59885","Estate Manager","3.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","A/BAND A","44300","59885","Policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Financial Management Team","99","A/BAND A","44300","59885","Senior Finance manager","13.50","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","A/BAND A","44300","59885","Senior policy adviser","1.00","Planning"
"Cabinet Office","Cabinet Office","Financial Management Team","99","A/BAND A","44300","59885","Senior policy adviser","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","A/BAND A","44300","59885","Senior procurement officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","A/BAND A","44300","59885","Senior procurement officer","2.00","Procurement"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Business manager","1.00","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Estate Manager/Finance","2.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Estate Officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Executive assistant","1.00","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Finance officer","17.60","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Operational Manager","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Procurement officer","6.00","Procurement"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B2/BAND B2","29819","38103","Senior policy adviser","4.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B1/BAND B1","23557","29795","Estate Manager","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B1/BAND B1","23557","29795","Estate Officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B1/BAND B1","23557","29795","Finance officer","11.60","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B1/BAND B1","23557","29795","Legal Support officer","0.72","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B1/BAND B1","23557","29795","Operational Manager","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B1/BAND B1","23557","29795","Procurement support officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","B1/BAND B1","23557","29795","Procurement support officer","1.78","Procurement"
"Cabinet Office","Cabinet Office","Financial Management Team","99","C/BAND C","19954","24188","Finance support officer","8.00","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","C/BAND C","19954","24188","Operations support officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Financial Management Team","99","C/BAND C","19954","24188","Procurement support officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","Business manager","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","IT manager","3.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","Procurement officer","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","Business manager","4.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","IT support officer","3.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","Procurement officer","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B1/BAND B1","23557","29795","Business manager","4.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B1/BAND B1","23557","29795","Executive assistant","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS3","36371","47167","Analyst","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS3","36371","47167","Content Designer","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS3","36371","47167","Editor","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS3","36371","47167","Product Analytics Lead","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS3","36371","47167","Senior Customer Insight Manager","1.63","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","Analyst","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","Content Designer","4.67","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","Editor","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","IT manager","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","Mobile Producer","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","Product Analytics Lead","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Content Designer","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Creative Lead","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Interaction Designer","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Product Analytics Lead","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Transition Manager","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","B1/BAND B1","23557","29795","Analyst","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","B1/BAND B1","23557","29795","Graduate Intern","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","B1/BAND B1","23557","29795","IT support officer","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","241","C/BAND C","19954","24188","IT support officer","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Analyst","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Creative Lead","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Developer","6.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Product Manager","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Technical Architect","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Web Ops","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","243","B2/BAND B2","29819","38103","Developer","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","276","A/BAND A","44300","59885","Partnership Manager","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","276","A/BAND A","44300","59885","Product Manager","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","276","B2/BAND B2","29819","38103","Proposition Support","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","276","B/Faststream","27000","35817","Digital business inovation executive","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","281","A/BAND A","44300","59885","Technical Architect","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","282","A/BAND A","44300","59885","Analyst","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","282","A/BAND A","44300","59885","Delivery Manager","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","282","A/BAND A","44300","59885","Programme manager","4.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","282","B2/BAND B2","29819","38103","Analyst","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","284","TIS3","36371","47167","Analyst","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","284","A/BAND A","44300","59885","Developer","3.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","284","A/BAND A","44300","59885","Policy adviser","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","284","A/BAND A","44300","59885","Product Manager","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","284","A/BAND A","44300","59885","Technical Architect","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","311","B1/BAND B1","23557","29795","Graduate Intern","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","312","A/BAND A","44300","59885","Delivery Lead","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","312","A/BAND A","44300","59885","Digital Communications Lead","2.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","312","A/BAND A","44300","59885","Digital Engagement Lead","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","312","A/BAND A","44300","59885","Head of Community","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","312","B1/BAND B1","23557","29795","Digital Engagement Officer","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","313","A/BAND A","44300","59885","Analyst","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","313","A/BAND A","44300","59885","Business manager","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","313","A/BAND A","44300","59885","Digital Strategy Advisor","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","313","A/BAND A","44300","59885","Partnership Manager","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","313","A/BAND A","44300","59885","Senior communications manager","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","313","A/BAND A","44300","59885","Technical Architect","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","313","B2/BAND B2","29819","38103","Standards Lead","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","314","TIS3","36371","47167","Digital Strategy Advisor","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","314","A/BAND A","44300","59885","Senior policy adviser","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","314","B2/BAND B2","29819","38103","Policy adviser","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","314","B1/BAND B1","23557","29795","Graduate Intern","1.00","Other"
"Cabinet Office","Cabinet Office","Government Digital Service","314","B1/BAND B1","23557","29795","Policy adviser","1.00","Other"
"Cabinet Office","Cabinet Office","Government in Parliament Group","100","A/BAND A","44300","59885","IT manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","100","A/BAND A","44300","59885","Private Secretary","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","100","B2/BAND B2","29819","38103","Senior Operational Manager","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","100","B1/BAND B1","23557","29795","Diary manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","100","B1/BAND B1","23557","29795","IT support officer","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","100","B1/BAND B1","23557","29795","Operational Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","100","C/BAND C","19954","24188","Operations support officer","7.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","141","A/BAND A","44300","59885","Private Secretary","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","141","A/BAND A","44300","59885","Senior Operational Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","141","B2/BAND B2","29819","38103","Operational Manager","2.92","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","141","B2/BAND B2","29819","38103","Senior Operational Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","141","B1/BAND B1","23557","29795","Diary manager","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","141","B1/BAND B1","23557","29795","Operational Manager","7.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","141","C/BAND C","19954","24188","Operations support officer","11.51","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","186","A/BAND A","44300","59885","Legal Adviser","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","187","A/BAND A","44300","59885","Legal Adviser","0.80","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","A/BAND A","44300","59885","Private Secretary","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","B2/BAND B2","29819","38103","Senior Operational Manager","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","B/Faststream","27000","35817","Senior Operational Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","B1/BAND B1","23557","29795","Diary manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","B1/BAND B1","23557","29795","Executive assistant","3.89","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","B1/BAND B1","23557","29795","Operational Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","B1/BAND B1","23557","29795","Operations support officer","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","B1/BAND B1","23557","29795","Senior Operational Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament Group","310","C/BAND C","19954","24188","Operations support officer","3.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Analyst","2.00","Statisticians"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Knowledge Information Management Manager","2.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Senior Finance manager","2.00","Finance"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Senior policy adviser","1.81","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","294","B2/BAND B2","29819","38103","Knowledge Information Management Support Officer","5.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","294","B2/BAND B2","29819","38103","Project support officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Government Property Unit","294","B1/BAND B1","23557","29795","Junior Analyst","1.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Knowledge Information Management Manager","2.00","Property and asset management"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Operations support officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Programme manager","1.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Programme support officer","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Project manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Project manager","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Project support officer","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Senior policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B2/BAND B2","29819","38103","Knowledge Information Management Support Officer","2.00","Property and asset management"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B1/BAND B1","23557","29795","Diary manager","0.60","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B1/BAND B1","23557","29795","Knowledge Information Management Support Officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B1/BAND B1","23557","29795","Policy adviser","1.00","Policy"
