Invoice Date,Supplier Name,Proclass Category,Service Area,Cost Centre Name,Invoiced
03/10/2013,CROSSROADS CARE IN GREATER MANCHESTER,Financial Services,EARLY HELP AND SCHOOLS,CROSSROADS,�540.00
21/10/2013,CROSSROADS CARE IN GREATER MANCHESTER,Financial Services,EARLY HELP AND SCHOOLS,CROSSROADS,"�3,925.13"
21/10/2013,CROSSROADS CARE IN GREATER MANCHESTER,Financial Services,EARLY HELP AND SCHOOLS,CROSSROADS,"�3,793.28"
21/10/2013,CROSSROADS CARE IN GREATER MANCHESTER,Financial Services,EARLY HELP AND SCHOOLS,CROSSROADS,"�2,575.13"
21/10/2013,CROSSROADS CARE IN GREATER MANCHESTER,Financial Services,EARLY HELP AND SCHOOLS,CROSSROADS,"�3,663.00"
02/10/2013,CHANCES,Unclassifiable,EARLY HELP AND SCHOOLS,LOOKED AFTER CHILDREN PUPIL PREMIUM,"�1,408.48"
02/10/2013,CHANCES,Unclassifiable,EARLY HELP AND SCHOOLS,LOOKED AFTER CHILDREN PUPIL PREMIUM,"�2,280.00"
11/10/2013,DEBONAIR LANGUAGES LTD,Human Resources,CHILDREN�S SOCIAL CARE,DUTY PREVENTIVE,�615.50
04/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,WAN CONNECTIVITY CHARGES,"�21,124.12"
11/10/2013,LAPSILLE LTD,Education,EARLY HELP AND SCHOOLS,SEND PATHFINDER,�900.00
01/10/2013,HEALTH & SAFETY SOLUTIONS (NW) LTD,Health & Safety�,EARLY HELP AND SCHOOLS,GENERAL SURE START TRAINING,�550.20
10/10/2013,RICOH UK LTD,Facilities & Management Services,EARLY HELP AND SCHOOLS,HOWARD ST CHILDRENS CENTRE,�654.79
10/10/2013,RICOH UK LTD,Facilities & Management Services,EARLY HELP AND SCHOOLS,HOWARD ST CHILDRENS CENTRE,�609.69
10/10/2013,RICOH UK LTD,Facilities & Management Services,EARLY HELP AND SCHOOLS,HOWARD ST CHILDRENS CENTRE,�594.46
10/10/2013,RICOH UK LTD,Facilities & Management Services,EARLY HELP AND SCHOOLS,HOWARD ST CHILDRENS CENTRE,�878.53
15/10/2013,S T HEATINGS SERVICES LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,DERBY ST CHILDRENS CENTRE,"�1,041.12"
18/10/2013,HILLSIDE PRINTING SERVICES LIMITED,Facilities & Management Services,EARLY HELP AND SCHOOLS,CHILDCARE DEVELOPMENT TEAM,�520.00
22/10/2013,LINK4LIFE (CHARITY),Leisure Services,EARLY HELP AND SCHOOLS,STRONGER FAMILIES PROGRAMME DELIVERY,�503.00
22/10/2013,GRAFFIX SYSTEMS LTD,Unclassifiable,EARLY HELP AND SCHOOLS,STRONGER FAMILIES PROGRAMME DELIVERY,"�5,750.00"
14/10/2013,ROYTON MINIBUSES LIMITED,Transport,EARLY HELP AND SCHOOLS,CLC RUNNING COSTS,�520.00
30/09/2013,SOFTWARE BOX LIMITED,Information Communication Technology,EARLY HELP AND SCHOOLS,CLC RUNNING COSTS,�762.57
07/10/2013,BEVAN BRITTAN LLP,Legal Services,EARLY HELP AND SCHOOLS,BSF DEVELOPMENT (MOD0809),"�7,282.50"
07/10/2013,BEVAN BRITTAN LLP,Legal Services,EARLY HELP AND SCHOOLS,BSF DEVELOPMENT (MOD0809),"�8,787.30"
08/10/2013,ERNST & YOUNG LLP,Financial Services,EARLY HELP AND SCHOOLS,BSF DEVELOPMENT (MOD0809),"�6,517.74"
08/10/2013,ERNST & YOUNG LLP,Financial Services,EARLY HELP AND SCHOOLS,BSF DEVELOPMENT (MOD0809),�742.80
08/10/2013,BEVAN BRITTAN LLP,Legal Services,EARLY HELP AND SCHOOLS,BSF DEVELOPMENT (MOD0809),"�6,430.20"
17/10/2013,ERNST & YOUNG LLP,Financial Services,EARLY HELP AND SCHOOLS,BSF DEVELOPMENT (MOD0809),"�3,876.88"
17/10/2013,ERNST & YOUNG LLP,Financial Services,EARLY HELP AND SCHOOLS,BSF DEVELOPMENT (MOD0809),"�1,397.48"
14/10/2013,PRISM UK MEDICAL LIMITED,Medical,EARLY HELP AND SCHOOLS,SCHOOLS ACCESS -EQUIPMENT-PRIMARY,"�2,220.85"
15/10/2013,JACKSON JACKSON & SONS LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,FEASIBILITY SURVEYS AND OPTION APPRAISAL,"�15,837.00"
11/10/2013,H BELL & SONS (ROCHDALE) LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,ADDITIONAL PLACES FOR HEYWOOD TOWNSHIP,"�10,764.00"
11/10/2013,H BELL & SONS (ROCHDALE) LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,ADDITIONAL PLACES FOR ROCHDALE TOWNSHIP,�543.83
08/10/2013,SPRINGFIELD MOBILE LIMITED,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,ADDITIONAL PLACES FOR HEYWOOD TOWNSHIP,"�1,600.00"
11/10/2013,JACKSON JACKSON & SONS LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,ST GABRIELS CE REMODEL UNIT/TOILET REFUR,"�8,734.37"
18/10/2013,J C MILLS & SON LIMITED,Building Construction Materials,EARLY HELP AND SCHOOLS,Caldershaw Heating replacement & repairs,"�2,794.12"
15/10/2013,TOMAX BUILDING SERVICES LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,Castleton Roof replacement work & rewire,"�3,210.66"
04/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,Littleborough Hall roof & window replace,"�2,173.36"
18/10/2013,FRASC MECHANICAL SERVICES LTD,Vehicles,EARLY HELP AND SCHOOLS,Norden Hot water pipework replacement,"�2,053.03"
15/10/2013,W H GOOD LIMITED,Building Construction Materials,EARLY HELP AND SCHOOLS,Parkfield Roof replacement phase 2,"�1,936.45"
18/10/2013,J C MILLS & SON LIMITED,Building Construction Materials,EARLY HELP AND SCHOOLS,Parkfield Roof replacement phase 2,"�3,721.43"
18/10/2013,THOMAS KERSHAW BUILDERS LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,CASTLETON ROOF REPLMT TO KS2 BLDG & CRDS,"�50,062.72"
15/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,ELMWOOD ROOF REPLACEMENT,"�33,988.15"
16/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,LITTLEBOROUGH ROOF REPLACEMENT,"�68,917.83"
18/10/2013,ROOFSCAPE NW LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,LOWERPLACE ROOF REPLACEMENT,"�24,885.25"
16/10/2013,PRIME ROOFING (ROCHDALE) LIMITED     (S),Building Construction Materials,EARLY HELP AND SCHOOLS,MOORHOUSE ROOF REPLACEMENT,"�49,701.93"
15/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,ST EDWARDS ROOF REPLACEMENT,"�124,643.37"
14/10/2013,SURVEY OPERATIONS,Highway Equipment & Materials�,EARLY HELP AND SCHOOLS,BOARSHAW - PLACE PLANNING,"�1,750.00"
14/10/2013,SURVEY OPERATIONS,Highway Equipment & Materials�,EARLY HELP AND SCHOOLS,HOPWOOD - PLACE PLANNING,"�1,750.00"
14/10/2013,SURVEY OPERATIONS,Highway Equipment & Materials�,EARLY HELP AND SCHOOLS,MIDDLETON PARISH - PLACE PLANNING,"�1,750.00"
14/10/2013,SURVEY OPERATIONS,Highway Equipment & Materials�,EARLY HELP AND SCHOOLS,NEWHEY - PLACE PLANNING,"�1,750.00"
14/10/2013,SURVEY OPERATIONS,Highway Equipment & Materials�,EARLY HELP AND SCHOOLS,ST ANDREW'S CE - PLACE PLANNING,"�1,750.00"
24/10/2013,JACKSON JACKSON & SONS LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,BOARSHAW - PLACE PLANNING,"�3,036.40"
24/10/2013,JACKSON JACKSON & SONS LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,HOPWOOD - PLACE PLANNING,"�3,036.40"
24/10/2013,JACKSON JACKSON & SONS LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,MIDDLETON PARISH - PLACE PLANNING,"�3,036.40"
24/10/2013,JACKSON JACKSON & SONS LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,NEWHEY - PLACE PLANNING,"�3,036.40"
24/10/2013,JACKSON JACKSON & SONS LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,ST ANDREW'S CE - PLACE PLANNING,"�3,036.40"
14/10/2013,CAD CAPTURE DATA SERVICES LTD,Facilities & Management Services,EARLY HELP AND SCHOOLS,MIDDLETON PARISH - PLACE PLANNING,"�2,250.00"
04/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�44,158.05"
23/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�247,597.40"
23/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�43,062.19"
23/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�1,975.33"
23/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�805,976.38"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�63,950.85"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�2,864.37"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�2,483.30"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�23,321.68"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF ICT CONTRACT,"�14,618.56"
14/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,CARDINAL LANGLEY - DESIGN AND BUILD,"�85,693.42"
15/10/2013,S T HEATINGS SERVICES LTD,Building Construction Materials,EARLY HELP AND SCHOOLS,BSF VARIATIONS/ CONTINGENCY,"�25,000.00"
17/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF VARIATIONS/ CONTINGENCY,"�148,105.49"
21/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF VARIATIONS/ CONTINGENCY,"�3,922.16"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF VARIATIONS/ CONTINGENCY,"�3,416.74"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF VARIATIONS/ CONTINGENCY,"�15,250.00"
17/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF OTHER CONTRIBUTIONS,"�27,967.96"
21/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,BSF OTHER CONTRIBUTIONS,"�62,360.11"
21/10/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,MIDDLETON TECHNOLOGY COLLEGE BSF,"�289,716.00"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,HOLY FAMILY COLLEGE (BSF),"�184,958.59"
30/09/2013,INSPIREDSPACES ROCHDALE LTD,"Works - Construction, Repair & Maintenance",EARLY HELP AND SCHOOLS,ST CUTHBERTS RC SECONDARY(BSF),"�1,013,991.11"
04/10/2013,ROYAL MAIL GROUP PLC,Mail Services�,FINANCE AND PROCUREMENT,TECHNICAL SUPPORT,"�3,464.53"
04/10/2013,NORTHGATE INFORMATION SOLUTIONS UK LTD,Information Communication Technology,FINANCE AND PROCUREMENT,TECHNICAL SUPPORT,"�4,312.50"
10/10/2013,ROYAL MAIL GROUP PLC,Mail Services�,FINANCE AND PROCUREMENT,TECHNICAL SUPPORT,"�2,540.01"
18/10/2013,ROYAL MAIL GROUP PLC,Mail Services�,FINANCE AND PROCUREMENT,TECHNICAL SUPPORT,"�2,894.13"
18/10/2013,J L GROUP LIMITED,Information Communication Technology,FINANCE AND PROCUREMENT,TECHNICAL SUPPORT,"�2,962.50"
18/10/2013,CAPITA BUSINESS SERVICES LIMITED,Human Resources,FINANCE AND PROCUREMENT,TECHNICAL SUPPORT,"�1,800.00"
30/09/2013,NORTHGATE INFORMATION SOLUTIONS UK LTD,Information Communication Technology,FINANCE AND PROCUREMENT,TECHNICAL SUPPORT,"�5,500.00"
03/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,FINANCE AND PROCUREMENT,FRAUD,�900.00
10/10/2013,TOTAL PHYSIOTHERAPY LIMITED,Medical,FINANCE AND PROCUREMENT,BLUE BADGES,�930.00
14/10/2013,NORTHGATE INFORMATION SOLUTIONS UK LTD,Information Communication Technology,FINANCE AND PROCUREMENT,BLUE BADGES,"�1,525.17"
17/10/2013,TOTAL PHYSIOTHERAPY LIMITED,Medical,FINANCE AND PROCUREMENT,BLUE BADGES,"�1,350.00"
01/10/2013,LINK4LIFE (TRADING),Leisure Services,FINANCE AND PROCUREMENT,CONTRACT FEE LEISURE TRUST,"�8,591.67"
01/10/2013,LINK4LIFE (CHARITY),Leisure Services,FINANCE AND PROCUREMENT,CONTRACT FEE LEISURE TRUST,"�292,216.66"
04/10/2013,THE HAY GROUP MANAGEMENT LTD,Human Resources,FINANCE AND PROCUREMENT,LEADERSHIP TEAM,"�27,163.46"
23/10/2013,GATENBY SANDERSON,Human Resources,FINANCE AND PROCUREMENT,LEADERSHIP TEAM,"�14,503.00"
14/10/2013,GREATER MANCHESTER NEWSPAPERS LTD,Facilities & Management Services,FINANCE AND PROCUREMENT,PR AND MARKETING,�550.01
18/10/2013,JGM AGENCY,Facilities & Management Services,FINANCE AND PROCUREMENT,PR AND MARKETING,"�5,176.50"
02/10/2013,THE LESBIAN & GAY FOUNDATION,Financial Services,PUBLIC HEALTH,SEXUAL HEALTH COMMISSIONING,"�6,120.00"
07/10/2013,REACH TRAINING,Human Resources,PUBLIC HEALTH,SUPPORTING CHANGE & COMMUNITIES,�530.00
17/10/2013,VIDERE LTD,Financial Services,PUBLIC HEALTH,SUPPORTING CHANGE & COMMUNITIES,"�1,504.00"
01/10/2013,K T LITHO PRINTERS LIMITED,Facilities & Management Services,CORPORATE SERVICES,PRODUCTION,�636.00
04/10/2013,OCE (UK) LIMITED,Facilities & Management Services,CORPORATE SERVICES,PRODUCTION,"�3,551.50"
07/10/2013,OCE FINANCE,Financial Services,CORPORATE SERVICES,PRODUCTION,"�26,245.30"
08/10/2013,K T LITHO PRINTERS LIMITED,Facilities & Management Services,CORPORATE SERVICES,PRODUCTION,�720.00
10/10/2013,OCE (UK) LIMITED,Facilities & Management Services,CORPORATE SERVICES,PRODUCTION,"�2,028.18"
30/09/2013,OCE (UK) LIMITED,Facilities & Management Services,CORPORATE SERVICES,PRODUCTION,"�1,857.00"
01/10/2013,BEVA INVESTMENTS LIMITED,Facilities & Management Services,CORPORATE SERVICES,WORKFORCE DEVELOPMENT,"�14,125.00"
18/10/2013,PINSENT MASONS LLP,Legal Services,CORPORATE SERVICES,MANAGEMENT,�786.60
02/10/2013,THOMSON REUTERS,Legal Services,CORPORATE SERVICES,EQUAL PAY,"�1,995.00"
01/10/2013,CTRL M/C & M/C CHILDRENS UNI HOSP NHS TR,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�3,652.02"
01/10/2013,THE PENNINE ACUTE HOSPITALS NHS TRUST,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�12,330.48"
01/10/2013,THE PENNINE ACUTE HOSPITALS NHS TRUST,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�11,345.16"
01/10/2013,THE PENNINE ACUTE HOSPITALS NHS TRUST,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�14,301.12"
01/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�1,472.00"
01/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,�556.90
01/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�1,702.80"
01/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�1,731.40"
01/10/2013,FORENSICS LTD,Environmental Services,CORPORATE SERVICES,CORONERS SERVICE GENERAL,�740.00
01/10/2013,FORENSICS LTD,Environmental Services,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�1,060.00"
01/10/2013,FORENSICS LTD,Environmental Services,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�1,585.00"
01/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,�735.90
01/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�1,315.60"
01/10/2013,THE PENNINE ACUTE HOSPITALS NHS TRUST,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�9,290.16"
02/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�1,178.00"
10/10/2013,JOHNSTON BROS,Cemetery & Crematorium,CORPORATE SERVICES,CORONERS SERVICE GENERAL,�600.00
10/10/2013,JOHNSTON BROS,Cemetery & Crematorium,CORPORATE SERVICES,CORONERS SERVICE GENERAL,�600.00
10/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,CORONERS SERVICE GENERAL,�521.90
10/10/2013,FORENSICS LTD,Environmental Services,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�2,055.00"
10/10/2013,FORENSICS LTD,Environmental Services,CORPORATE SERVICES,CORONERS SERVICE GENERAL,"�1,415.00"
30/09/2013,VOICE PRODUCTS LIMITED,Information Communication Technology,CORPORATE SERVICES,CORONERS SERVICE GENERAL,�593.15
01/10/2013,BADENOCH & CLARK,Human Resources,CORPORATE SERVICES,LEGAL SERVICES,"�2,400.00"
08/10/2013,BADENOCH & CLARK,Human Resources,CORPORATE SERVICES,LEGAL SERVICES,"�2,000.00"
14/10/2013,BADENOCH & CLARK,Human Resources,CORPORATE SERVICES,LEGAL SERVICES,"�1,987.50"
22/10/2013,KRONMAN WRIGHT LIMITED,Consultancy,CORPORATE SERVICES,LEGAL SERVICES,"�1,057.00"
25/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,CORPORATE SERVICES,LEGAL SERVICES,"�1,300.00"
30/09/2013,REDACTED - PERSONAL DATA,Unclassifiable,CORPORATE SERVICES,LEGAL SERVICES,"�2,520.00"
01/10/2013,VENN GROUP LIMITED,Human Resources,CORPORATE SERVICES,PROPERTY SECTION,"�1,070.24"
01/10/2013,VENN GROUP LIMITED,Human Resources,CORPORATE SERVICES,PROPERTY SECTION,"�1,070.24"
07/10/2013,VENN GROUP LIMITED,Human Resources,CORPORATE SERVICES,PROPERTY SECTION,"�1,059.74"
14/10/2013,VENN GROUP LIMITED,Human Resources,CORPORATE SERVICES,PROPERTY SECTION,�933.83
10/10/2013,SWIFT DATAPRO,Information Communication Technology,CORPORATE SERVICES,LAND CHARGES,"�1,600.00"
01/10/2013,BINDMONT PRINT SERVICES LTD,Facilities & Management Services,CORPORATE SERVICES,REG ELECTORS GENERAL,"�8,850.00"
17/10/2013,ROYAL MAIL GROUP PLC,Mail Services�,CORPORATE SERVICES,REG ELECTORS GENERAL,"�1,537.72"
22/10/2013,ROYAL MAIL GROUP PLC,Mail Services�,CORPORATE SERVICES,REG ELECTORS GENERAL,"�6,990.24"
01/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,CORPORATE SERVICES,GENERAL COUNCIL EXPENSES,"�1,500.00"
08/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,CORPORATE SERVICES,GENERAL COUNCIL EXPENSES,�650.00
08/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,CORPORATE SERVICES,GENERAL COUNCIL EXPENSES,�650.00
08/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,CORPORATE SERVICES,GENERAL COUNCIL EXPENSES,�650.00
17/10/2013,ASSOCIATION  PUBLIC SERVICE EXCELLENCE,Financial Services,CORPORATE SERVICES,GENERAL COUNCIL EXPENSES,�539.00
17/10/2013,PUBLIC HEALTH ENGLAND,Financial Services,CORPORATE SERVICES,HEALTH & SAFETY SCHOOLS,"�1,800.00"
01/10/2013,ROCHDALE OCCUPATIONAL HEALTH SERVICE LTD,Medical,CORPORATE SERVICES,COURSES SCHOOL SAFETY,�650.00
09/10/2013,ROCHDALE OCCUPATIONAL HEALTH SERVICE LTD,Medical,CORPORATE SERVICES,COURSES SCHOOL SAFETY,�550.00
17/10/2013,ROCHDALE OCCUPATIONAL HEALTH SERVICE LTD,Medical,CORPORATE SERVICES,COURSES SCHOOL SAFETY,�650.00
17/10/2013,ROCHDALE OCCUPATIONAL HEALTH SERVICE LTD,Medical,CORPORATE SERVICES,COURSES SCHOOL SAFETY,�740.00
01/10/2013,BERTRAM TRADING LIMITED,Education,CORPORATE SERVICES,BIBS UNIT,�770.08
01/10/2013,BERTRAM TRADING LIMITED,Education,CORPORATE SERVICES,BIBS UNIT,"�1,050.73"
07/10/2013,BERTRAM TRADING LIMITED,Education,CORPORATE SERVICES,BIBS UNIT,�990.96
07/10/2013,BERTRAM TRADING LIMITED,Education,CORPORATE SERVICES,BIBS UNIT,�520.34
08/10/2013,PROQUEST INFORMATION & LEARNING LTD,Human Resources,CORPORATE SERVICES,BIBS UNIT,"�3,905.00"
14/10/2013,BERTRAM TRADING LIMITED,Education,CORPORATE SERVICES,BIBS UNIT,�795.98
30/09/2013,BERTRAM TRADING LIMITED,Education,CORPORATE SERVICES,BIBS UNIT,"�1,432.78"
15/10/2013,SAFE RECORDS MANAGEMENT LTD,Facilities & Management Services,CORPORATE SERVICES,EDRMS TEAM,"�3,041.50"
16/10/2013,SAFE RECORDS MANAGEMENT LTD,Facilities & Management Services,CORPORATE SERVICES,EDRMS TEAM,"�2,483.90"
22/10/2013,SAFE RECORDS MANAGEMENT LTD,Facilities & Management Services,CORPORATE SERVICES,EDRMS TEAM,"�2,798.60"
14/10/2013,THE COPYRIGHT LICENSING AGENCY LIMITED,Financial Services,CORPORATE SERVICES,CUSTOMER SERVICES SYSTEMS,"�11,523.00"
22/10/2013,EDF ENERGY 1 LIMITED,Utilities,CORPORATE SERVICES,WHEATSHEAF LIBRARY,"�1,248.06"
11/10/2013,ASSOCIATED COMPUTER SUPPLIES,Information Communication Technology,CORPORATE SERVICES,MASKEW BEQUEST SPECIFIED,�529.56
16/10/2013,STYLE MAGAZINE,Education,CORPORATE SERVICES,MASKEW BEQUEST SPECIFIED,"�3,400.00"
24/10/2013,EV-ENT HIRE,Leisure Services,CORPORATE SERVICES,MASKEW BEQUEST SPECIFIED,�633.00
25/10/2013,BADA BLING LTD,Human Resources,CORPORATE SERVICES,MASKEW BEQUEST SPECIFIED,"�1,063.20"
01/10/2013,ROCHDALE & DIST CITIZENS ADVICE BUREAU,Social Community Care Supplies & Services,CORPORATE SERVICES,ADVICE TEAM,"�28,167.00"
08/10/2013,HEYWOOD BUSINESS GROUP,Financial Services,CORPORATE SERVICES,HEYWOOD TOWNSHIP FUNDS - EVENTS,"�3,080.00"
24/10/2013,THE LANCASHIRE VETERANS ASSOCIATION,Financial Services,CORPORATE SERVICES,HEYWOOD TOWNSHIP FUNDS - EVENTS,"�1,844.00"
09/10/2013,EAST LANCASHIRE LIGHT RAILWAY CO LTD,Transport,CORPORATE SERVICES,HEYWOOD TOWNSHIP FUNDS - PROJECTS,"�5,000.00"
01/10/2013,MEADOWFIELD COMMUNITY CENTRE,Financial Services,CORPORATE SERVICES,TOWNSHIP PRIORITY PROJECT FUND,"�3,257.81"
16/10/2013,WARDLE HIGH SCHOOL BAND ASSOCIATION,Financial Services,CORPORATE SERVICES,WARDS FUND,"�1,000.00"
16/10/2013,MIDAS ADVENTURE ACTIVITIES,Leisure Services,CORPORATE SERVICES,TOWNSHIP ALLOCATED FUNDS,�500.00
11/10/2013,WHITWORTH VALLEY ANGLING SOCIETY,Financial Services,CORPORATE SERVICES,COMMUNITIES & ENGAGEMENT PRIORITY FUND,�978.00
14/10/2013,NETWORKS FIRST LTD,Information Communication Technology,CORPORATE SERVICES,REFRESH PROGRAMME,"�1,011.60"
14/10/2013,GRAVITAS RECRUITMENT GROUP,Human Resources,CORPORATE SERVICES,ICT MANAGEMENT,"�3,750.00"
15/10/2013,GTM ELECTRICAL SERVICES LIMITED,Building Construction Materials,CORPORATE SERVICES,ICT MANAGEMENT,"�3,736.58"
04/10/2013,MIDLAND SOFTWARE LTD,Information Communication Technology,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�2,404.00"
04/10/2013,UPDATA INFRASTRUCTURE UK LTD,Facilities & Management Services,CORPORATE SERVICES,THIRD PARTY CONTRACTS,�980.00
04/10/2013,UPDATA INFRASTRUCTURE UK LTD,Facilities & Management Services,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�2,385.00"
07/10/2013,UPDATA INFRASTRUCTURE UK LTD,Facilities & Management Services,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�2,833.50"
07/10/2013,UPDATA INFRASTRUCTURE UK LTD,Facilities & Management Services,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�1,750.10"
07/10/2013,UPDATA INFRASTRUCTURE UK LTD,Facilities & Management Services,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�1,048.89"
07/10/2013,UPDATA INFRASTRUCTURE UK LTD,Facilities & Management Services,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�1,750.10"
09/10/2013,ARTIFAX SOFTWARE LTD,Information Communication Technology,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�2,889.10"
09/10/2013,CIVICA UK LIMITED,Information Communication Technology,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�6,734.37"
10/10/2013,CIVICA UK LIMITED,Information Communication Technology,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�26,350.00"
10/10/2013,NORTHGATE INFORMATION SOLUTIONS UK LTD,Information Communication Technology,CORPORATE SERVICES,THIRD PARTY CONTRACTS,�738.23
14/10/2013,BLUE & RED LTD,Information Communication Technology,CORPORATE SERVICES,THIRD PARTY CONTRACTS,�871.93
16/10/2013,IEG4 LTD,Information Communication Technology,CORPORATE SERVICES,THIRD PARTY CONTRACTS,"�4,961.00"
04/10/2013,PHOENIX SOFTWARE LIMITED,Information Communication Technology,CORPORATE SERVICES,EDIT GENERAL,"�2,089.30"
