"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","Project Portfolio Unit","1HR20","SEO","34108","44185","Project Delivery Capability Team member","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working","1CS49","EO","22770","30181","Executive Assistant","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working","1CS49","Grade 6","55904","73892","Programme Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working","1CS49","Grade 7","45626","61285","Programme Office Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working","1CS49","Grade 6","55904","73892","Head of Design","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working","1CS49","Grade 7","45626","61285","Design Lead","3.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working","1CS49","SEO","34108","44185","Planning Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working","1CS49","HEO","27150","36922","Programme Support Assistant","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working","1CS49","Grade 6","55904","73892","Head of Delivery","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Commercial Delivery","1CS04","Grade 6","55904","73892","Head of Unit","1.00","Procurement"
"Home Office","Home Office","Commercial Delivery","1CS04","Grade 7","45626","61285","Team Leader","5.70","Procurement"
"Home Office","Home Office","Commercial Delivery","1CS04","SEO","34108","44185","Senior Procurement Officer","9.00","Procurement"
"Home Office","Home Office","Commercial Delivery UKVI, Grants & OGDs","1CS04","HEO","27150","36922","Procurement Executive","1.00","Procurement"
"Home Office","Home Office","Commercial Delivery UKVI, Grants & OGDs","1CS04","EO","22770","30181","Procurement Executive","3.80","Procurement"
"Home Office","Home Office","Commercial Delivery UKVI, Grants & OGDs","1CS04","AO","18956","22515","Procurement Officer","2.00","Procurement"
"Home Office","Home Office","Commercial - Policing","2CS15","Grade 6","55904","73892","Head of Unit","3.00","Procurement"
"Home Office","Home Office","Commercial - Policing","2CS15","Grade 7","45626","61285","Team Leader","10.50","Procurement"
"Home Office","Home Office","Commercial - Policing","2CS15","SEO","34108","44185","Senior Procurement Officer","7.00","Procurement"
"Home Office","Home Office","Commercial - Policing","2CS15","HEO","27150","36922","Procurement Executive","2.75","Procurement"
"Home Office","Home Office","Commercial - Policing","2CS15","EO","22770","30181","Procurement Executive","2.00","Procurement"
"Home Office","Home Office","Commercial Procurement and Delivery","1CS03","Grade 6","55904","73892","Head of Unit","2.00","Procurement"
"Home Office","Home Office","Commercial Procurement and Delivery","1CS04","Grade 7","45626","61285","Team Leader","7.00","Procurement"
"Home Office","Home Office","Commercial Procurement and Delivery","1CS05","SEO","34108","44185","Senior Procurement Officer","5.30","Procurement"
"Home Office","Home Office","Commercial Procurement and Delivery","1CS06","HEO","27150","36922","Procurement Executive","1.00","Procurement"
"Home Office","Home Office","Commercial Procurement and Delivery","1CS07","EO","22770","30181","Procurement Executive","1.00","Procurement"
"Home Office","Home Office","Chief Commercial Officer","2CS02","Grade 6","55904","73892","Chief of Staff","1.00","Procurement"
"Home Office","Home Office","Chief Commercial Officer","2CS02","SEO","34108","44185","Office Manager","1.83","Procurement"
"Home Office","Home Office","Chief Commercial Officer","2CS02","EO","22770","30181","Administration Support","1.00","Procurement"
"Home Office","Home Office","Commercial Emergency Services Mobile Communications Programme","1CS05","Grade 6","55904","73892","Head of Unit","1.00","Procurement"
"Home Office","Home Office","Commercial Emergency Services Mobile Communications Programme","1CS05","Grade 7","45626","61285","Team Leader","1.00","Procurement"
"Home Office","Home Office","Commercial SST","1CS06","Grade 6","55904","73892","Head of Unit","1.00","Procurement"
"Home Office","Home Office","Commercial SST","1CS06","Grade 7","45626","61285","Team Leader","5.00","Procurement"
"Home Office","Home Office","Commercial SST","1CS06","SEO","34108","44185","Senior Procurement Officer","4.00","Procurement"
"Home Office","Home Office","Commercial SST","1CS06","HEO","27150","36922","Procurement Executive","3.00","Procurement"
"Home Office","Home Office","Commercial SST","1CS06","EO","22770","30181","Procurement Executive","2.00","Procurement"
"Home Office","Home Office","Commercial SST","1CS06","AO","18956","22515","Procurement Officer","1.00","Procurement"
"Home Office","Home Office","Commercial Delivery Border Force, HMPO & UKIE","1CS07","Grade 6","55904","73892","Head of Unit","3.00","Procurement"
"Home Office","Home Office","Commercial Delivery Border Force, HMPO & UKIE","1CS07","Grade 7","45626","61285","Team Leader","12.92","Procurement"
"Home Office","Home Office","Commercial Delivery Border Force, HMPO & UKIE","1CS07","SEO","34108","44185","Senior Procurement Officer","10.00","Procurement"
"Home Office","Home Office","Commercial Delivery Border Force, HMPO & UKIE","1CS07","HEO","27150","36922","Procurement Executive","11.97","Procurement"
"Home Office","Home Office","Commercial Delivery Border Force, HMPO & UKIE","1CS07","EO","22770","30181","Procurement Executive","5.00","Procurement"
"Home Office","Home Office","Commercial Procurement Delivery Technology & Digital","1CS46","Grade 6","55904","73892","Head of Unit","4.00","Procurement"
"Home Office","Home Office","Commercial Procurement Delivery Technology & Digital","1CS46","Grade 7","45626","61285","Team Leader","13.00","Procurement"
"Home Office","Home Office","Commercial Procurement Delivery Technology & Digital","1CS46","SEO","34108","44185","Senior Procurement Officer","9.00","Procurement"
"Home Office","Home Office","Commercial Procurement Delivery Technology & Digital","1CS46","HEO","27150","36922","Procurement Executive","1.00","Procurement"
"Home Office","Home Office","Commercial Procurement Delivery Technology & Digital","1CS46","AO","18956","22515","Procurement Officer","1.00","Procurement"
"Home Office","Home Office","Communication Directorate","2COM01","HEO","27150","36922","Personal Secretary","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","SEO","34108","44185","Deputy Head of People Capability Delivery Team","0.60","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","EO","22770","30181","Administrative Support Staff","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","Grade 6","55904","73892","Head of Direct Communications Unit","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","Grade 7","45626","61285","Senior Correspondence Manager","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","SEO","34108","44185","Correspondence Manager","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","HEO","27150","36922","Communications Manager/Strategy & Projects Manager","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","HEO","27150","36922","Correspondence Manager","2.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","HEO","27150","36922","Communications Officer","2.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","HEO","27150","36922","Drafting Officer Manager","2.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","HEO","27150","36922","Management Information Officer","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","SPS","22088","30308","Personal Secretary","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","EO","22770","30181","Correspondence Manager/Process and Performance Team Officer","2.60","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","EO","22770","30181","Correspondence Manager/Transfers Number 10 Team","2.60","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","EO","22770","30181","Drafting Officer","9.60","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","EO","22770","30181","Management Information Officer","1.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","EO","22770","30181","Correspondence Officer","13.00","Communications"
"Home Office","Home Office","Direct Communications Unit","2COM01","AO","18956","22515","Correspondence Support Officer","5.90","Communications"
"Home Office","Home Office","Strategic Communications, Marketing and Insight","1COM03","Grade 6","55904","73892","Senior Communications Manager","1.60","Communications"
"Home Office","Home Office","Strategic Communications, Marketing and Insight","1COM03","Grade 7","45626","61285","Senior Strategy & Communication Manager","6.80","Communications"
"Home Office","Home Office","Strategic Communications, Marketing and Insight","1COM03","Senior Information Officer","38135","47850","Communications Manager","12.41","Communications"
"Home Office","Home Office","Strategic Communications, Marketing and Insight","1COM03","Information Officer","30666","42000","Communications Officer","11.67","Communications"
"Home Office","Home Office","Strategic Communications, Marketing and Insight","1COM03","Assistant Information Officer","27612","37128","Communications Officer","2.00","Communications"
"Home Office","Home Office","Strategic Communications, Marketing and Insight","1COM03","EO","22770","30181","Communications Officer","0.92","Communications"
"Home Office","Home Office","Strategic Communications, Marketing and Insight","1COM03","AO","18956","22515","Communications Support Officer","1.61","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","Grade 6","55904","73892","Deputy Head of News","1.00","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","Grade 7","45626","61285","Senior Press Officer","6.00","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","Senior Information Officer","38135","47850","Press Officer","11.00","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","Information Officer","30666","42000","Press Officer","38.87","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","EO","22770","30181","Administrative Support Staff","0.42","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","HEO","27150","36922","Communications Support Officer","1.00","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","AO","18956","22515","Administrative Support Staff","1.00","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","Senior Information Officer","38135","47850","Senior Communications Manager","1.00","Communications"
"Home Office","Home Office","Press Office and Planning Unit","1COM04","Information Officer","30666","42000","Communications Officer","4.00","Communications"
"Home Office","Home Office","Digital Communications","1COM05","Grade 6","55904","73892","Senior Communications Manager","1.00","Communications"
"Home Office","Home Office","Digital Communications","1COM05","Grade 7","45626","61285","Senior Communications Manager","2.00","Communications"
"Home Office","Home Office","Digital Communications","1COM05","Senior Information Officer","38135","47850","Communications Manager","6.58","Communications"
"Home Office","Home Office","Digital Communications","1COM05","Librarian","30666","42000","Communications Officer","1.80","Communications"
"Home Office","Home Office","Digital Communications","1COM05","Information Officer","30666","42000","Communications Officer","12.63","Communications"
"Home Office","Home Office","Digital Communications","1COM05","EO","22770","30181","Communications Support Officer","1.00","Communications"
"Home Office","Home Office","Digital Communications","1COM05","Assistant Information Officer","27612","37128","Communications Support Officer","6.46","Communications"
"Home Office","Home Office","Digital Communications","1COM05","AO","18956","22515","Communications Support Officer","1.00","Communications"
"Home Office","Home Office","Internal Communications","1COM06","Grade 6","55904","73892","Senior Communications Manager","0.92","Communications"
"Home Office","Home Office","Internal Communications","1COM06","Grade 7","45626","61285","Senior Communications Manager","5.86","Communications"
"Home Office","Home Office","Internal Communications","1COM06","Senior Information Officer","38135","47850","Communications Manager","7.87","Communications"
"Home Office","Home Office","Internal Communications","1COM06","Information Officer","30666","42000","Communications Officer","13.20","Communications"
"Home Office","Home Office","Internal Communications","1COM06","Assistant Information Officer","27612","37128","Communications Officer","5.62","Communications"
"Home Office","Home Office","Internal Communications","1COM06","EO","22770","30181","Communications Support Officer","1.00","Communications"
"Home Office","Home Office","Internal Communications","1COM06","AO","18956","22515","Communications Support Officer","1.00","Communications"
"Home Office","Home Office","Knowledge and Information Management Unit","1CS40","Grade 7","45626","61285","Knowledge and Information Senior Manager","4.90","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Knowledge and Information Management Unit","1CS40","SEO","34108","44185","Knowledge and Information Consultant","9.52","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Knowledge and Information Management Unit","1CS40","HEO","27150","36922","Knowledge and Information Manager","10.60","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Knowledge and Information Management Unit","1CS40","EO","22770","30181","Knowledge and Information Support Officer","10.29","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Knowledge and Information Management Unit","1CS40","SEO","34108","44185","IR Consultant","6.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Knowledge and Information Management Unit","1CS40","HEO","27150","36922","IR Manager","13.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Knowledge and Information Management Unit","1CS40","EO","22770","30181","IR Caseworker","5.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Knowledge and Information Management Unit","1CS40","AO","18956","22515","General Caseworker","5.82","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Internal Audit Unit","1CS10","Grade 6","55904","73892","Audit Team Leader","4.00","Internal Audit"
"Home Office","Home Office","Internal Audit Unit","1CS10","Grade 7","45626","61285","Senior Audit Manager","9.67","Internal Audit"
"Home Office","Home Office","Internal Audit Unit","1CS10","SEO","34108","44185","Audit Manager","17.90","Internal Audit"
"Home Office","Home Office","Internal Audit Unit","1CS10","HEO","27150","36922","Senior Auditor","15.60","Internal Audit"
"Home Office","Home Office","Internal Audit Unit","1CS10","EO","22770","30181","Business Support Officer","1.83","Internal Audit"
"Home Office","Home Office","Continuous Improvement Unit","1CS11","Grade 6","55904","73892","Head of Functions","1.69","Programme and Project Management (PPM)"
"Home Office","Home Office","Continuous Improvement Unit","1CS11","Grade 7","45626","61285","Business Partner","4.67","Programme and Project Management (PPM)"
"Home Office","Home Office","Continuous Improvement Unit","1CS11","SEO","34108","44185","Senior CI Practitioner","18.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Continuous Improvement Unit","1CS11","HEO","27150","36922","CI Practitioner","16.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Continuous Improvement Unit","1CS11","EO","22770","30181","Programme Support Officer","4.68","Programme and Project Management (PPM)"
"Home Office","Home Office","Performance Unit","1CS09","Grade 6","55904","73892","Head of Team","3.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","Grade 7","45626","61285","Team Manager","13.86","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","SEO","34108","44185","Data Analyst","23.77","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","CIO","27150","36922","Data Analyst","1.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","HEO","27150","36922","Data Analyst","26.67","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","IO","22770","30181","Data Analyst","1.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","EO","22770","30181","Performance Support Officer","28.47","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","SSO","38135","51373","Data Analyst","1.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","HSO","30666","42000","Data Analyst","1.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Performance Unit","1CS09","HSO","30666","42000","Data Analyst","1.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Corporate Security","1CS08","Grade 7","45626","61285","Head of Units (CFI & PSU)","2.00","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","Grade 6","55904","73892","Senior Responsible Officer","0.60","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","SEO","34108","44185","Senior Investigating Officer","5.36","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","Inspector","45624","49488","Senior Investigating Officer","5.29","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","HEO","27150","36922","Investigating Officer","19.00","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","CIO","27150","36922","Investigating Officer","14.65","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","IO","22770","30181","Investigating Officer","12.81","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","EO","22770","30181","Investigating Officer","10.62","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","EO","22770","30181","IT Support Officer","1.00","Information Technology"
"Home Office","Home Office","Corporate Security","1CS08","AO","18956","22515","Administrative Support","2.83","Operational Delivery"
"Home Office","Home Office","Corporate Security","1CS08","AA","15753","19788","Typist","0.89","Other"
"Home Office","Home Office","Corporate Security","1CS08","Grade 7","45626","61285","Head of Team","1.00","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","Grade 6","55904","73892","Head of Unit","0.83","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","SEO","34108","44185","Guards Manager","1.00","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","SEO","34108","44185","Communications Security and Consultancy Officer","5.00","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","HEO","27150","36922","Regional Security Manager","10.69","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","EO","22770","30181","Security Manager","23.70","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","AO","18956","22515","Security Guard","26.80","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","AO","18956","22515","Physical Security","7.72","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","AA","15753","19788","Security Guard","100.61","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","Grade 6","55904","73892","Head of Team","1.00","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","Grade 7","45626","61285","Head of Unit","1.00","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","SEO","34108","44185","Senior Investigating Officer","12.00","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","HEO","27150","36922","Investigating Officer","19.00","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","EO","22770","30181","Caseworker","15.00","Property and asset management"
"Home Office","Home Office","Corporate Security","2CS03","Grade 7","45626","61285","Chief of Staff","1.00","Other"
"Home Office","Home Office","Corporate Security","2CS03","HEO","27150","36922","Private Secretary","1.00","Other"
"Home Office","Home Office","Corporate Security","2CS03","EO","22770","30181","Diary Manager","1.00","Other"
"Home Office","Home Office","Corporate Security","1CS08","Grade 6","55904","73892","Head of Functions","2.00","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","Grade 7","45626","61285","Head of Team","6.40","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","SEO","34108","44185","Senior Security Advisor / Manager","10.80","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","HEO","27150","36922","Security Advisor / Senior Caseworker","13.80","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","EO","22770","30181","Business Support / Caseworker","14.80","Property and asset management"
"Home Office","Home Office","Corporate Security","1CS08","AO","18956","22515","Administrative Support","14.00","Property and asset management"
"Home Office","Home Office","Office of the Chief Operating Officer","3CS01","Grade 6","55904","73892","Head of Unit","1.00","Other"
"Home Office","Home Office","Office of the Chief Operating Officer","3CS01","Grade 7","45626","61285","Corporate Services Manager","1.00","Other"
"Home Office","Home Office","Office of the Chief Operating Officer","3CS01","SEO","34108","44185","Corporate Services Manager","1.00","Other"
"Home Office","Home Office","Office of the Chief Operating Officer","3CS01","HEO","27150","36922","Corporate Services Support","1.00","Other"
"Home Office","Home Office","Office of the Chief Operating Officer","3CS01","AO","18956","22515","Administration Support","1.00","Other"
"Home Office","Home Office","Office of the Chief Operating Officer","3CS01","Grade 7","45626","61285","Chief of Staff","1.00","Other"
"Home Office","Home Office","Biometrics","1CS35","EO","22770","30181","Administration Support","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","Application & Support Specialist","2.81","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","Benefits Realisation","6.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","34108","44185","Business Management Officer","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","Change & Demand & Config Management Lead","0.60","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","Change & Release Manager","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","34108","44185","Developer","3.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","45626","61285","Economic Adviser","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","AO","18956","22515","Executive Assistant","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","Finance Lead","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","34108","44185","Finance Lead","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","45626","61285","Head of Business Case, Benefit Management & Finance","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","45626","61285","Head of IT Deployment","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 6","55904","73892","Head of Programme Management Office","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","34108","44185","Internal Communications","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","Junior Business Analyst","2.97","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","EO","22770","30181","Junior Project Manager","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 6","55904","73892","Lead Project Manager","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","45626","61285","NDNAD Service Continuity","0.95","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","PMO","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","34108","44185","PMO","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 6","55904","73892","Programme Manager","4.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","34108","44185","Project Manager","8.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","45626","61285","Senior Business Analyst","5.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","45626","61285","Senior PMO","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","45626","61285","Senior Project Manager","13.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","34108","44185","Service Manager","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","Spend Profile Manager","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","27150","36922","Workforce Planning Manager","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","45626","61285","Academy Lead","0.86","Information Technology"
"Home Office","Home Office","Business Management","1CS32","AO","18956","22515","Administrative Support","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","EO","22770","30181","Administrative Support","3.92","Information Technology"
"Home Office","Home Office","Business Management","1CS32","EO","22770","30181","Apprentice","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","SEO","34108","44185","Business Analyst","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","HEO","27150","36922","Capability and Skills Advisor","0.75","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","45626","61285","Change Manager","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","SEO","34108","44185","Change Manager","2.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","SEO","34108","44185","Chief of Staff","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","45626","61285","Clarity Expert","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","SEO","34108","44185","Collaboration Lead","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","45626","61285","Delivery Manager","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 6","55904","73892","Head of HOT People & Culture","1.40","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 6","55904","73892","Head of Planning","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","45626","61285","IT Sourcing Advisor","2.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","HEO","27150","36922","Junior Business Analyst","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","EO","22770","30181","Junior Project Manager","5.65","Information Technology"
"Home Office","Home Office","Business Management","1CS32","SEO","34108","44185","Junior Talent Manager","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","HEO","27150","36922","Learning & Development Officer","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","45626","61285","Moves and Changes Lead","2.83","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","45626","61285","Operating Model Analyst","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","HEO","27150","36922","Pipeline Analyst","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","HEO","27150","36922","Portfolio Analyst","2.56","Information Technology"
"Home Office","Home Office","Business Management","1CS32","SEO","34108","44185","Project Manager","14.18","Information Technology"
"Home Office","Home Office","Business Management","1CS32","HEO","27150","36922","Project Support Officer","2.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 6","55904","73892","Recruitment Lead","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","45626","61285","Recruitment Lead","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","HEO","27150","36922","Recruitment Lead","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","SEO","34108","44185","Recruitment Lead","1.00","Information Technology"
