"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","SEO","32974","47648","Personal Assistant","1.00","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","G7","48880","59249","Business Development Manager","3.00","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","G6","51131","72134","Business Development Manager","2.00","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","AO","18899","21959","Corporate Information Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","EO","22437","26688","Personal Assistant","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","HEO","26228","32772","Corporate Information Officer","2.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","SEO","32974","47648","Senior Legal Adviser","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","G7","48880","59249","Corporate Information Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","G7","48880","59249","Technical Assurance Manager","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","G6","51131","72134","Lawyer","4.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","9","G6","51131","72134","Assistant Land Registrar","9.20","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","10","G6","51131","72134","Assistant Land Registrar","8.67","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","11","G6","51131","72134","Assistant Land Registrar","2.91","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","11","G6","51131","72134","Lawyer","4.81","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","12","G6","51131","72134","Assistant Land Registrar","5.24","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","12","G6","51131","72134","Lawyer","1.50","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","14","G6","51131","72134","Assistant Land Registrar","8.75","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","14","G6","51131","72134","Lawyer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","15","G6","51131","72134","Assistant Land Registrar","5.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","AO","18899","21959","Operations Support Officer","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","EO","22437","26688","Operational Caseworker","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","HEO","26228","32772","Corporate Information Officer","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","G7","48880","59249","Lawyer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","G6","51131","72134","Assistant Land Registrar","3.53","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","G6","51131","72134","Lawyer","2.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","19","G6","51131","72134","Assistant Land Registrar","6.85","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","19","G6","51131","72134","Lawyer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","20","G6","51131","72134","Assistant Land Registrar","7.46","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","20","G6","51131","72134","Lawyer","2.94","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","21","G6","51131","72134","Assistant Land Registrar","6.88","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","23","G6","51131","72134","Assistant Land Registrar","6.26","Law"
