Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,89.88,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,114.26,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,325.89,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Customer Service,Supplies and Services,1356/34107,Hired Services - General,34107,03/08/2017,inv0040447,9.00,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Customer Service,Supplies and Services,1356/34107,Hired Services - General,34107,03/08/2017,inv0040447,44.00,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,212.52,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,5755.92,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,306.53,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,425.15,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Council Property,1607,Resources and Enabling,Premises,1661/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,2268.67,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1913/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,60.16,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/10004,Rechargeable Repairs & Maintenance,10004,03/08/2017,inv0040530,155.82,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1923/10004,Rechargeable Repairs & Maintenance,10004,03/08/2017,inv0040530,761.45,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1924/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,775.18,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,113.93,Control Holding and SU Accnts,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/10001,Premises Rep.& Maint.-Out.Contractor,10001,03/08/2017,inv0040530,8074.72,Control Holding and SU Accnts,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2851/34107,Hired Services - General,34107,03/08/2017,inv0040530,2378.13,Control Holding and SU Accnts,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11002,Energy-Electricy,11002,03/08/2017,inv0040478,33.02,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,03/08/2017,inv0040479,25.60,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,03/08/2017,inv0040482,6.39,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,03/08/2017,inv0040480,101.14,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,03/08/2017,inv0040481,72.27,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,03/08/2017,inv0040477,16.53,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,03/08/2017,inv0040476,45.63,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,03/08/2017,inv0040471,41.39,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,03/08/2017,inv0040472,38.09,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,03/08/2017,inv0040467,2.98,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,03/08/2017,inv0040475,72.06,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,03/08/2017,inv0040469,97.19,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,03/08/2017,inv0040470,150.35,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,03/08/2017,inv0040485,377.37,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,03/08/2017,inv0040483,33.37,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1923/11002,Energy-Electricy,11002,03/08/2017,inv0040484,348.80,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1924/11002,Energy-Electricy,11002,03/08/2017,inv0040468,146.63,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Waste Collection,1309,Delivery & Front Line Services,Supplies and Services,1375/34107,Hired Services - General,34107,03/08/2017,inv0040429,620.14,General Fund,PHS Group PLC,23205
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Customer Service,Supplies and Services,1614/34110,Security Services,34110,03/08/2017,inv0040531,986.16,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Supplies and Services,1910/38074,Interest payable - Finance Leases,38074,03/08/2017,inv0040456,7362.64,General Fund,S G Equipment Finance Limited,17582
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Liabilities,6A3,Other Short Term Liabilities,6331,Resources and Enabling,Balance Sheet Detail Codes,6591/A9001,Balance Sheet Debit,A9001,03/08/2017,inv0040456,-1565.85,Balance Sheet,S G Equipment Finance Limited,17582
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Long Term Liabilities,6A4,Other Long Term Liabilities,6441,Resources and Enabling,Balance Sheet Detail Codes,6741/A9001,Balance Sheet Debit,A9001,03/08/2017,inv0040456,43477.86,Balance Sheet,S G Equipment Finance Limited,17582
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Customer Service,Supplies and Services,1023/34110,Security Services,34110,03/08/2017,inv0040451,35.37,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Customer Service,Supplies and Services,1024/34110,Security Services,34110,03/08/2017,inv0040451,11.79,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Customer Service,Supplies and Services,1501/34110,Security Services,34110,03/08/2017,inv0040451,584.25,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Customer Service,Supplies and Services,1501/34110,Security Services,34110,03/08/2017,inv0040389,482.86,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Customer Service,Supplies and Services,1614/34110,Security Services,34110,03/08/2017,inv0040451,47.16,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Employees,2810/06001,Agency Staff,06001,03/08/2017,inv0040448,25010.93,Control Holding and SU Accnts,Selby District Council,17467
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Supplies and Services,1123/37310,Grants - RDC Leisure Facilities,37310,03/08/2017,inv0040488,15148.50,General Fund,Sports & Leisure Management Ltd,25097
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Open Spaces,1202,Management Team,Supplies and Services,1112/38040,Miscellaneous-Contributions-General,38040,03/08/2017,inv0040473,740.00,General Fund,St Michael`s Church,31929
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/35105,Computer Equipment,35105,03/08/2017,inv0040523,10.00,Control Holding and SU Accnts,Sumo Technologies Limited,27679
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/35105,Computer Equipment,35105,03/08/2017,inv0040523,426.00,Control Holding and SU Accnts,Sumo Technologies Limited,27679
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/34003,Audit Fee,34003,03/08/2017,inv0040450,1023.75,Partnerships and Agencies,Veritau North Yorkshire Limited,18100
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/34003,Audit Fee,34003,03/08/2017,inv0040450,341.25,Partnerships and Agencies,Veritau North Yorkshire Limited,18100
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Council Property,1607,Delivery & Front Line Services,Supplies and Services,1661/30301,Materials-General,30301,03/08/2017,inv0040418,3560.00,General Fund,Videcom Security Limited,30369
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Customer Service,Supplies and Services,1023/34112,Income Processing Charges,34112,10/08/2017,inv0040529,898.13,General Fund,allpay Limited,20775
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Cemetry Cremtion Mortuary Serv,1300,Resources and Enabling,Premises,1300/10001,Premises Rep.& Maint.-Out.Contractor,10001,10/08/2017,inv0040587,220.00,General Fund,Bayes Tree Services,17250
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/10001,Premises Rep.& Maint.-Out.Contractor,10001,10/08/2017,inv0040587,315.00,Control Holding and SU Accnts,Bayes Tree Services,17250
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Customer Service,Supplies and Services,1325/34105,Waste Disposal Service,34105,10/08/2017,inv0040668,1869.19,General Fund,C Clarkson,17887
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Supplies and Services,2452/30301,Materials-General,30301,10/08/2017,inv0040452,1107.70,Control Holding and SU Accnts,Carlton Fuels,17990
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2247/35104,Software Charges,35104,10/08/2017,inv0040580,2934.87,Control Holding and SU Accnts,Civica UK Ltd,17461
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2277/35104,Software Charges,35104,10/08/2017,inv0040580,2934.88,Control Holding and SU Accnts,Civica UK Ltd,17461
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Liabilities,6A3,Short Term Creditors,6321,Customer Service,Balance Sheet Detail Codes,6510/a9001,Balance Sheet Debit,A9001,10/08/2017,inv0040676,1365.00,Balance Sheet,Computershare Voucher Services Ltd,17849
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,72.64,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Supplies and Services,1123/30104,Equipment- Rental,30104,10/08/2017,inv0040673,70.43,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1345/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,11.18,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Supplies and Services,1614/30103,Equip-Rep&Maint.Inc Contract,30103,10/08/2017,inv0040673,126.31,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Resources and Enabling,Supplies and Services,1671/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,3.55,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Resources and Enabling,Supplies and Services,1671/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,288.36,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Resources and Enabling,Supplies and Services,1711/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,3.00,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Resources and Enabling,Supplies and Services,1711/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,2.95,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Supplies and Services,1923/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,55.42,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2201/30104,Equipment- Rental,30104,10/08/2017,inv0040673,16.99,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2201/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,25.47,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2241/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,137.00,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2241/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,159.09,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2811/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,9.17,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2811/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,26.25,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2811/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,3.00,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2812/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,8.49,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2812/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,12.00,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2813/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,9.00,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2814/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,30.12,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2814/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,38.29,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2860/30104,Equipment- Rental,30104,10/08/2017,inv0040673,8.50,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2860/30203,Furniture/Office Equipment-Rentals,30203,10/08/2017,inv0040673,3.00,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2860/35201,Telephone Rental & Calls,35201,10/08/2017,inv0040673,6.00,Control Holding and SU Accnts,Daisy Communications,18173
