Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,02/11/2017,inv0042018,102.20,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,02/11/2017,inv0042017,78.66,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,02/11/2017,inv0042020,16.34,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,02/11/2017,inv0042022,52.88,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,02/11/2017,inv0042023,38.57,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,02/11/2017,inv0042024,41.52,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,02/11/2017,inv0042033,2.97,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,02/11/2017,inv0042025,150.84,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,02/11/2017,inv0042026,97.53,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,02/11/2017,inv0042032,72.30,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,02/11/2017,inv0042030,203.45,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,02/11/2017,crn0000639,-43.32,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,02/11/2017,inv0042029,15.53,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,02/11/2017,inv0042028,14.99,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1619/11002,Energy-Electricy,11002,02/11/2017,inv0042027,5.81,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Council Property,1607,Resources and Enabling,Premises,1661/11002,Energy-Electricy,11002,02/11/2017,inv0042005,471.23,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,02/11/2017,inv0042007,378.68,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,crn0000633,-95.91,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,crn0000635,-34.37,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,crn0000636,-33.37,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,crn0000637,-34.65,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,crn0000638,-34.66,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,inv0042015,93.59,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,inv0042014,27.19,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,inv0042013,27.11,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,inv0042012,26.19,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,inv0042011,27.20,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,inv0042010,27.21,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,02/11/2017,inv0042009,26.86,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1923/11002,Energy-Electricy,11002,02/11/2017,inv0042008,362.06,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1924/11002,Energy-Electricy,11002,02/11/2017,inv0042031,146.50,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/11002,Energy-Electricy,11002,02/11/2017,inv0042006,599.12,Control Holding and SU Accnts,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/11002,Energy-Electricy,11002,02/11/2017,inv0042004,2460.02,Control Holding and SU Accnts,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Grants Bequests and Donations,1101,Customer Service,Supplies and Services,1001/37313,Grant - Community Grants,37313,02/11/2017,inv0042087,500.00,General Fund,Helmsley Community Library,32476
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Customer Service,Supplies and Services,1124/37313,Grant - Community Grants,37313,02/11/2017,inv0042088,963.00,General Fund,Kirkbymoorside Football Club,32475
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Grants Bequests and Donations,1101,Customer Service,Supplies and Services,1001/37313,Grant - Community Grants,37313,02/11/2017,inv0042086,1000.00,General Fund,Sinnington Pre-School,32474
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2223/34107,Hired Services - General,34107,02/11/2017,inv0042047,655.35,Control Holding and SU Accnts,Memset Ltd,23103
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Customer Service,Supplies and Services,1021/34107,Hired Services - General,34107,02/11/2017,inv0042034,629.72,General Fund,Scarborough Borough Council,17464
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Customer Service,Supplies and Services,1631/34107,Hired Services - General,34107,02/11/2017,inv0042034,944.57,General Fund,Scarborough Borough Council,17464
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2261/35302,Postage Imprest,35302,02/11/2017,inv0042039,11.00,Control Holding and SU Accnts,Postage by Phone-Pitney Bowes Ltd,17427
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2261/35302,Postage Imprest,35302,02/11/2017,inv0042039,8000.00,Control Holding and SU Accnts,Postage by Phone-Pitney Bowes Ltd,17427
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/10001,Premises Rep.& Maint.-Out.Contractor,10001,02/11/2017,inv0042038,1215.00,General Fund,Whitkirk Waste Solutions Ltd,18261
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/38033,Publicity & Mark'g Hosp'lity,38033,02/11/2017,inv0041870,2000.00,Partnerships and Agencies,After Dinner Speakers & Comedians Ltd,18101
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,02/11/2017,inv0041983,60.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,02/11/2017,inv0041982,120.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,02/11/2017,inv0042050,681.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,02/11/2017,inv0041983,20.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,02/11/2017,inv0041982,40.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,02/11/2017,inv0042050,227.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Management Team,Balance Sheet Detail Codes,6142/A4002,Stock Receipts(Purchases),A4002,02/11/2017,inv0042037,18988.00,Balance Sheet,Rix Petroleum (Hull) Ltd,17954
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/37801,Subscriptions - General,37801,02/11/2017,inv0041984,156.06,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/37801,Subscriptions - General,37801,02/11/2017,inv0041984,52.02,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7161,County Precept,C7161,07/11/2017,inc0001415,2300830.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7165,Nth Yorks Fire & Rescue Service,C7165,07/11/2017,inc0001415,129965.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7163,Nth Yorks Police and Crime Comm Precept,C7163,07/11/2017,inc0001415,428096.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Customer Service,Supplies and Services,1432/38031,Adverts-Not Staff Recruiting,38031,09/11/2017,inv0042166,682.81,General Fund,Johnston Publishing Ltd,17589
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Long Term Liabilities,6A4,Long Term Creditors,6401,Customer Service,Balance Sheet Detail Codes,6737/A9001,Balance Sheet Debit,A9001,09/11/2017,inv0042170,25000.00,Balance Sheet,Ampleforth Playing Field,32477
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Long Term Liabilities,6A4,Long Term Creditors,6401,Customer Service,Balance Sheet Detail Codes,6737/A9001,Balance Sheet Debit,A9001,09/11/2017,inv0042169,5322.50,Balance Sheet,Ampleforth Village Hall,17236
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Income,3002/94104,Build Control Inspection Fee,94104,09/11/2017,inv0041980,620.47,Partnerships and Agencies,Craven District Council,17769
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Income,3002/94104,Build Control Inspection Fee,94104,09/11/2017,inv0042126,1769.11,Partnerships and Agencies,Esh Construction Ltd,27417
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/34002,Consultants,34002,09/11/2017,inv0042101,350.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Resources and Enabling,Supplies and Services,1702/34002,Consultants,34002,09/11/2017,inv0042137,1094.00,General Fund,Snap Surveys Ltd,18018
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311,Dir. Trans.-Tyres Inc.Repair,20311,09/11/2017,inv0042146,1800.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311,Dir. Trans.-Tyres Inc.Repair,20311,09/11/2017,inv0042150,2400.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311/VR111,Dir. Trans.-Tyres Inc.Repair,20311,09/11/2017,inv0042148,30.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311/VR111,Dir. Trans.-Tyres Inc.Repair,20311,09/11/2017,inv0042149,60.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311/VR112,Dir. Trans.-Tyres Inc.Repair,20311,09/11/2017,inv0042147,60.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311/VR114,Dir. Trans.-Tyres Inc.Repair,20311,09/11/2017,inv0042145,1268.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2456/20311/VV624,Dir. Trans.-Tyres Inc.Repair,20311,09/11/2017,inv0042149,13.25,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2461/20311/VY203,Dir. Trans.-Tyres Inc.Repair,20311,09/11/2017,inv0042151,15.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Delivery & Front Line Services,Transport Related Expenses,2863/20306,Dir.Tran.Costs - Adblue Solution,20306,09/11/2017,inv0042111,69.00,Control Holding and SU Accnts,Rix Petroleum (Hull) Ltd,17954
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Delivery & Front Line Services,Transport Related Expenses,2863/20302,Dir.Tran.Costs - Diesel,20302,09/11/2017,inv0042109,19616.45,Control Holding and SU Accnts,Rix Petroleum (Hull) Ltd,17954
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Delivery & Front Line Services,Transport Related Expenses,2863/20302,Dir.Tran.Costs - Diesel,20302,09/11/2017,inv0042110,455.71,Control Holding and SU Accnts,Rix Petroleum (Hull) Ltd,17954
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Delivery & Front Line Services,Supplies and Services,2863/30102,Equipment-Purchases/Renewals,30102,09/11/2017,inv0042112,858.14,Control Holding and SU Accnts,SAS Lining Services,32269
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Management Team,Employees,2237/09002,External Training Inc.Seminr,09002,09/11/2017,inv0042100,2310.40,Control Holding and SU Accnts,Leeds Beckett University,17379
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30202,Furn/Off. Equip-Repairs & Maintenance,30202,09/11/2017,inv0042232,4.02,Control Holding and SU Accnts,Xerox (UK) Ltd,24601
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30202,Furn/Off. Equip-Repairs & Maintenance,30202,09/11/2017,inv0042249,1538.19,Control Holding and SU Accnts,Xerox (UK) Ltd,24601
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Grants Bequests and Donations,1101,Customer Service,Supplies and Services,1001/37313,Grant - Community Grants,37313,09/11/2017,inv0042132,2000.00,General Fund,Barton-le-Willows Village Hall,17663
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Supplies and Services,1123/37310,Grants - RDC Leisure Facilities,37310,09/11/2017,inv0042091,15148.50,General Fund,Sports & Leisure Management Ltd,25097
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Strategy,1606,Delivery & Front Line Services,Supplies and Services,1651/34107,Hired Services - General,34107,09/11/2017,inv0042108,1998.00,General Fund,Building Research Establishment Ltd,31730
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Customer Service,Supplies and Services,1021/34107,Hired Services - General,34107,09/11/2017,inv0042243,1396.80,General Fund,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Customer Service,Supplies and Services,1021/34107,Hired Services - General,34107,09/11/2017,inv0042244,856.92,General Fund,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Customer Service,Supplies and Services,1631/34107,Hired Services - General,34107,09/11/2017,inv0042243,2095.20,General Fund,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Customer Service,Supplies and Services,1631/34107,Hired Services - General,34107,09/11/2017,inv0042244,1285.38,General Fund,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Management Team,Supplies and Services,2814/34107,Hired Services - General,34107,09/11/2017,inv0042245,573.62,Control Holding and SU Accnts,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Management Team,Supplies and Services,2864/34107,Hired Services - General,34107,09/11/2017,inv0042242,2536.20,Control Holding and SU Accnts,Penrose Associates,26868
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Waste Collection,1309,Customer Service,Supplies and Services,1375/34107,Hired Services - General,34107,09/11/2017,inv0042225,696.76,General Fund,PHS Group PLC,23205
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Waste Collection,1309,Customer Service,Supplies and Services,1375/34107,Hired Services - General,34107,09/11/2017,inv0042226,708.72,General Fund,PHS Group PLC,23205
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2223/34107,Hired Services - General,34107,09/11/2017,inv0042097,1485.00,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2223/34107,Hired Services - General,34107,09/11/2017,inv0042096,750.00,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Supplies and Services,1610/34107,Hired Services - General,34107,09/11/2017,inv0042124,400.00,General Fund,Yorkshire Housing,19689
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34112,Income Processing Charges,34112,09/11/2017,inv0042229,880.56,General Fund,allpay Limited,20775
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/21001,Lease Costs,21001,09/11/2017,inv0042162,5000.00,Control Holding and SU Accnts,Asset Advantage,18620
