OrganisationLabel,OrganisationURI,EffectiveDate,ContractReference,ContractTitle,OrganisationalUnit,Description,ProcurementCategory,StartDate,EndDate,ReviewDate,OptionToExtend,ExtensionPeriod,ContractValue,IrrecoverableVAT,SupplierName,CharityCommissionNumber,SMESupplier,VCSESupplier,ContactName,ProcessType
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,RE223142208RNW810,Services provided by Renew Construction & Housing Green Deal Communities Fund,ENVIRONMENT & HOUSING, - ,,23/07/2015,,,,,"£94,902.79",,"RENEW LEEDS LTD34 Regent Street, , LEEDS, LS2 7QN",,d) Medium,,Kam Sambhi,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,RO110242188SIMI078230,Residential Foster Care,CHILDRENS SERVICES,507 - General External Residential Placements,,03/07/2015,,,,,"£27,585.00",,"ROSEDALE CHILDRENS SERVICES LTD6th Floor Metropolitan House, 3 Darkes Lane, POTTERS BAR, EN6 1AG",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,SI13914218713797,CCTV opratives,CHILDRENS SERVICES,252 - CCTV,,02/07/2015,,,,,"£20,235.74",,"4 SITE SECURITY SERVICES LTDBank House, Parkfield Street, LEEDS, LS11 5PH",,c) Small,,Nabila Morris,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,ZY300342214COMM. CARE 001320,Residential Care,JCS FOR PEOPLE WITH LEARNING DISABILITIE,626 - Direct Payments,,29/07/2015,,,,,"£15,292.80",,"TRUST FOR VERONICA HEZELGRAVEC/O Kelvin Mackrell, 16 High Fold, LOTHERDALE NORTH YORKSHIRE, BD20 8HE",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,AC0218421869343,ICT Agency Fees,CENTRAL & CORPORATE,8 - ,,01/07/2015,,,,,"£19,477.93",,"ACCESS COMPUTER CONSULTING PLCAccess House, 25-29 Church Street, BASINGSTOKE, RG21 7QQ",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,AC138142186133057,Scafolding for concert,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,01/07/2015,,,,,"£8,000.00",,"ACORN SCAFFOLDING (YORKSHIRE) LTDMoor Lane Trading Estate, Moxon Way Sherburn In Elmet, LEEDS, LS25 6ES",,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,AS052X421867971,Banners for lamposts,ENVIRONMENT & HOUSING, - ,,01/07/2015,,,,,"£12,366.66",,"ASTOR BANNERMAN MEDICAL LTDUnit 11f Coln Park, Andoversford, Cheltenham, GLOUCESTERSHIRE, GL54 4HJ",,c) Small,,Shorouk Platten,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,BB11364218890014132,Payment for the BBC Philharmonic,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,03/07/2015,,,,,"£23,000.00",,"BBC PUBLIC SERVICES BRDCPo Box 482, , MANCHESTER, M14 0EP",,e) Large,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,BE002242212355598,Legal Fees,CENTRAL & CORPORATE,411 - Legal Disbursements,,27/07/2015,,,,,"£5,000.00",,"BEN WILLIAMSKings Chambers, 5 Park Square East, LEEDS, LS1 2NE",,a) Individual,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,BE14564220832.15,Under The Owls concert,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,23/07/2015,,,,,"£5,000.00",,"BEARDYMANAGEMENT LIMITED26 Park Road, , BURGESS HILL, RH15 8ET",,Other/Not known,,Abi Mitchell,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,BL032842194183555,AL Road Sign Grey / Mill,CENTRAL & CORPORATE,205 - Operational Materials,,09/07/2015,,,,,"£6,211.76",,"BLACKBURNS LEEDSUnit 3 & 4  Benyon Park Way, Off Lowfields Road, LEEDS, LS12 6DP",,e) Large,,Diane Smith,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,BO002742202916804,Purchase at auction of St Ann's Square,CITY DEVELOPMENT,271 - Contributions To Extended Facilities,,17/07/2015,,,,,"£6,240.00",,"BONHAMSMontpelier Street, Knightsbridge, LONDON, SW7 1HH",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,BR0182422153603,Bat Surveys ,ENVIRONMENT & HOUSING, - ,,30/07/2015,,,,,"£9,956.80",,"BROOKS ECOLOGICAL LTDUnit A 1 Station Road, Guiseley, LEEDS, LS20 8BX",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,BS02944218894284597/3000,MEMBERSHIP SUBSCRIPTION,CITY DEVELOPMENT,226 - Memberships,,03/07/2015,,,,,"£5,870.00",,"BSI ASSURANCE LTDBsi Accounts Receivable Po Box 3000, Kitemark Court Davy Avenue, MILTON KEYNES, MK1 9EL",,e) Large,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,CH221142214DB15019136,Specialist purchase at auction for Temple Newsam House.,CITY DEVELOPMENT,271 - Contributions To Extended Facilities,,29/07/2015,,,,,"£80,500.00",,"CHRISTIE MASON & WOODS LTD8 King Street, St James, LONDON, SW1Y 6QT",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,CL442142200SUBS005782,Annual Membership,CENTRAL & CORPORATE,266 - Licences,,15/07/2015,,,,,"£10,294.27",,"CLEAPSSThe Gardiner Buildings, Brunel Science Park Kingston Lane, UXBRIDGE, UB8 3PQ",,c) Small,,Bobby Gill,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,CO06904221520414440,Gas usage for period 01/10/2013,CENTRAL & CORPORATE,123 - Gas,,30/07/2015,,,,,"£11,605.13",,"CORONA ENERGY RETAIL 4 LIMITEDEdward Hyde Building, 38 Clarendon Road, WATFORD, WD17 1JW",,e) Large,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,CO14194220815500482,Electricity,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,23/07/2015,,,,,"£13,100.49",,"ENER-G COMBINED POWER LIMITEDEner-G House, Daniel Adamson Road  Salford, MANCHESTER, M50 1DT",,d) Medium,,Adam Hoddell,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,CO15654218889,Management of Needle Exchange Scheme,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,03/07/2015,,,,,"£13,750.00",,"CPWY - SERVICESBrooklands Court, Tunstall Road, LEEDS, LS11 5HL",,Other/Not known,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,CO176542195INV-782231788,Strip out and refurbishment,ADULT SOCIAL CARE, - ,,10/07/2015,,,,,"£16,679.81",,"CORNEL BUILDING SERVICES LTD.7 Broad Cut Road, Caldergrove, WAKEFIELD, WF4 3DR",,Other/Not known,,Jane Charlton,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,CO228642187107836,Cycle racks,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,02/07/2015,,,,,"£8,784.50",,"C A TRAFFIC LIMITEDGriffin Lane, , AYLESBURY, HP19 8BP",,c) Small,,MARK DIXON / Mohammed Mahmood,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,CU0634421882796,Foster Care,CHILDRENS SERVICES,507 - General External Residential Placements,,03/07/2015,,,,,"£18,352.00",,"CUMBERLAND & WESTMORLAND SCHOOLS LTDCumberland School, Church Road  Bamber Bridge, PRESTON, PR5 6EP",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,DA0012421952015/01,''Research and Catalogue of 200 J.S. Cotman Work'',CITY DEVELOPMENT,277 - Bought In Professional Services,,10/07/2015,,,,,"£5,850.00",,"DAVID HILL27 Elmete Drive, , LEEDS, LS8 2LA",,Other/Not known,,Theodore Wilkins,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,DA083042212DSLC15/01,Provision of Security at Leeds Reggae and Carnival Events,CITY DEVELOPMENT,262 - Security Services(Non Infrastructure),,27/07/2015,,,,,"£15,755.00",,"DARKSIDE SECURITY (LEVI GATEWOOD)29 Chandos Fold, , LEEDS, LS8 1QE",,Other/Not known,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,EN0247422016107,Design and Dvelopment of Victorian Street Interactive,CITY DEVELOPMENT,214 - Computer Software & Equipment,,16/07/2015,,,,,"£5,000.00",,"ENIGMA INTERACTIVEQuayside Studios  8 - 10 Close, , NEWCASTLE UPON TYNE, NE1 3RE",,Other/Not known,,Yvonne hardman,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,GL016942193680233,Best Summer Campaign (Children's,CENTRAL & CORPORATE,267 - Publication And Promotion,,08/07/2015,,,,,"£5,300.00",,"GLOBAL RADIO SERVICES LTDPo Box 2020, , READING, RG31 7FG",,Other/Not known,,Lynne Hellewell,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,GR0883422167430,ROADWAY/SMOOTH & ROADWAY/WALKWAY,ENVIRONMENT & HOUSING,203 - Operational Furniture And Equipment,,31/07/2015,,,,,"£5,436.00",,"GROUND-GUARDS LTDManor Farm, Otley Road, LEEDS, LS16 7AL",,Other/Not known,,Sarah Roebuck,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,GR28634221630571,Sky ride events,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,31/07/2015,,,,,"£9,240.00",,"GREEN LIGHT TRAFFIC MANAGEMENT LTDUnit 25 Dewsbury Mills, Thornhill Road, DEWSBURY, WF12 9QE",,c) Small,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,GR372742213S7636,Main Contract Sum,STRATEGIC LANDLORD,114 - Other,,28/07/2015,,,,,"£35,354.91",,"GROUNDWORK LEEDSEnvironmental & Business Services, Merlyn-Rees Avenue, MORLEY  LEEDS, LS27 9SL",,d) Medium,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,HA218142205JMM/6891,Purchase of art,CITY DEVELOPMENT,271 - Contributions To Extended Facilities,,20/07/2015,,,,,"£46,900.00",,"HAZLITT  GOODEN & FOX38 Bury Street, St. James'S, LONDON, SW1Y 6BB",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,IC143442214262281,Refurbished Tennant 7100 Scrubber Drier.,CENTRAL & CORPORATE,203 - Operational Furniture And Equipment,,29/07/2015,,,,,"£5,450.00",,"ICM INDUSTRIAL CLEANING MACHINERYUnit 13 Enterprise Business Park, Old Lane, Beeston, LEEDS, LS11 8HA",,Other/Not known,,Ken Dunk,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,IM867342195EV013077,Payment for the Czech Philharmonic,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,10/07/2015,,,,,"£37,500.00",,"IMG ARTISTS (UK) LTDThe Light Box 111 Power Road, , LONDON, W4 5PY",,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,IN415742199127301,Interpretation design panels,ENVIRONMENT & HOUSING, - ,,14/07/2015,,,,,"£12,835.73",,"IZVG LLPStation House  Parkwood Street, , KEIGHLEY, BD21 4NQ",,b) Micro,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,LE064542193YORE-946DEB,Holidays for Disadvantaged Children,CHILDRENS SERVICES,505 - Services Rendered By Voluntary Sector,,08/07/2015,,,,,"£12,542.00",,"LEEDS CHILDREN'S CHARITYSuite 12, 6-8 York Place, LEEDS, LS1 2DS",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,MA3787421881077,TV Campaigns 1/2/15 - 2/3/15,CENTRAL & CORPORATE,211 - Advertising,,03/07/2015,,,,,"£12,500.00",,"MADE TELEVISION LTDThe Media Centre   21 Savile Mount, , LEEDS, LS7 3HZ",,Other/Not known,,Dee Reid,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,MA578442186126259,Controlled Entry Systems,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,01/07/2015,,,,,"£34,786.89",,"MAYFAIR SECURITYAdelaide House, Vivars Way  Selby, NORTH YORKSHIRE, YO8 8BE",,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,NA1666422015560,"Confiermation order for ""Handmade",CITY DEVELOPMENT,267 - Publication And Promotion,,16/07/2015,,,,,"£10,896.20",,"NATIONWIDE MARQUEE HIREUnit 20/20a Barnfield Business Centre, Brunswick Street, NELSON LANCASHIRE, BB9 0HT",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,PA65044221347506,Electical installation at Erb,JCS FOR PEOPLE WITH LEARNING DISABILITIE,203 - Operational Furniture And Equipment,,28/07/2015,,,,,"£7,274.60",,"B & K PASSMOREPartnership House  6 Hales Road, Wortley, LEEDS, LS12 4PL",,c) Small,,Phil Rigby,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,PO04004220015-008,"2nd Payment 50%
Additional costs on project World",CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,15/07/2015,,,,,"£8,719.67",,"PODIUM PROJECTS UK LTDGlenavon  Worksop Road, Aston, SHEFFIELD, S26 2EB",,Other/Not known,,Edwige Moutault,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,PR0628421941375,"Shortfall in estimate for S093666
Aims monitoring at Woodhouse Lane",CENTRAL & CORPORATE,101 - Maintenance Of Buildings,,09/07/2015,,,,,"£7,425.60",,"C-PROBE SYSTEMS LTDBlackmoss Court   Blackmoss Road, Dunham Massey, ALTRINCHAM, WA14 5RG",,Other/Not known,,Andrew McCulloch,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,RH724242202PSI/12/048038,Wheelchair Equipment,LEEDS COMMUNITY EQUIP STORE POOLED BUDGT,203 - Operational Furniture And Equipment,,17/07/2015,,,,,"£6,850.00",,"RHEALTHCAREPhilips Campus  Building 2, Wellhall Road, HAMILTON, ML3 9BZ",,e) Large,,Gillian Eastwood,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,SC1661421874961,"Install CCTV column to Dorset Road,",ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,02/07/2015,,,,,"£7,914.99",,"SCD GROUP LIMITEDNorton House, Peckfield Business Park Phoenix Ave, LEEDS, LS25 4DY",,d) Medium,,Edwige Moutault,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,SE1683421911010A,paint,ENVIRONMENT & HOUSING,234 - Recycling & Reuse Charges,,06/07/2015,,,,,"£8,408.00",,"SEAGULLS RE-USE LTDUnits 3-4 Aire Place Mills, Kirrkstall Road, LEEDS, LS3 1JL",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,SM92924220936608C,Chapel Allerton Play Park Area -,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,24/07/2015,,,,,"£5,551.51",,"HAGS-SMP LTDWaterfront Complex, Shipyard Ind Estate, SELBY, YO8 8AP",,d) Medium,,Victoria Nunns,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,TH03104220122048,LICENCE TO USE THORNHILL ESTATES',CHILDRENS SERVICES, - ,,16/07/2015,,,,,"£11,400.00",,"THORNHILL ESTATE LIMITEDSouth Pavilion, Sansaw Business Park, SHREWSBURY, SY4 4AS",,Other/Not known,,Dom,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,TH096142186SIP-141164,Please supply & fit Heavy duty stairlift,ENVIRONMENT & HOUSING, - ,,01/07/2015,,,,,"£9,530.00",,"THYSSENKRUPP ACCESS LTDUnit E3 Eagle Court De Havilland Avenue, Preston Farm Business Park, STOCKTON ON TEES, TS18 3TB",,Other/Not known,,Coral Wealthall,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,TO231842206OP/I096898,QUOTE: COMM/111100-1 Palma Vi,ENVIRONMENT & HOUSING, - ,,21/07/2015,,,,,"£13,961.00",,"TOTAL HYGIENE LTDBank House, 182-186 Washway Road, SALE CHESHIRE, M33 6RN",,d) Medium,,Coral Wealthall,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,TR1625422072015/0601/3512A/6,Bridgewater Place Pedestrian Screens,CITY DEVELOPMENT, - ,,22/07/2015,,,,,"£18,810.30",,"TRUEFORM ENGINEERING LTDUnit 4 Pasadena Trading Est., Pasadena Close, HAYES, UB3 3NQ",,d) Medium,,Dom,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,UN271742201INV73142,Finacial Assistance towards th,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,16/07/2015,,,,,"£10,000.00",,"UNIPOL155/157 Woodhouse Lane, , LEEDS, LS2 3ED",,c) Small,,Dom,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,VA9629421882,First stage payment for the restoration of Romany Caravan,CITY DEVELOPMENT,277 - Bought In Professional Services,,03/07/2015,,,,,"£7,500.00",,"UK VARDO HERITAGEPlas Y Graig    Iolyn Park, , CONWY, LL32 8UX",,Other/Not known,,Yvonne hardman,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,VI028242215LS15006,Software Licences,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,30/07/2015,,,,,"£10,018.33",,"VIDEALERT LIMITEDCanada House, 272 Field End Road, EASTCOTE, HA4 9NA",,b) Micro,,Dom,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,WA79674220091309334950,Waste,ENVIRONMENT & HOUSING,524 - Servieces Provided By West Yorkshire Loc,,15/07/2015,,,,,"£26,708.57",,"WAKEFIELD COUNCILIncome Team Wakefield One, Po Box 700  Burton Street, WAKEFIELD, WF1 2EB",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,WE06564219541356,ANNUAL MEMBERSHIP OF LEEDS CHAMBER,CITY DEVELOPMENT,226 - Memberships,,10/07/2015,,,,,"£50,850.00",,"WEST & NORTH YORKSHIRE CHAMBERDevere House  Vicar Lane, Little Germany, BRADFORD, BD1 5AH",,c) Small,,Sarah Temple,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,ZE15544221618798354,Internet ,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,31/07/2015,,,,,"£15,013.60",,"ZEN INTERNET LTDSandbrook Park, Sandbrook Way, ROCHDALE, OL11 1RY",,e) Large,,Keeley O'Brien,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/07/2015,ZE168542215JUN010,(Sport England) Project,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,30/07/2015,,,,,"£5,000.00",,"ZEAL MEDIA LTDTower Works, Globe Road, LEEDS, LS11 5QG",,Other/Not known,,,Quotes
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
