Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592854,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4DX,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592794,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 6AH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592792,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DG,840-Fees & Charges - Adults,49.7900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592791,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 4GY,840-Fees & Charges - Adults,21.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592790,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG1 4HH,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592789,G-C & A - Over 18's,REDACTED PERSONAL DATA,SO32 1JW,840-Fees & Charges - Adults,26.5500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592788,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 7AJ,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592787,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 7QZ,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592786,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG4 3AX,840-Fees & Charges - Adults,26.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592785,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG34 9QP,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592784,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 5GH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592648,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 7NE,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592647,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 3GR,840-Fees & Charges - Adults,996.5500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592727,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DG,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592783,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG10 4AP,840-Fees & Charges - Adults,20.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592845,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG15 7JZ,840-Fees & Charges - Adults,52.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592849,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 2HP,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592850,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4DU,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592851,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG3 3AA,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592852,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG8 6AD,840-Fees & Charges - Adults,43.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592733,G-C & A - Over 18's,REDACTED PERSONAL DATA,PR7 6PR,840-Fees & Charges - Adults,30.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593080,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2,520-Community Care,1109.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592923,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG3 4JY,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592646,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 5RH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592857,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 5BS,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592930,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DT,840-Fees & Charges - Adults,79.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592688,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DU,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592689,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1BH,840-Fees & Charges - Adults,123.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592929,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG8 2BR,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592729,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG6 8QY,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592864,G-C & A - Over 18's,REDACTED PERSONAL DATA,WA7 2FU,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592865,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG9 2GJ,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592866,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 6LH,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592924,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG8 3AJ,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592645,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1BH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592691,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 6LH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592692,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4AY,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592693,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG16 3HR,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592694,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 1JD,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592695,G-C & A - Over 18's,REDACTED PERSONAL DATA,DN4 9AF,840-Fees & Charges - Adults,125.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593006,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG16 2ED,520-Community Care,8111.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592697,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG6 9HQ,840-Fees & Charges - Adults,30.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592927,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4DU,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592698,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG11 7FD,840-Fees & Charges - Adults,27.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592926,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 5GH,840-Fees & Charges - Adults,32.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592699,G-C & A - Over 18's,REDACTED PERSONAL DATA,DE7 5GE,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592700,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 8FT,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592743,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4DX,840-Fees & Charges - Adults,52.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592742,G-C & A - Over 18's,REDACTED PERSONAL DATA,LN5 0SG,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592841,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG18 2PN,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592741,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 5LF,840-Fees & Charges - Adults,25.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592755,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 5AN,840-Fees & Charges - Adults,13.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592740,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG19 7JJ,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592922,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 4FE,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593164,N-Development & Growth - Services,REDACTED PERSONAL DATA,NG5 6NY,401-Operational Equipment,67.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592921,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 6AH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592920,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4DU,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592925,G-C & A - Over 18's,REDACTED PERSONAL DATA,WA8 0AS,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592770,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG3 5AD,840-Fees & Charges - Adults,78.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592754,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1BH,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592644,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 7JY,840-Fees & Charges - Adults,36.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592919,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG17 9DS,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592918,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 7QZ,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592702,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG8 3LD,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592643,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG15 7JZ,840-Fees & Charges - Adults,185.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592753,G-C & A - Over 18's,REDACTED PERSONAL DATA,TA1 5AY,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,P-Card,C-Commercial and Operations,REDACTED PERSONAL DATA,NG6  0GA,417-Contract Catering,812.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592771,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4AY,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592703,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG15 9FD,840-Fees & Charges - Adults,43.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592704,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 6FD,840-Fees & Charges - Adults,162.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592705,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG3 4JY,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592706,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1AY,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592707,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 6AH,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592708,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4BB,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592978,G-C & A - Over 18's,REDACTED PERSONAL DATA,SK9 7UD,520-Community Care,4301.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592709,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG1 4HQ,840-Fees & Charges - Adults,43.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592710,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG8 5PF,840-Fees & Charges - Adults,26.2700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592711,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG1 4HQ,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592712,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1BH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592713,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 6AZ,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592714,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1AY,840-Fees & Charges - Adults,52.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592715,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1BH,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592716,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2EW,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592752,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4HH,840-Fees & Charges - Adults,30.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592928,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 5RH,840-Fees & Charges - Adults,43.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592717,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG3 4FS,840-Fees & Charges - Adults,30.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,P-Card,C-Commercial and Operations,REDACTED PERSONAL DATA,NG6  0GA,417-Contract Catering,64.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592718,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG6 9BY,840-Fees & Charges - Adults,30.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592751,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DU,840-Fees & Charges - Adults,52.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592720,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG23 6ST,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592721,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG17 2FP,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592722,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1BH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592782,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4DU,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592779,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 4BH,840-Fees & Charges - Adults,166.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592778,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2GT,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592777,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 4NU,840-Fees & Charges - Adults,42.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592870,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DU,840-Fees & Charges - Adults,43.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592776,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG8 5RF,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592775,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4DX,840-Fees & Charges - Adults,174.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592750,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 6FF,840-Fees & Charges - Adults,93.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592774,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG11 7EU,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592749,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG13 8NT,840-Fees & Charges - Adults,30.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592748,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DT,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592840,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 6AH,840-Fees & Charges - Adults,42.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592839,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG11 6EP,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592747,G-C & A - Over 18's,REDACTED PERSONAL DATA,HU18 1PX,840-Fees & Charges - Adults,19.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592656,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 3NG,840-Fees & Charges - Adults,88.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592723,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DG,840-Fees & Charges - Adults,52.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592655,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DT,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592654,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG3 3AA,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592653,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592725,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 2JY,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592652,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG15 6EY,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592651,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1HR,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592650,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 1AU,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592649,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG12 1EE,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592931,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 2DT,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592932,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG9 3ET,840-Fees & Charges - Adults,30.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592878,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 4BH,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592879,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG12 4AA,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592881,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 4DX,840-Fees & Charges - Adults,178.3400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593028,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG2 6DN,520-Community Care,22422.1200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592882,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG11 6EP,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592883,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG11 6EP,840-Fees & Charges - Adults,43.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592884,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG11 6EP,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592885,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG5 8BX,840-Fees & Charges - Adults,26.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592886,G-C & A - Over 18's,REDACTED PERSONAL DATA,HU18 1SX,840-Fees & Charges - Adults,22.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592887,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG18 2PN,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593030,G-C & A - Over 18's,REGAL CARE HOMES LTD,CR8 3HR,520-Community Care,73140.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592902,G-C & A - Over 18's,REGAL CARE TRADING LTD,CR8 3HR,840-Fees & Charges - Adults,30.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,P-Card,C-Commercial and Operations,RENT A TILL LIMITED,NG1 1FP,426-Stationery,46.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593145,R-Resources,RICOH UK LTD,NN4 7YL,437-IT Equipment,3467.5100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593145,R-Resources,RICOH UK LTD,NN4 7YL,437-IT Equipment,3699.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,P-Card,C-Commercial and Operations,RIGBY TAYLOR,SG8 5HW,408-Materials General,552.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,P-Card,C-Commercial and Operations,RIGBY TAYLOR,SG8 5HW,408-Materials General,552.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593031,G-C & A - Over 18's,RJ & AJ STEVENSON T/A FIELD HOUSE,NG7 6LH,520-Community Care,5631.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593031,G-C & A - Over 18's,RJ & AJ STEVENSON T/A FIELD HOUSE,NG7 6LH,520-Community Care,5631.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593031,G-C & A - Over 18's,RJ & AJ STEVENSON T/A FIELD HOUSE,NG7 6LH,520-Community Care,5631.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,593147,C-Commercial and Operations,ROBINSON LOW FRANCIS LLP,B16 8PE,515-Paymts to Foster Parents,1418.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592908,G-C & A - Over 18's,RODENVINE (NOTTINGHAM) LTD T/A PARKER HOUSE,NG5 4FE,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160118,592909,G-C & A - Over 18's,RODENVINE (NOTTINGHAM) LTD T/A PARKER HOUSE,NG5 4FE,840-Fees & Charges - Adults,65.1500000000
