Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/01/2016,22962371,1,680,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/01/2016,22962368,1,853,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/01/2016,22962369,1,885,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,12/01/2016,22947093,1,1920,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,12/02/2016,22979083,1,860,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,16/02/2016,22979077,1,560,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,16/02/2016,22985427,1,2115,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,15/01/2016,22957008,1,1840,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,31/03/2016,23011815,1,890,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,02/03/2016,22992330,1,2170,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,28/01/2016,22965228,1,850,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,31/03/2016,23011812,1,960,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/03/2016,23007777,1,1900,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,14/03/2016,23007653,1,1850,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,15/03/2016,22988689,1,915,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,18/01/2016,22957033,1,1850,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,10/03/2016,22991935,1,2160,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,27/01/2016,22880734,1,2275,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,14/01/2016,22957032,1,952,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,15/01/2016,22937691,1,835,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,14/03/2016,23006140,1,3054,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,12/01/2016,22948619,1,910,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,29/02/2016,22987772,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,05/02/2016,22968327,1,2315,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,03/03/2016,22990444,1,725,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,18/02/2016,22984630,1,3074,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,IDEAL HYGIENE,Redacted,Not yet available,Not yet available,Not yet available,10/03/2016,23005740,1,2400,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Bathroom Equipment & Fittings,6800,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,01/02/2016,22968797,1,568.22,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,18/02/2016,22987062,1,3265.81,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/03/2016,23003473,1,2401.22,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/03/2016,23003474,1,1949.31,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,25/02/2016,22990090,1,2037.57,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,21/01/2016,22963758,1,1156.65,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,21/01/2016,22963759,1,2936.01,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,Not yet available,Not yet available,Not yet available,07/01/2016,22947666,1,765,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,Not yet available,Not yet available,Not yet available,01/02/2016,22969735,1,3536,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,Not yet available,Not yet available,Not yet available,25/01/2016,22965655,1,4879,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,Not yet available,Not yet available,Not yet available,11/03/2016,23003088,1,714,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,CAULTON CONSTRUCTION,Redacted,Not yet available,Not yet available,Not yet available,05/02/2016,22978269,1,700,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Construction Contractors - General,21555,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,7,Adult Social Care,CAULTON CONSTRUCTION,Redacted,Not yet available,Not yet available,Not yet available,15/01/2016,22941506,1,2500,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Construction Contractors - General,21555,Not yet available
Wakefield MDC,E08000036,31/03/2016,BUSINESS,6,Housing Services,WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,Redacted,Not yet available,Not yet available,Not yet available,03/02/2016,22970910,1,97673.81,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,Z,BVACOP Not Applicable,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,29/02/2016,22991241,1,2200,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,Z,BVACOP Not Applicable,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,29/02/2016,22991253,1,1600,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,Z,BVACOP Not Applicable,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,29/02/2016,22991254,1,2200,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,Z,BVACOP Not Applicable,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,29/02/2016,22991256,1,2400,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,ADOPTION MATTERS NORTHWEST,Redacted,Not yet available,Not yet available,Not yet available,25/02/2016,22991290,1,585.1,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,ADOPTION MATTERS NORTHWEST,Redacted,Not yet available,Not yet available,Not yet available,13/01/2016,22960038,1,615,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Not yet available,Not yet available,Not yet available,05/01/2016,22948552,1,2000,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,U-IN-MIND,Redacted,Not yet available,Not yet available,Not yet available,28/01/2016,22968009,1,2469.2,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Physiotherapists,58180,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Not yet available,Not yet available,Not yet available,22/01/2016,22964897,1,1200,Nil,Adoption Support Fund Expenditure,Revenue,Adult Services,CAT04,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,THE CHILD PSYCHOLOGY SERVICE,Redacted,Not yet available,Not yet available,Not yet available,08/01/2016,22956704,1,1831.1,Nil,Adoption Support Fund Expenditure,Revenue,Adult Services,CAT04,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,THE CHILD PSYCHOLOGY SERVICE,Redacted,Not yet available,Not yet available,Not yet available,04/03/2016,23001861,1,873.3,Nil,Adoption Support Fund Expenditure,Revenue,Adult Services,CAT04,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,PLAY THERAPY CENTRAL,Redacted,Not yet available,Not yet available,Not yet available,19/01/2016,22962610,1,605,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Educational Services,29360,Not yet available
Wakefield MDC,E08000036,31/03/2016,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,13/01/2016,22960045,1,2040,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Life Coaching,47809,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,P,Public Health,LEEDS CITY COUNCIL,Redacted,Not yet available,Not yet available,Not yet available,22/02/2016,22980832,1,2791,Nil,Adult Service Contracts,Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,P,Public Health,LEEDS CITY COUNCIL,Redacted,Not yet available,Not yet available,Not yet available,22/02/2016,22980881,1,3774,Nil,Adult Service Contracts,Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,P,Public Health,LEEDS CITY COUNCIL,Redacted,Not yet available,Not yet available,Not yet available,22/02/2016,22980882,1,2617,Nil,Adult Service Contracts,Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,P,Public Health,POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,Redacted,Not yet available,Not yet available,Not yet available,04/02/2016,22970719,1,14750,Nil,Adult Service Contracts,Revenue,n/a,CATNA,Police,60064,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,P,Public Health,POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,Redacted,Not yet available,Not yet available,Not yet available,14/01/2016,22959859,1,14750,Nil,Adult Service Contracts,Revenue,n/a,CATNA,Police,60064,Not yet available
Wakefield MDC,E08000036,31/03/2016,ADULTS,P,Public Health,OUTWOOD PARK MEDICAL CENTRE,Redacted,Not yet available,Not yet available,Not yet available,06/01/2016,22955988,,1056.96,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Doctors,26710,Not yet available
