Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,416,,Planning & Sustainability & Sustainability Appeals framework,,Planning & Sustainability,,,Planning & Sustainability & Sustainability Appeals framework,,,,,,01/05/2017,30/04/2020,01/08/2019,,22500,,N/A,WYG Environmental,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,418,,Planning & Sustainability & Sustainability appeals framework,,Planning & Sustainability,,,Planning & Sustainability & Sustainability appeals framework,,,,,,01/05/2017,30/04/2020,01/08/2019,,22500,,N/A,Philippa Jarvis Planning & Sustainability & Sustainability,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,415,,Planning & Sustainability & Sustainability Applications,,Planning & Sustainability,,,Planning & Sustainability & Sustainability Applications,,,,,,01/05/2017,30/04/2020,01/08/2019,,36000,,N/A,WYG Environmental,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,417,,Planning & Sustainability & Sustainability Applications,,Planning & Sustainability,,,Planning & Sustainability & Sustainability Applications,,,,,,01/05/2017,30/04/2020,01/08/2019,,36000,,N/A,Sterling Planning & Sustainability & Sustainability,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,419,,Planning & Sustainability & Sustainability Applications,,Planning & Sustainability,,,Planning & Sustainability & Sustainability Applications,,,,,,01/05/2017,30/04/2020,01/08/2019,,36000,,N/A,RSK ADAS Ltd,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,378,,WDC Service Level Agreement SUDS advice on Planning & Sustainability & Sustainability & Sustainability applications,,Planning & Sustainability,,,WDC Service Level Agreement SUDS advice on Planning & Sustainability & Sustainability & Sustainability applications,,,,,,01/04/2017,31/03/2018,31/12/2017,,25000,,N/A,Bucks County Council,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,428,,"Design and build Community room, QEII playing fields",,Community,,,"Design and build Community room, QEII playing fields",,,,,,21/04/2017,01/05/2018,29/12/2017,,150000,,N/A,Integra buildings ltd,,,,,,,,alison.clark@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,443,,Landscape Design Services,,Community,,,Landscape Design Services,,,,,,16/10/2017,16/10/2019,16/10/2018,,16500,,N/A,Allen Scott Ltd,,,,,,,,alison.clark@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,442,,QS services Totteridge Open Space Improvements scheme,,Community,,,QS services Totteridge Open Space Improvements scheme,,,,,,17/08/2017,30/06/2018,30/04/2018,,12400,,N/A,Procom Construction & Management Consultants,,,,,,,,alison.clark@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,390,,Quantity Surveying services for QEII project,,Community,,,Quantity Surveying services for QEII project,,,,,,01/07/2016,30/06/2018,30/04/2018,,10500,,N/A,Procom Construction & Management Consultants,,,,,,,,alison.clark@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,432,,Project management and design works- Hatters lane remedial works,,Planning & Sustainability,,,Project management and design works- Hatters lane remedial works,,,,,,01/02/2017,28/02/2018,29/12/2017,,14000,,N/A,JNP,,,,,,,,alison.pipes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,337,,estate management - Rayners Lane mobile home site,,Environment,,,estate management - Rayners Lane mobile home site,,,,,,01/08/2017,31/07/2018,30/06/2018,,27000,,N/A,Thompson Wilson Lettings,,,,,,,,amy.starsmore@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,270,,Revenues enforcement agents,,Finance & Commercial,,,Revenues enforcement agents,,,,,,01/03/2015,28/02/2019,30/03/2018,,0,,N/A,"Bristow & sutor; Chandlers, Newlyns",,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,226,,Contract B Grounds and Play maintenance,,Community,,,Contract B Grounds and Play maintenance,,,,,,01/01/2013,31/12/2019,31/01/2018,31/12/2021,4500000,,N/A,Quadron,,,,,,,,andy.sherwood@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,444,,Higginson park silt removal,,Community,,,Higginson park silt removal,,,,,,01/10/2017,31/12/2017,31/12/2017,,31000,,N/A,Amenity Water,,,,,,,,andy.sherwood@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,115,,Banking contract,,Finance & Commercial,,,Banking contract,,,,,,01/04/2017,31/03/2020,31/03/2018,,90000,,N/A,Nat West,,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,218,,eFinancials,,Finance & Commercial,,,eFinancials,,,,,,29/11/2011,31/03/2018,02/01/2018,,87000,,N/A,Advanced Business Solutions,,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,264,,External audit,,Finance & Commercial,,,External audit,,,,,,01/09/2012,31/08/2017,03/04/2017,,640000,,N/A,Ernst & Young,,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,335,,Provision of Rent Accounting Services,,Environment,,,Provision of Rent Accounting Services,,,,,,01/07/2017,31/07/2018,31/03/2018,,24000,,N/A,Buckinghamshire Housing Association,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,232,,Waste collection/ refuse collection,,Environment,,,Waste collection/ refuse collection,,,,,,04/03/2013,02/03/2020,02/03/2018,02/03/2034,49000000,,N/A,Serco,,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,445,,Waste consultancy,,Environment,,,Waste consultancy,,,,,,01/10/2017,30/09/2018,01/06/2018,,49000,,N/A,Eunomia,,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,231,,"Outsourced print room - supply of creative design, print management and reprographics services",,Democratic Legal & Policy,,,"Outsourced print room - supply of creative design, print management and reprographics services",,,,,,24/01/2013,23/01/2018,31/12/2017,,500000,,N/A,Greens,,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,365,,Handy Cross phase 3 & 4 Agents,,Major Projects & Estates,,,Handy Cross phase 3 & 4 Agents,,,,,,01/09/2015,30/12/2017,31/12/2017,,500000,,N/A,Savills,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,354,,Landscape Design Services,,Community,,,Landscape Design Services,,,,,,01/09/2015,31/08/2018,31/01/2018,,18000,,N/A,Applied landscape Design,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,388,,Woodland management services,,Community,,,Woodland management services,,,,,,01/09/2013,31/03/2018,31/12/2017,,628000,,N/A,Chiltern Rangers CIC,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,371,,Green infra structure suport,,Planning & Sustainability,,,Green infra structure suport,,,,,,01/12/2015,30/11/2018,01/01/2018,,30000,,N/A,Bell fischer landscape Architects (now PLACEDesign + planning Ltd),,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,366,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework,,Planning & Sustainability,,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework,,,,,,01/07/2015,30/06/2018,01/01/2018,,40000,,N/A,Carter Jonas,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,367,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework,,Planning & Sustainability,,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework,,,,,,01/07/2015,30/06/2018,01/01/2018,,40000,,N/A,Nathaniel Lichfield,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,369,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework,,Planning & Sustainability,,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework,,,,,,01/07/2015,30/06/2018,01/01/2018,,40000,,N/A,Peter Brett,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,370,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework,,Planning & Sustainability,,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework,,,,,,01/07/2015,30/06/2018,01/01/2018,,40000,,N/A,WYG,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,368,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework.,,Planning & Sustainability,,,Retail Planning & Sustainability & Sustainability & Sustainability consultancy support services framework.,,,,,,01/07/2015,30/06/2018,01/01/2018,,40000,,N/A,Nexus Planning & Sustainability & Sustainability & Sustainability,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,155,,Merchant acquiring services,,Human Resources ICT/CSC & Shared Support Services,,,Merchant acquiring services,,,,,,01/06/2017,30/05/2018,01/02/2018,,80000,,N/A,Worldpay,,,,,,,,harmeet.gill@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,121,,Bill payment system,,Human Resources ICT/CSC & Shared Support Services,,,Bill payment system,,,,,,01/05/2016,30/04/2018,01/12/2017,30/04/2019,37000,,N/A,Allpay.net,,,,,,,,harmeet.gill@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,408,,Fieldhouse lane Temp Car park,,Finance & Commercial,,,Fieldhouse Lane Temp Car Park,,,,,,24/10/2016,30/11/2017,30/11/2017,,30000,,N/A,Stripe Consulting,,,,,,,,jaswinder.boom@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,452,,Fieldhouse lane Acces Road,,Finance & Commercial,,,Fieldhouse Lane Access Road,,,,,,01/10/2017,31/12/2017,31/12/2017,,44500,,N/A,John Lee Construction,,,,,,,,jaswinder.boom@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,453,,Wycombe Air Park Utilities survey,,Finance & Commercial,,,Wycombe Air Park Utilities survey,,,,,,01/10/2017,31/12/2017,31/12/2017,,21400,,N/A,UCML,,,,,,,,jaswinder.boom@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,454,,Wycombe Air park Access Road,,Finance & Commercial,,,Wycombe Air park Access Road,,,,,,01/06/2017,01/06/2018,01/01/2018,,300000,,N/A,Kier,,,,,,,,jaswinder.boom@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,455,,Joint Repair HW Flyover,,Finance & Commercial,,,Joint Repair HW Flyover,,,,,,20/10/2017,17/11/2017,20/11/2017,,30000,,N/A,Jacob Ringway,,,,,,,,jaswinder.boom@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,259,,Council tax billing,,Finance & Commercial,,,Council tax billing,,,,,,01/04/2013,31/03/2018,01/12/2017,,93000,,N/A,Smith & Ouzman,,,,,,,,jennie.rahman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,288,,Document storage and related services,,Democratic Legal & Policy,,,Document storage and related services,,,,,,01/01/2014,31/01/2018,30/11/2017,,28000,,N/A,Iron Mountain (UK) Ltd.,,,,,,,,jennifer.griffin@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,431,,FIO and complaints handling software,,Democratic Legal & Policy,,,FIO and complaints handling software,,,,,,03/05/2017,02/05/2020,01/05/2018,,16000,,N/A,Covalent ltd,,,,,,,,jennifer.griffin@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,272,,Occupational Health and Employee Assistance Programme,,Human Resources ICT/CSC & Shared Support Services,,,Occupational Health and Employee Assistance Programme,,,,,,01/09/2013,31/08/2018,02/01/2018,,54000,,N/A,People Asset Management (PAM),,,,,,,,jo.whiteley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,55,,Private Medical Insurance,,Human Resources ICT/CSC & Shared Support Services,,,Private Medical Insurance,,,,,,01/04/2017,31/03/2018,01/02/2018,,54000,,N/A,AXA PPP,,,,,,,,jo.whiteley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,342,,Air quality Equipment Maintenance,,Environment,,,Air quality Equipment Maintenance,,,,,,01/01/2017,31/12/2017,30/11/2017,,4000,,N/A,ESU1,,,,,,,,julian.smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,124,,Collection of Dog Waste,,Environment,,,Collection of Dog Waste,,,,,,01/11/2014,03/03/2020,01/11/2017,03/03/2022,156000,,N/A,SDK Environmental Ltd,,,,,,,,julian.smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,123,,Dog Warden Service,,Environment,,,Dog Warden Service,,,,,,01/11/2014,31/10/2018,01/11/2017,,230000,,N/A,SDK Environmental Ltd,,,,,,,,julian.smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,122,,Pest Control Services,,Environment,,,Pest Control Services,,,,,,01/11/2014,31/10/2018,01/11/2017,,98000,,N/A,SDK Environmental Ltd,,,,,,,,julian.smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,389,,Pigeon Control,,Environment,,,Pigeon Control,,,,,,01/04/2017,31/03/2018,30/12/2017,,9360,,N/A,Avian bird Control Services,,,,,,,,julian.smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,339,,Consultancy Agreement,,Democratic Legal & Policy,,,Consultancy Agreement,,,,,,01/06/2016,30/12/2017,30/11/2017,,35000,,N/A,Navig8 Consultancy Ltd,,,,,,,,julie.openshaw@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,340,,Consultancy Agreement,,Democratic Legal & Policy,,,Consultancy Agreement,,,,,,17/09/2016,30/12/2017,30/11/2017,,35000,,N/A,Maislarry Ltd,,,,,,,,julie.openshaw@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,25,,Joint Waste Legal Advice,,Democratic Legal & Policy,,,Joint Waste Legal Advice,,,,,,01/12/2010,31/12/2017,30/11/2017,,74000,,N/A,Bevan Brittan,,,,,,,,julie.openshaw@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,447,,Electrical Fixed Wire Testing,,Human Resources ICT/CSC & Shared Support Services,,,Electrical Fixed Wire Testing,,,,,,01/04/2016,31/03/2021,01/04/2020,,28750,,N/A,Intersafe,,,,,,,,graham.weston@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,324,,BMS Servicing and Monitoring (Council Offices),,Human Resources ICT/CSC & Shared Support Services,,,BMS Servicing and Monitoring (Council Offices),,,,,,01/04/2015,31/03/2020,28/02/2018,,35000,,N/A,TESG Ltd,,,,,,,,graham.weston@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,118,,"Fire alarm, Emergency lighting & portable fire fighting Equipment maintenance",,Human Resources ICT/CSC & Shared Support Services,,,"Fire alarm, Emergency lighting & portable fire fighting Equipment maintenance",,,,,,01/04/2014,31/03/2019,31/01/2018,31/03/2020,80000,,N/A,Lightside Ltd,,,,,,,,graham.weston@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,307,,Gutter Cleaning,,Human Resources ICT/CSC & Shared Support Services,,,Gutter Cleaning,,,,,,01/11/2015,30/10/2018,01/06/2018,,50000,,N/A,Murrell Estates Ltd.,,,,,,,,graham.weston@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,308,,HVAC Planned Preventative Maintenance,,Human Resources ICT/CSC & Shared Support Services,,,HVAC Planned Preventative Maintenance,,,,,,01/04/2014,31/03/2019,01/09/2018,,200000,,N/A,Tencer Ltd.,,,,,,,,graham.weston@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,382,,In Life care plans MSCP's,,Human Resources ICT/CSC & Shared Support Services,,,In Life care plans MSCP's,,,,,,25/04/2016,24/04/2020,24/04/2019,,71500,,N/A,Stripe Consulting,,,,,,,,marcus.allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Nov 2017,351,,Installation of Festive Lights,,Human Resources ICT/CSC & Shared Support Services,,,Installation of Festive Lights,,,,,,01/09/2015,31/01/2019,31/01/2018,,163000,,N/A,Lamps & Tube Illuminations Ltd.,,,,,,,,graham.weston@wycombe.gov.uk,
