"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD111","Higher Officer","29068","37291","Business Manager","0.83","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD111","Officer","23367","30483","Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD111","Senior Officer","35409","43071","Private Secretary","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Admin Assistant","15529","20568","Operations Support Officer","1.65","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Assistant Officer","18415","24012","Operations Support Officer","6.67","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Grade 6","58935","74581","Senior Operational Manager","1.83","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Grade 6","58935","74581","Senior Project and Programme Manager","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Grade 7","47903","61898","Senior Legal Adviser","1.00","Law"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Grade 7","47903","61898","Senior Operational Manager","7.92","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Grade 7","47903","61898","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Grade 7","47903","61898","Senior Project and Programme Manager","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Higher Officer","29068","37291","Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Higher Officer","29068","37291","Librarians/Information Officer","2.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Higher Officer","29068","37291","Operational Manager","18.63","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Higher Officer","29068","37291","Operational Researcher","1.00","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Higher Officer","29068","37291","Pacesetter Practitioner","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Higher Officer","29068","37291","Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Higher Officer","29068","37291","Project and Programme Manager","5.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Higher Officer","29068","37291","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Officer","23367","30483","Librarians/Information Officer","0.65","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Officer","23367","30483","Operational Manager","12.13","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Officer","23367","30483","Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Senior Officer","35409","43071","Senior Analyst","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Senior Officer","35409","43071","Senior IT Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Senior Officer","35409","43071","Senior Librarians/Information Specialists","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Senior Officer","35409","43071","Senior Operational Manager","8.49","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Senior Officer","35409","43071","Senior Pacesetter Practitioner","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Senior Officer","35409","43071","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD112","Senior Officer","35409","43071","Senior Project and Programme Manager","1.94","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Assistant Officer","18415","24012","Operations Support Officer","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 6","58935","74581","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 6","58935","74581","Senior Research Officer","1.00","Social Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 7","47903","61898","Policy Adviser","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 7","47903","61898","Senior Operational Manager","2.60","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 7","47903","61898","Senior Policy Adviser","3.67","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 7","47903","61898","Team Leader","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Higher Officer","29068","37291","Legal Adviser","1.00","Law"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Higher Officer","29068","37291","Operational Manager","11.32","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Higher Officer","29068","37291","Policy Adviser","5.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Officer","23367","30483","Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Officer","23367","30483","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Senior Officer","35409","43071","Senior Operational Manager","5.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Senior Officer","35409","43071","Senior Pacesetter Practitioner","0.86","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Senior Officer","35409","43071","Senior Policy Adviser","1.78","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Senior Officer","35409","43071","Senior Research Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Assistant Officer","18415","24012","Operational Researcher","0.80","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Assistant Officer","18415","24012","Operations Support Officer","30.61","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Grade 6","58935","74581","Senior Operational Manager","1.95","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Grade 7","47903","61898","Senior Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Finance Officer","2.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","IT Manager","2.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Operational Manager","38.37","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Operational Researcher","1.00","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Pacesetter Practitioner","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Project and Programme Manager","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Officer","23367","30483","IT Manager","0.65","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Officer","23367","30483","Operational Manager","92.28","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Officer","23367","30483","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Senior Officer","35409","43071","Senior Operational Manager","15.55","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Assistant Officer","18415","24012","Operations Support Officer","7.99","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Assistant Officer","18415","24012","Project and Programme Support Officer","0.95","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Grade 6","58935","74581","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Grade 7","47903","61898","Senior Operational Manager","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Higher Officer","29068","37291","Assistant Private Secretary","0.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Higher Officer","29068","37291","Operational Manager","5.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Officer","23367","30483","Operational Manager","10.02","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Senior Officer","35409","43071","Senior Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Senior Officer","35409","43071","Senior Pacesetter Practitioner","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Admin Assistant","15529","20568","Tax Support Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Assistant Officer","18415","24012","Finance Support Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Assistant Officer","18415","24012","Operations Support Officer","6.62","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Assistant Officer","18415","24012","Tax Support Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Grade 6","58935","74581","Senior Finance Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Grade 7","47903","61898","Senior Finance Manager","2.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Grade 7","47903","61898","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Grade 7","47903","61898","Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","Communications Manager","0.76","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","Finance Officer","5.74","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","Operational Manager","8.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Officer","23367","30483","Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Officer","23367","30483","Finance Officer","6.81","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Officer","23367","30483","Operational Manager","6.34","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Officer","23367","30483","Statistician","1.00","Statisticians"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Senior Officer","35409","43071","Senior Analyst","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Senior Officer","35409","43071","Senior Finance Manager","3.85","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Senior Officer","35409","43071","Senior Operational Manager","5.52","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD267","Assistant Officer","18415","24012","Operations Support Officer","1.72","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD267","Higher Officer","29068","37291","Operational Manager","0.88","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Assistant Officer","18415","24012","Operations Support Officer","2.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Grade 7","47903","61898","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Grade 7","47903","61898","Senior Project and Programme Manager","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Higher Officer","29068","37291","Operational Manager","3.43","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Higher Officer","29068","37291","Project and Programme Manager","7.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Officer","23367","30483","Business Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Officer","23367","30483","Operational Manager","6.24","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Officer","23367","30483","Tax Officer","0.86","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Senior Officer","35409","43071","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Senior Officer","35409","43071","Senior Project and Programme Manager","3.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 6","58935","74581","Senior Finance Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 6","58935","74581","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 6","58935","74581","Senior Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 7","47903","61898","Senior IT Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 7","47903","61898","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 7","47903","61898","Senior Project and Programme Manager","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Higher Officer","29068","37291","Finance Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Higher Officer","29068","37291","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Officer","23367","30483","Finance Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Officer","23367","30483","Operational Manager","5.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Officer","23367","30483","Project and Programme Manager","3.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Senior Officer","35409","43071","Senior Operational Manager","3.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Senior Officer","35409","43071","Senior Project and Programme Manager","7.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD507","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Admin Assistant","15529","20568","Operations Support Officer","43.18","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Admin Assistant","15529","20568","Tax Support Officer","1.49","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Adviser","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Banking Support Officer","2.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Caseworker","0.47","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Communications Support Officer","0.40","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Compliance Caseworker","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Compliance Caseworker","6.08","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Compliance Support Caseworker","11.24","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","IT Support Officer","0.43","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Junior Analyst","1.25","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Manager","1.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Operational Researcher","0.61","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Operations Support Officer","1674.16","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Tax Support Officer","35.53","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Grade 6","58935","74581","Senior Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Grade 7","47903","61898","Senior Operational Manager","9.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Grade 7","47903","61898","Senior Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Analyst","4.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Analyst","0.90","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Operational Manager","68.76","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Project and Programme Manager","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Tax Officer","1.92","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Analyst","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Compliance Caseworker","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Compliance Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Operational Manager","328.44","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Operational Manager","0.41","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Operational Researcher","0.81","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Tax Officer","4.95","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Senior Finance Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Senior Internal Auditor","1.00","Internal Audit"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Senior Operational Manager","13.96","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Senior Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Assistant Officer","18415","24012","IT Support Officer","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Assistant Officer","18415","24012","Operations Support Officer","6.67","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Assistant Officer","18415","24012","Tax Support Officer","0.81","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Grade 6","58935","74581","Senior Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Grade 6","58935","74581","Senior Project and Programme Manager","1.81","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Grade 7","47903","61898","Senior Operational Manager","7.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Grade 7","47903","61898","Senior Project and Programme Manager","7.78","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Higher Officer","29068","37291","Business Manager","0.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Higher Officer","29068","37291","Operational Manager","15.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Higher Officer","29068","37291","Project and Programme Manager","20.98","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Higher Officer","29068","37291","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Officer","23367","30483","Operational Manager","20.08","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Officer","23367","30483","Project and Programme Manager","4.80","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Senior Officer","35409","43071","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Senior Officer","35409","43071","Senior Operational Manager","13.43","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Senior Officer","35409","43071","Senior Pacesetter Practitioner","2.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Senior Officer","35409","43071","Senior Policy Adviser","1.00","Policy"
