"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Higher Officer","29358","37620","Tax Officer","0.92","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Assistant Officer","18593","24224","Operations Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Grade 6","59532","75239","Senior Tax Officer","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Grade 6","59532","75239","Senior Tax Officer","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Higher Officer","29358","37620","Assistant Private Secretary","0.81","Law"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Senior Officer","35761","43451","Senior Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Officer","23600","30752","Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Officer","23600","30752","Tax Officer","0.76","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Senior Officer","35761","43451","Private Secretary","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Senior Officer","35761","43451","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Senior Officer","35761","43451","Senior Tax Officer","0.81","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CS Director","OD103","Grade 7","48389","62444","Senior Tax Officer","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Officer","23600","30752","Operational Manager","0.67","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Officer","23600","30752","Communications Manager","1.86","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Senior Officer","35761","43451","Senior Operational Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Senior Officer","35761","43451","Senior Communications Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Senior Officer","35761","43451","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Higher Officer","29358","37620","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Grade 7","48389","62444","Senior Operational Manager","3.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Grade 7","48389","62444","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Grade 6","59532","75239","Senior Operational Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD104","Higher Officer","29358","37620","Communications Manager","0.70","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Transformation Directorate","OD104","Officer","23600","30752","Tax Officer","0.81","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CFO Corporate Support","OD105","Grade 6","59532","75239","Senior Finance Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CFO Corporate Support","OD105","Higher Officer","29358","37620","Assistant Private Secretary","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CFO Corporate Support","OD105","Grade 6","59532","75239","Private Secretary","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CFO Corporate Support","OD105","Officer","23600","30752","Assistant Private Secretary","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CC Finance & Planning","OD106","Grade 6","59532","75239","Senior Finance Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CC Finance & Planning","OD106","Senior Officer","35761","43451","Assistant Private Secretary","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CC Finance & Planning","OD106","Officer","23600","30752","Finance Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CC Finance & Planning","OD106","Higher Officer","29358","37620","Assistant Private Secretary","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CC Finance & Planning","OD106","Grade 7","48389","62444","Senior Finance Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CC Finance & Planning","OD106","Grade 7","48389","62444","Private Secretary","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Higher Officer","29358","37620","IT Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Officer","23600","30752","IT Manager","2.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Senior Officer","35761","43451","Senior IT Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Higher Officer","29358","37620","Communications Manager","1.36","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Higher Officer","29358","37620","Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Grade 7","48389","62444","Senior IT Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Grade 7","48389","62444","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Grade 7","48389","62444","Private Secretary","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Grade 7","48389","62444","Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Grade 6","59532","75239","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Grade 6","59532","75239","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","CDIO","OD107","Senior Officer","35761","43451","Senior Communications Manager","4.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","1.00","Procurement"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","HR Support Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","Operations Support Officer","9.72","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","Assistant Private Secretary","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","2.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","1102.60","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","4.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Business Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","1.00","Law"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD108","Higher Officer","29358","37620","Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","5.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","1.00","Social Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior Operational Manager","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior Policy Adviser","5.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior Tax Officer","12.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 6","59532","75239","Business Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 6","59532","75239","Senior HR manager","12.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","1.00","Internal Audit"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Grade 7","48389","62444","Senior HR manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","Adviser","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","Adviser","0.57","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","Caseworker","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","Caseworker","0.76","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","HR Support Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","HR Support Officer","101.47","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Grade 6","59532","75239","Senior HR manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Grade 6","59532","75239","Senior HR manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","HR Support Officer","0.86","Procurement"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Grade 6","59532","75239","Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Officer","23600","30752","HR Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Higher Officer","29358","37620","Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Higher Officer","29358","37620","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Officer","23600","30752","HR Officer","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Officer","23600","30752","Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Officer","23600","30752","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Senior Officer","35761","43451","Senior HR manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD108","Grade 7","48389","62444","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Band T","24850","43192","Senior HR manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","HR","OD108","Grade 6","59532","75239","Senior Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Senior Officer","35761","43451","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","Team Leader","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","Adjudication Officer","0.73","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Senior Officer","35761","43451","Senior Tax Officer","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Senior Officer","35761","43451","Senior HR manager","1.00","Social Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Senior Officer","35761","43451","Senior HR manager","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Senior Officer","35761","43451","Senior HR manager","1.00","Procurement"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Senior Officer","35761","43451","Senior HR manager","50.01","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","Operational Manager","1.88","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Senior Officer","35761","43451","Senior HR manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","Operational Manager","3.75","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","Team Leader","3.81","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","Tax Officer","0.66","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Business Manager","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","Manager","2.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Assistant Officer","18593","24224","Tax Support Officer","4.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","HR Officer","2.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","HR Officer","69.38","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Senior Officer","35761","43451","Senior HR manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Senior HR manager","83.86","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Officer","23600","30752","HR Officer","0.92","Procurement"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","Operational Manager","1.65","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Senior Communications Manager","2.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Senior HR manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Senior HR manager","1.00","Law"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Senior HR manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Senior Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","HR Officer","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","Communications Manager","2.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","HR Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","HR Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","HR Officer","31.65","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","HR Officer","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","HR Officer","2.00","Procurement"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Grade 7","48389","62444","Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Civil Service Resourcing","OD108","Higher Officer","29358","37620","Assistant Private Secretary","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","BT Corporate Centre","OD109","Grade 6","59532","75239","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","BT Corporate Centre","OD109","Officer","23600","30752","Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","BT Corporate Centre","OD109","Officer","23600","30752","Assistant Private Secretary","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD111","Senior Officer","35761","43451","Private Secretary","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD111","Senior Officer","35761","43451","Senior Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD111","Officer","23600","30752","Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD111","Higher Officer","29358","37620","Business Manager","1.83","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD111","Grade 7","48389","62444","Senior Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Higher Officer","29358","37620","Operational Manager","20.09","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Senior Officer","35761","43451","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Admin Assistant","16453","20750","Tax Support Officer","0.65","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Assistant Officer","18593","24224","Operations Support Officer","5.90","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Grade 6","59532","75239","Senior Project and Programme Manager","1.92","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Grade 6","59532","75239","Senior Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Grade 7","48389","62444","Senior Operational Manager","2.95","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Grade 7","48389","62444","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Grade 7","48389","62444","Senior Project and Programme Manager","5.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Grade 7","48389","62444","Senior Tax Officer","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Admin Assistant","16453","20750","Operations Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Officer","23600","30752","Tax Officer","0.65","Law"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Grade 7","48389","62444","Senior Tax Officer","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Senior Officer","35761","43451","Senior Tax Officer","3.86","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Senior Officer","35761","43451","Senior Tax Officer","1.00","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Senior Officer","35761","43451","Senior Tax Officer","2.00","Law"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Senior Officer","35761","43451","Senior Project and Programme Manager","0.94","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Senior Officer","35761","43451","Senior Operational Manager","12.28","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Senior Officer","35761","43451","Senior Analyst","1.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Officer","23600","30752","Tax Officer","2.99","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Higher Officer","29358","37620","Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Officer","23600","30752","Project and Programme Manager","1.80","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Officer","23600","30752","Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Officer","23600","30752","Operational Manager","11.46","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Higher Officer","29358","37620","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Higher Officer","29358","37620","Tax Officer","1.00","Law"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Higher Officer","29358","37620","Project and Programme Manager","7.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Senior Officer","35761","43451","Manager","0.68","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer, Strategy and Policy","OD112","Higher Officer","29358","37620","Business Manager","1.00","Operational Delivery"
