Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,"AMAZON SVCS EUROPE,SAR",,437-IT Equipment,194.1700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,"AMAZON SVCS EUROPE,SAR",,437-IT Equipment,31.6200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,F-C & F - Central,"AMAZON SVCS EUROPE,SAR",,150-Other Indirect Expenses,16.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,R-Resources,AMAZON UK MARKETPLACE,,437-IT Equipment,-16.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,E-C & F  - Schools,AMAZON UK RETAIL,,408-Materials General,89.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516643,N-Development & Growth - Services,APPINSTITUTE LTD,NG1 1PY,450-Grants,5212.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,103.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,154.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,412.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,225.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,606.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,258.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,232.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,180.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,412.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,496.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,509.5500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,825.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,103.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,180.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,12.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200986,G-C & A - Over 18's,ARCHANGEL ENTERPRISES,ST17 0XJ,520-Community Care,509.5500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,200987,N-Development & Growth - Services,ARCO EAST MIDLANDS,HU1 2SJ,420-Protective Clothing/Unif,99.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516644,G-C & A - Over 18's,ARNOLD & CARLTON VETS LTD,NG3 6EW,512-Other Agency & Cont Serv,19.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516645,C-Community Services,ARROW SPECIALISED TRANSPORT,NG5 7EU,311-Contract Hire,1811.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,F-C & F - Central,ASDA 4387,,514-Children in Care Paymnts,19.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,F-C & F - Central,ASDA HOME SHOPPING,,412-Provisions,59.0800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,F-C & F - Central,ASDA HOME SHOPPING,,426-Stationery,28.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,ASDA SUPERSTORE,,401-Operational Equipment,4.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,G-C & F - Over 18's,ASDA SUPERSTORE 04030,,519-Adult Services,13.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,G-C & F - Over 18's,ASDA SUPERSTORE 04030,,519-Adult Services,13.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516646,C-Community Services,ASHTEAD PLANT HIRE COMPANY LTD,WA3 6YE,401-Operational Equipment,59.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516646,C-Community Services,ASHTEAD PLANT HIRE COMPANY LTD,WA3 6YE,401-Operational Equipment,48.3900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516646,C-Community Services,ASHTEAD PLANT HIRE COMPANY LTD,WA3 6YE,401-Operational Equipment,48.3900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516647,G-C & A - Over 18's,ASPIRATIONS CARE,GL3 1JZ,520-Community Care,6467.3900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516647,G-C & A - Over 18's,ASPIRATIONS CARE,GL3 1JZ,520-Community Care,105.6800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516647,G-C & A - Over 18's,ASPIRATIONS CARE,GL3 1JZ,520-Community Care,1308.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516647,G-C & A - Over 18's,ASPIRATIONS CARE,GL3 1JZ,520-Community Care,528.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516648,R-Resources,AT COMPUTER CONSULTANTS LTD,WA5 1UZ,121-Training Course Fees,2125.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516649,C-Community Services,B N GIBSON LTD,NG22 8UA,311-Contract Hire,2147.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516649,C-Community Services,B N GIBSON LTD,NG22 8UA,311-Contract Hire,627.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516650,N-Development & Growth - Services,BAC IT SYSTEMS,NG3 6HT,525-Transport Operators,650.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BALL COLEGRAVE GBP,,413-Grounds Maintenance Mats,29.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BALL COLEGRAVE GBP,,413-Grounds Maintenance Mats,770.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,CHAPS,V-Central Items,BARCLAYS BANK PLC,,720-Interest,234356.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516651,V-Central Items,BARNARDOS,IG6 1QG,976-System Control Account,1.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516652,M-Planned Maintenance,BDA SURVEYING LTD,LE2 5AD,2X2-Safety & Compliance,252.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,G-C & F - Over 18's,BEECHDALE,,519-Adult Services,8.7900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,R-Resources,BEEHIVE INN,,150-Other Indirect Expenses,5.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516653,N-Development & Growth - Services,BENTLEY SYSTEMS INTERNATIONAL LTD,S66 8RY,438-Site Licences,1624.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516654,C-Community Services,BESTWOOD ESTATES COMMUNITY CENTRE,NG5  5HT,475-Other Services,590.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,F-C & F - Central,BILLABOING,,514-Children in Care Paymnts,75.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516655,F-C & A - Central,BIRCHOVER PARK COMMUNITY ASSOCIATION,NG8 4BW,475-Other Services,120.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516656,E-C & A  - Schools,BLUECOAT ACADEMIES TRUST,NG8 5GY,468-Transfers to Schools,3863.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516657,E-C & A  - Schools,BLUECOAT ACADEMY,NG8 5GY,468-Transfers to Schools,4378.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516657,E-C & A  - Schools,BLUECOAT ACADEMY,NG8 5GY,468-Transfers to Schools,25463.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,E-C & F  - Schools,BOOKDEPOSITORY.COM,,408-Materials General,12.0800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,N-Development - Services,BOOTS 1919,,475-Other Services,19.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516658,N-Development & Growth - Services,BOX IT NORTH MIDLANDS,DE13 9HQ,457-Publicity/Mrktng/Advertg,7563.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BRAKE BROS LTD,,417-Contract Catering,255.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BRAKE BROS LTD,,417-Contract Catering,248.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516659,C-Community Services,BRATTS ENGINEERING LTD,NG7 2SZ,407-Operational Leasing,2475.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516659,C-Community Services,BRATTS ENGINEERING LTD,NG7 2SZ,407-Operational Leasing,2863.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516660,F-C & A - Central,BRIGHT FUTURES CARE LTD T/A CORNERSTONES,WA13 0GH,516-Payts-Ext Foster Parents,16430.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516661,N-Development & Growth - Services,BRITISH GAS BUSINESS,OX4 2JY,210-Electricity,52.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516661,N-Development & Growth - Services,BRITISH GAS BUSINESS,OX4 2JY,211-Gas,37.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516661,N-Development & Growth - Services,BRITISH GAS BUSINESS,OX4 2JY,211-Gas,44.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516661,N-Development & Growth - Services,BRITISH GAS BUSINESS,OX4 2JY,211-Gas,62.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516661,N-Development & Growth - Services,BRITISH GAS BUSINESS,OX4 2JY,211-Gas,31.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516661,N-Development & Growth - Services,BRITISH GAS BUSINESS,OX4 2JY,211-Gas,79.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516661,N-Development & Growth - Services,BRITISH GAS BUSINESS,OX4 2JY,211-Gas,39.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516661,N-Development & Growth - Services,BRITISH GAS BUSINESS,OX4 2JY,211-Gas,39.3100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,S-East Midlands Council,BROADMARSH CAR PARK UP,,330-Staff Travel,6.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516662,N-Development & Growth - Services,BROADMARSH RETAIL LTD,SW1H 0BU,220-Rent,1250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516662,N-Development & Growth - Services,BROADMARSH RETAIL LTD,SW1H 0BU,275-Apptn Operationl Bldgs,1125.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516662,C-Community Services,BROADMARSH RETAIL LTD,SW1H 0BU,220-Rent,7887.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516663,N-Development & Growth - Services,BROOK TAVERNER & CO LTD,BD21 5BU,420-Protective Clothing/Unif,48.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,G-C & F - Over 18's,BROOKFIELDS GARDEN CEN,,519-Adult Services,15.6300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,G-C & F - Over 18's,BROOKFIELDS GARDEN CEN,,519-Adult Services,8.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516664,V-Central Items,BROWNE JACOBSON LLP,NG2 1BJ,456-Specialists Fees,5470.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516664,V-Central Items,BROWNE JACOBSON LLP,NG2 1BJ,456-Specialists Fees,6542.6900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516664,V-Central Items,BROWNE JACOBSON LLP,NG2 1BJ,456-Specialists Fees,845.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516665,N-Development & Growth - Services,BROXTOWE EDUCATION SKILLS & TRAINING,NG8 6GD,507-Nottingham Jobs Fund,408.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516665,N-Development & Growth - Services,BROXTOWE EDUCATION SKILLS & TRAINING,NG8 6GD,507-Nottingham Jobs Fund,408.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516666,E-C & A  - Schools,BULWELL ACADEMY,NG8 8HG,468-Transfers to Schools,16975.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,516666,E-C & A  - Schools,BULWELL ACADEMY,NG8 8HG,468-Transfers to Schools,3863.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,278.8200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,142.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,N-Development - Services,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,653.0400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,224.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,53.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,226.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,34.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,316.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,C-Communities,BUNZL CLEANING SUPPLIE,,404-Cleaning & Domestic Supp,246.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,V-Central Items,BURDENS,,REDACTED OTHER SPEND,539.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150401,P-Card,V-Central Items,BURDENS,,REDACTED OTHER SPEND,483.7900000000
