"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4B","41531","51000","Building and Property Services Manager","1.00","Property and asset management"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4A","37377","45900","Senior Risk, Security & BC Manager","1.00","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2B","21160","25985","Risk & Business Continuity Officer","1.00","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4B","41531","51000","Head of Procurement","1.00","Procurement"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","Procurement Manager","2.81","Procurement"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","2B","21160","25985","Graduate Programme","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","1C","15366","18870","Generic PA/Admin - Sales","4.54","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","HR Policy Manager","0.76","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","HR Projects & Tech Manager","1.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","HR Business Partner","2.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","Records Manager","1.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3A","25749","31620","HR Adviser","3.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","1C","15366","18870","HR Admin","3.84","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4B","41531","51000","Compensation & Benefits Manager","1.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3A","25749","31620","HR Specialist","0.86","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4A","37377","45900","Legal Adviser 1","4.61","Law"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4B","41531","51000","Legal Adviser 2","0.61","Law"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3A","25749","31620","IP & Legal Office Manager","1.00","Law"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","1C","15366","18870","Legal Administration","1.00","Law"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2B","21160","25985","Paralegal","1.00","Law"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4A","37377","45900","OD Consultant","3.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","Internal Communications Manager","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","1C","15366","18870","Business Centre Executive","2.41","Property and asset management"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2C","22842","28050","Internal Communications Specialist","2.27","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2A","18273","22440","Training Coordinator","2.80","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2A","18273","22440","Senior Business Centre Executive","1.00","Property and asset management"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3A","25749","31620","Talent Programme Manager","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4A","37377","45900","Print & Supply Resource Manager - SC","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","3B","28241","34680","Print & Supply Resource Manager - CP","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3B","28241","34680","Contract Manager","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","2B","21160","25985","Production Controller","1.49","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21160","25985","Graphic Designer & Technical Author","10.62","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","2B","21160","25985","Print & Supply Team Leader","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","1C","15366","18870","Trade Orders Advisor","1.81","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21160","25985","Corporate Image Provider","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4B","41531","51000","IS Operations Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","IS Contract/Supplier Manager","2.74","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4A","37377","45900","IS Consultant","5.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","Domain Manager","4.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","IS Service Delivery Manager","5.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","Service Level Manager","4.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","Service Specialist","9.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3A","25749","31620","Support Technician","23.80","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","2B","21160","25985","Support Analyst","14.90","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","Designer","3.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3B","28241","34680","Developer","27.80","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","IS Operational Lead","11.95","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","Support Engineer","12.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","Requirements Analyst","4.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3B","28241","34680","Test Analyst","11.61","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3A","25749","31620","Graphic Designer","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","2B","21160","25985","IS Tester","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","2A","18273","22440","IS Administrator","6.84","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","2B","21160","25985","Business Systems Support","1.51","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4B","41531","51000","IS Technology Services Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4B","41531","51000","IS Business Planning Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4B","41531","51000","IS Chief Architect","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4B","41531","51000","IS Principal Bus Consultant","3.81","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4B","41531","51000","IS Principal Architect","3.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","IS Business Analyst","2.76","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4A","37377","45900","Solution Architect","3.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3B","28241","34680","IS Project Manager","3.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","2B","21160","25985","Service Desk Analyst","4.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3B","28241","34680","IS Config Analyst & Design Engineer","0.95","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","IS Data Centre Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4B","41531","51000","GDMS Operations Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","2C","22842","28050","GDMS Support Analyst","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2C","22842","28050","IS Contract Coordinator","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","3C","31563","38760","3rd Party Technical Sevice Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","4B","41531","51000","Agile Delivery Manager","2.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","SMH","60000","80000","Head of Product Management 1","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","SMH","60000","80000","DCM Head of Service Delivery","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","SMH","60000","80000","Head of Sales Management","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","SMH","60000","80000","DCM Head of Production","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","SMH","60000","80000","Head of Finance","1.00","Finance"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","SMH","60000","80000","Head of Sales 1","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","SMH","60000","80000","Head of Internal Audit","1.00","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","SMH","60000","80000","Strategic Adviser Addressing","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","SMH","60000","80000","Head of Legal Services","1.00","Law"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","SMH","60000","80000","Head of Stakeholder Engagement","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","SMH","60000","80000","Head of Human Resources","1.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","SMH","60000","80000","Head of International","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","SMH","60000","80000","Head of Product Mktg & Propositions","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","SMH","60000","80000","Head of Corporate Affairs","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Information Services","6","SMH","60000","80000","Head of IS Service Delivery","1.00","Information Technology"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","SMH","60000","80000","Head of OD","1.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3C","31563","38760","Products Business Planner","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","2B","21160","25985","Products Operations Support","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","3C","31563","38760","Business Operations Manager","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","3A","25749","31620","Cartograhic Production Manager","5.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","2B","21160","25985","Cartographer","52.68","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","3A","25749","31620","Cartographic Data Consultant","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3A","25749","31620","Cartographic Design Consultant","4.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","2C","22842","28050","Cartographic Developer","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3A","25749","31620","Digital Supply Production Manager","3.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","2B","21160","25985","Digital Supply Business Information Analyst","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3A","25749","31620","Data Supply Technician/Tester 1","3.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","2B","21160","25985","Data Supply Specialist","3.16","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","1C","15366","18870","Data Supply Officer","3.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","2B","21160","25985","Digital Supply Quality Assurance Specialist","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4B","41531","51000","Head of PDU","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Ordnance Survey","Data Collection and Management","2","4B","41531","51000","Programme Manager","3.80","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","Project Manager","8.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2B","21160","25985","Portfolio Office Co-ordinator","2.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","Portfolio Office Manager","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4A","37377","45900","Information Architect 2","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4B","41531","51000","Senior Information Architect","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3B","28241","34680","Information Architect 1","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4C","45684","56100","Head of Product Data & Engineering","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3A","25749","31620","Innovation Community & Event Co-ordinator","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4A","37377","45900","Developer Programme Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4B","41531","51000","Licencing Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3C","31563","38760","Licence Developer","4.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3A","25749","31620","Licensing Specialist","4.14","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3C","31563","38760","Propositions Analyst","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3B","28241","34680","Products Market Analyst","0.81","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4A","37377","45900","NGD and Quality Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4B","41531","51000","Inspire & UKLP Delivery Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3C","31563","38760","Product Manager 2","8.60","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3C","31563","38760","PM Senior Tech Manager","5.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3A","25749","31620","PM Technical Manager","6.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3A","25749","31620","Prod Ass Test Analyst","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4A","37377","45900","Proposition Portfolio Manager","4.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","2B","21160","25985","Product Manager 1","1.81","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4A","37377","45900","Product Development & Engineering Manager","0.54","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4B","41531","51000","Service Operational Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4A","37377","45900","Product Portfolio Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4A","37377","45900","Prototyping Manager","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4C","45684","56100","Head of Product Management","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3B","28241","34680","Senior Product Developer","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","4B","41531","51000","Data Lab Research Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3C","31563","38760","Senior Research Scientist","7.65","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3B","28241","34680","Research Scientist","12.06","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","3C","31563","38760","Research Consultancy Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","2B","21160","25985","Research Project Coordinator","0.65","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","2C","22842","28050","Exec Assistant & Admin","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3A","25749","31620","Business Info Specialist","4.57","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3A","25749","31620","CSC Service Delivery Manager","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","2B","21160","25985","CSC Service Advisor","15.92","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3C","31563","38760","Marketing Manager - B2B & B2C","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3A","25749","31620","Marketing Communictions Manager","3.65","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3A","25749","31620","Communications Executive","1.81","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21160","25985","Events Coordinator","2.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3B","28241","34680","Market Intelligence Analyst","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3C","31563","38760","Marketing Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3A","25749","31620","Web Editor","1.81","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3B","28241","34680","Senior Marketing Specialist","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","4C","45684","56100","Planning & Operations Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3B","28241","34680","S&MD Operations Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3A","25749","31620","Bus Process Analyst","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3A","25749","31620","Customer Data Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3C","31563","38760","S&MD Business Consultant","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","4B","41531","51000","PPSS Supply Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","4B","41531","51000","P&PSS Principal Consultant","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3B","28241","34680","P&PSS Senior GI Developer","9.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3C","31563","38760","P&PSS GI Consultant","11.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","4C","45684","56100","Head of Sales","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","4B","41531","51000","Sector Manager","9.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3C","31563","38760","Account Manager","27.61","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3A","25749","31620","S&MD Contract Mgr","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","2B","21160","25985","Account Executive","10.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3B","28241","34680","Business Consultant","0.60","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","4A","37377","45900","Retail Sales Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","4B","41531","51000","General Manager Consultancy Service","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4B","41531","51000","Commercial Channel Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4B","41531","51000","Digital Channel Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","4B","41531","51000","Sales Development Manager","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","3C","31563","38760","Corporate Social Responsibility Manager","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21160","25985","Public Affairs Practitioner","4.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21160","25985","PA to DG","1.86","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3C","31563","38760","Corporate Office Consultant","2.60","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21160","25985","Corporate Office FOI & Support Officer","0.92","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","31563","38760","Senior Auditor","1.00","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3B","28241","34680","Auditor","2.00","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2B","21160","25985","Risk and Assurance Reporting Officer","0.68","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4A","37377","45900","Senior Audit Manager","0.84","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","4B","41531","51000","Head of Corporate Communications","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","3C","31563","38760","Corporate Marketing Manager","0.77","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2A","18273","22440","Press Office Admin","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21160","25985","Corporate Identity Support","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2C","22842","28050","TUS Secretary","1.00","Other"
