"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Business Management","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","6","38357","51084","Programme Manager","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF5","83205","91466","Military","149.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Apprentice","14303","18318","Engineering Civ Apprentices","17.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","C2","29258","36333","Intelligence Analysis","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E2","15623","18815","Legal support officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","Area Manager","48450","53806","Fire Service","19.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","6","38357","51084","Team Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR1","17945","29651","Military","38.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Apprentice","14303","18318","Technical [Trades]","7.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Business Management","11.86","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","57877","72907","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","Area Manager","48450","53806","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Estate Planning","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","6","38357","51084","Specialist Advisors","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR2","17945","29651","Military","8405.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Clinical Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49161","60130","Legal Adviser","3.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","Area Officer Social Worker","49193","60130","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Estates Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","7","47947","60830","Programme Manager","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR3","17945","29651","Military","191.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","AeroEng(Aero/Struct/Mech)","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Decision Support","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24028","29383","Legal support officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","Assistant Head Teacher","37836","106148","Teaching","6.48","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Inventory Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","7","47947","60830","Head of Function","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR4","26405","33182","Military","4792.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","AeroEng(Electronics/Avionics)","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Engineering - CIS","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal support officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","Assistant Head Teacher","37836","106148","Teaching L'ship","4.86","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Naval Architecture","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","7","47947","60830","Programme Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR6","30750","37836","Military","3486.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Business Management","17.94","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Geospatial Analyst","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","OF5","83205","91466","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","Aviation Offr 2","35285","36696","Transport & Movement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","7","47947","60830","Programme Manager","15.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR7","34039","44315","Military","1837.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Civilian HR Partner","4.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Information Assurance","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","57877","72907","Legal Adviser","3.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Business Management","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Safety,Health,Enviroment&Fire","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","7","47947","60830","Programme Manager","4.68","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR8","34039","44315","Military","350.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Information Technology","4.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal support officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Decision Support","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Secretariat & Private Office","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","7","47947","60830","Scientist/Analyst/Engineer","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR9","38600","46753","Military","268.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Combat Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Intelligence Analysis","10.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","57877","72907","Legal Adviser","8.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Legal","1.00","Law"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","8","56529","70663","Group Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 1","38774","44711","Direct Military Support","13.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Commercial Analysis","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Knowledge Info Management","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49161","60130","Legal Adviser","17.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Museum","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","AeroEng(Aero/Struct/Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","8","56529","70663","Head of Function","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 2","35285","36696","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Commercial Operations","18.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Legal","5.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","36562","44711","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Occupational Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Business Management","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","8","56529","70663","Programme Manager","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 2","35285","36696","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Commercial Strategy","9.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Operational Analysis","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","29258","36333","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Operational Analysis","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","9","67806","118634","Programme Manager","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 2","35285","36696","Business Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Consultancy","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Operations & Capability Audit","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24028","29383","Legal support officer","5.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Programme Management","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","9","67806","118634","Specialist Advisors","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 2","35285","36696","Combat Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Contract Perf Meas & Mgnt","12.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Policy Advisor","5.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal support officer","3.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","3","18648","26235","Team Member","7.81","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Decision Support","4.80","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Retired Offr 2","30916","36696","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Decision Support","18.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Programme Management","16.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","29258","36333","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Secretariat & Private Office","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","4","20837","33829","Team Member","41.42","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Estate Surveying","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Retired Offr 2","30916","36696","Combat Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Estate Planning","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Project Management","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","57877","72907","Legal Adviser","5.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Specialist Instruction","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","5","30889","41774","Team Leader","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Estates Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Retired Offr 2","30916","36696","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Government Quality Assurance","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49161","60130","Legal Adviser","2.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","5","30889","41774","Specialist Advisors","26.95","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","External Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Retired Offr 3","26258","29383","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Information Assurance","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Science & Engineering policy","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal support officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Business Management","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","6","38357","51084","Programme Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Historical","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Retired Offr (Prinl)","49193","60130","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Information Technology","0.79","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Secretarial","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","OF4","67032","77617","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Commercial Operations","0.93","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","6","38357","51084","Team Leader","10.59","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Inventory Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Senior Medical Officer","73636","83714","Defence Export Services","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Inventory Management","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Secretariat & Private Office","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","57877","72907","Legal Adviser","6.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Decision Support","7.75","Finance"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","6","38357","51084","Specialist Advisors","23.88","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Naval Architecture","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Senior Medical Officer","73636","83714","Gen Practice Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Investigative Accounting","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Sovereign Base Area Policing","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49161","60130","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","7","47947","60830","Chief","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Nuclear Propulsion","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Medical Officer - 2185","57924","72907","Gen Practice Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Marine Engineering","1.64","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Systems Engineering","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Pat Off2","65427","77736","Legal Adviser","8.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Knowledge Info Management","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","7","47947","60830","Group Leader","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Nuclear Weapons","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Civilian Medical Practitioner","65722","78076","Gen Practice Medical","1.40","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Naval Architecture","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","57877","72907","Through Life Support","0.86","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Pat Off1","69409","83714","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Occupational Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","7","47947","60830","Head of Function","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Operational Analysis","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Burnham Lecturer 2 (C2 Equiv)","30949","43620","Teaching","7.30","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Nuclear Propulsion","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B2","49161","60130","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Pat Off3A","40151","59535","Legal Adviser","3.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Operational Analysis","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","7","47947","60830","Principal","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Port Operations","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Senior Lecturer","46296","48149","Teaching","14.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Nuclear Weapons","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B2","49161","60130","Business Management","31.70","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Pat Off3b","29258","43188","Legal Adviser","2.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Policy Advisor","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","7","47947","60830","Team Member","9.86","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Programme Management","3.56","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Senior Lecturer","46296","48149","WOME Production","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Performance Management","2.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B2","49161","60130","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24028","29383","Legal support officer","4.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Programme Management","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","8","56529","70663","Chief","0.68","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Project Management","6.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Head of Department 3","56407","58664","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Policy Advisor","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B2","49161","60130","Clinical Psychology","14.07","Psychology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal support officer","3.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","B2","49161","60130","Project Management","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","8","56529","70663","Group Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49161","60130","Secretariat & Private Office","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C1","36562","44711","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Programme Management","85.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B2","49161","60130","Commercial Operations","1.72","Procurement"
