"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","30117","38484","Senior Communications Manager","2.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","46000","60484","Senior IT Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","30117","38484","Senior IT Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","46000","60484","Senior Operational Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Civil Service HR","82","A/BAND A","46000","60484","Head of Corporate Talent Management","1.00","Human Resources"
"Cabinet Office","Cabinet Office","Civil Service HR","82","A/BAND A","46000","60484","Head of Director Talent","1.00","Human Resources"
"Cabinet Office","Cabinet Office","Civil Service HR","82","C/BAND C","19790","24430","HR Support Officer","1.00","Human Resources"
"Cabinet Office","Cabinet Office","Civil Service HR","82","B/Faststream","27270","36175","Talent Adviser","1.00","Human Resources"
"Cabinet Office","Cabinet Office","Civil Service HR","82","B2/BAND B2","30117","38484","Talent Management Liaison","2.00","Human Resources"
"Cabinet Office","Cabinet Office","European & Global Issues","91","B2/BAND B2","30117","38484","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","91","C/BAND C","19790","24430","Policy Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","91","A/BAND A","46000","60484","Senior Policy Adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","91","B/Faststream","27270","36175","Senior Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Business Manager","1.00","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Estate Manager","2.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Estate Manager","1.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Estate Manager","2.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Estate Officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Estate Officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Executive Assistant","1.00","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Finance Officer","2.00","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Finance Officer","9.22","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Finance Officer","18.60","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","C/BAND C","19790","24430","Finance Officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Finance Support Officer","0.83","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","C/BAND C","19790","24430","Finance Support Officer","7.00","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Legal Support Officer","0.94","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Operational Manager","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Operational Manager","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Operations Support Officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","C/BAND C","19790","24430","Operations Support Officer","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Policy Adviser","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Procurement Officer","3.00","Procurement"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Procurement Support Officer","1.00","Procurement"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B1/BAND B1","23793","30093","Procurement Support Officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Senior Estate Manager","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Senior Finance Manager","9.00","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Senior Policy Adviser","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Senior Policy Adviser","1.00","Finance"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","B2/BAND B2","30117","38484","Senior Policy Adviser","5.00","Property and asset management"
"Cabinet Office","Cabinet Office","Corporate Services - Finance & Estates","99","A/BAND A","46000","60484","Senior Procurement Officer","1.00","Procurement"
"Cabinet Office","Cabinet Office","Government in Parliament","100","A/BAND A","46000","60484","IT Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament","100","B1/BAND B1","23793","30093","Legal Support Officer","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament","100","B1/BAND B1","23793","30093","Office Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament","100","B2/BAND B2","30117","38484","Operational Manager","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament","100","C/BAND C","19790","24430","Operations Support Officer","3.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament","100","A/BAND A","46000","60484","Private Secretary","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament","100","B1/BAND B1","23793","30093","Private Secretary","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Government in Parliament","100","B1/BAND B1","23793","30093","Web Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Civil Service HR","102","B1/BAND B1","23793","30093","Executive Assistant","1.00","Human Resources"
"Cabinet Office","Cabinet Office","Civil Service HR","102","B2/BAND B2","30117","38484","Policy Adviser","2.00","Human Resources"
"Cabinet Office","Cabinet Office","Civil Service HR","102","A/BAND A","46000","60484","Senior Policy Adviser","2.00","Human Resources"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","B1/BAND B1","23793","30093","Correspondance Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","B1/BAND B1","23793","30093","Events Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","A/BAND A","46000","60484","Lead Commissioning Academy Roll Out","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","B2/BAND B2","30117","38484","Policy Adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","B1/BAND B1","23793","30093","Policy Support Officer","0.83","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","B2/BAND B2","30117","38484","Programme Manager","1.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","A/BAND A","46000","60484","Project Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","A/BAND A","46000","60484","Senior Policy Adviser","7.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Efficiency","103","A/BAND A","46000","60484","Workplace Transformation Manager","1.00","Property and asset management"
"Cabinet Office","Cabinet Office","Government Innovation","116","A/BAND A","46000","60484","Economist","1.00","Economics"
"Cabinet Office","Cabinet Office","Government Innovation","116","A/BAND A","46000","60484","Policy Adviser","8.00","Policy"
"Cabinet Office","Cabinet Office","Government Innovation","116","B/Faststream","27270","36175","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Government Innovation","116","B2/BAND B2","30117","38484","Policy Adviser","9.60","Policy"
"Cabinet Office","Cabinet Office","Government Innovation","116","TIS2","31150","39799","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","B1/BAND B1","23793","30093","Business Manager","2.00","Other"
"Cabinet Office","Cabinet Office","Constitution Group","118","B2/BAND B2","30117","38484","Business Manager","1.00","Other"
"Cabinet Office","Cabinet Office","Constitution Group","118","A/BAND A","46000","60484","Communications Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","Constitution Group","118","B1/BAND B1","23793","30093","Communications Support Officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Constitution Group","118","B2/BAND B2","30117","38484","Policy Adviser","13.58","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","B2/BAND B2","30117","38484","Policy Adviser","0.60","Procurement"
"Cabinet Office","Cabinet Office","Constitution Group","118","B1/BAND B1","23793","30093","Policy Support Officer","4.83","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","B2/BAND B2","30117","38484","Project Manager","1.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Constitution Group","118","B1/BAND B1","23793","30093","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Constitution Group","118","A/BAND A","46000","60484","Senior Policy Adviser","7.39","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B1/BAND B1","23793","30093","Diary Manager","10.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B1/BAND B1","23793","30093","Duty Clerk","5.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B2/BAND B2","30117","38484","Duty Clerk","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","C/BAND C","19790","24430","Duty Clerk","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B1/BAND B1","23793","30093","Executive Assistant","8.25","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","C/BAND C","19790","24430","Executive Assistant","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","A/BAND A","46000","60484","Office Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B2/BAND B2","30117","38484","Office Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","European & Global Issues","121","C/BAND C","19790","24430","Executive Assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","121","B2/BAND B2","30117","38484","Policy Adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","European & Global Issues","121","A/BAND A","46000","60484","Senior Policy Adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","124","B1/BAND B1","23793","30093","Diary Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","124","A/BAND A","46000","60484","Policy Adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","124","B/Faststream","27270","36175","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","B2/BAND B2","30117","38484","Analyst","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","B1/BAND B1","23793","30093","Office Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","C/BAND C","19790","24430","Office Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","A/BAND A","46000","60484","Policy Adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","B1/BAND B1","23793","30093","Policy Adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","B2/BAND B2","30117","38484","Policy Adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","B1/BAND B1","23793","30093","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","A/BAND A","46000","60484","Senior Commercial Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Transformation","128","A/BAND A","46000","60484","Senior Policy Adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","131","B1/BAND B1","23793","30093","Diary Manager","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Private Office Group","131","C/BAND C","19790","24430","Operations Support Officer","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Private Office Group","131","A/BAND A","46000","60484","Private Secretary","3.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Private Office Group","131","B/Faststream","27270","36175","Private Secretary","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Major Projects","132","B2/BAND B2","30117","38484","Business Manager","1.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Major Projects","132","B2/BAND B2","30117","38484","Operations Support Officer","1.60","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Major Projects","132","C/BAND C","19790","24430","Operations Support Officer","0.67","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Major Projects","132","A/BAND A","46000","60484","Policy Adviser","1.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Major Projects","132","B1/BAND B1","23793","30093","Policy Adviser","1.00","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Efficiency & Reform - Major Projects","132","B2/BAND B2","30117","38484","Project Support Officer","2.00","Programme and Project Management (PPM)"
