Org Code Desc,Dept Family,Entity,Payment Date,Expense Type,Expense Area,Supplier,Invoice Num,Amount
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,DELL CORPORATION LTD,7402352021,33.10
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,DELL CORPORATION LTD,7402352021,4.32
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,DELL CORPORATION LTD,7402352021,32.40
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,DELL CORPORATION LTD,7402352021,171.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,FISHER & PAYKEL HEALTHCARE LTD,10334233,"26,445.75"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,FISHER & PAYKEL HEALTHCARE LTD,10334233,"26,447.30"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,FISHER & PAYKEL HEALTHCARE LTD,10334233,"-26,447.30"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,FISHER & PAYKEL HEALTHCARE LTD,10334233,1.56
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,FISHER & PAYKEL HEALTHCARE LTD,10334233,"5,289.15"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,FISHER & PAYKEL HEALTHCARE LTD,10334233,-0.01
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,FISHER & PAYKEL HEALTHCARE LTD,10334233,0.31
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,FRONTIS HOMES LTD,ARINV/00003139,"27,352.64"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,GE MEDICAL SYSTEMS LTD,428442,"23,196.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,GE MEDICAL SYSTEMS LTD,428442,"3,449.97"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,GE MEDICAL SYSTEMS LTD,428442,689.99
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,GE MEDICAL SYSTEMS LTD,428442,"4,639.20"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,MEDICAL MANAGEMENT,05-Apr-2017,AGENCY NURSING,MEDICAL MANAGEMENT,HB RETINUE LTD,ANHST1918,"30,839.97"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,MEDICAL MANAGEMENT,05-Apr-2017,AGENCY NURSING,MEDICAL MANAGEMENT,HB RETINUE LTD,ANHST2074,"27,808.31"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,MEDICAL MANAGEMENT,05-Apr-2017,AGENCY NURSING,MEDICAL MANAGEMENT,HB RETINUE LTD,ANHST2092,"24,363.84"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,MEDICAL MANAGEMENT,13-Apr-2017,AGENCY NURSING,MEDICAL MANAGEMENT,HB RETINUE LTD,ANHST2119,"32,509.89"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,MEDICAL MANAGEMENT,21-Apr-2017,AGENCY NURSING,MEDICAL MANAGEMENT,HB RETINUE LTD,ANHST2147,"29,112.47"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,PHARMACY,28-Apr-2017,DRUGS,DRUGS,HEALTHCARE AT HOME LTD,OP/6202186,"28,875.48"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,PHARMACY,28-Apr-2017,DRUGS,DRUGS,HEALTHCARE AT HOME LTD,OP/6202187,"30,988.32"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,13-Apr-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00554,"24,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,13-Apr-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00554,"12,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,13-Apr-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00554,"2,400.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,13-Apr-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00565,"12,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,13-Apr-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00565,"24,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,13-Apr-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00565,"36,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,13-Apr-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00565,"-36,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,13-Apr-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00565,"2,400.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,05-Apr-2017,OFFICE EQUIPMENT AND MATERIALS : PURCHASE,STRATEGY & DEV,IMMEDICARE LLP,IMM00575,"25,000.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Apr-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,INTEGRATED HEALTH PROJECTS JOINT VENTURE,6461/9,"306,880.64"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Apr-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,INTEGRATED HEALTH PROJECTS JOINT VENTURE,6461/9,"61,376.13"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,ESTATES,13-Apr-2017,BUILDING AND ENGINEERING EQUIPMENT MAINTENANCE,ESTATES,INTERSERVE INVESTMENTS PLC,AIR0011,"133,955.28"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,ESTATES,13-Apr-2017,BUILDING AND ENGINEERING EQUIPMENT MAINTENANCE,ESTATES,INTERSERVE INVESTMENTS PLC,AIR0011,"26,791.06"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,MEDICAL SPECIALTIES,13-Apr-2017,MED SURG EQPT GENERAL,MEDICAL WARDS,MEDTRONIC LTD,1051598323,"93,400.00"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,MEDICAL SPECIALTIES,13-Apr-2017,MED SURG EQPT GENERAL,MEDICAL WARDS,MEDTRONIC LTD,1051598323,"18,680.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,MILLER HOMES,49720,"77,253.40"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,05-Apr-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1017248327,-537.73
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,05-Apr-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1017248327,-461.75
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1017248327,"58,449.08"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,05-Apr-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1017248327,537.73
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,05-Apr-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1017253112,-962.27
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1017253112,"96,226.60"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,13-Apr-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1018003131,-930.97
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,13-Apr-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1018003131,"96,976.43"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,21-Apr-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1018007976,"-1,041.86"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,21-Apr-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1018007976,"113,245.23"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,28-Apr-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1018012830,-690.45
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Apr-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1018012830,"75,049.06"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,PHARMACY,21-Apr-2017,DRUGS,DRUGS,ROCHE PRODUCTS LTD,1321937183,"26,390.06"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,S & J CIVILS LTD,1013,"25,600.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,05-Apr-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,S & J CIVILS LTD,1013,"5,120.00"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,05-Apr-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900308002,"147,542.29"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,05-Apr-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900308002,"29,508.46"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,05-Apr-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900308002,"-29,508.46"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,13-Apr-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900313830,"147,542.29"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,13-Apr-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900313830,"29,508.46"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,13-Apr-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900313830,"-29,508.46"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,19-Apr-2017,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,SUNQUEST INFORMATION SYSTEMS (EUROPE) LTD,23490,"91,417.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,19-Apr-2017,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,SUNQUEST INFORMATION SYSTEMS (EUROPE) LTD,23490,"18,283.40"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,19-Apr-2017,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,SUNQUEST INFORMATION SYSTEMS (EUROPE) LTD,23490,"-18,283.40"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,VERATHON MEDICAL (UK) LTD,ARIUK042271,"1,927.40"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,VERATHON MEDICAL (UK) LTD,ARIUK042271,"33,220.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,VERATHON MEDICAL (UK) LTD,ARIUK042271,"2,327.60"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,VERATHON MEDICAL (UK) LTD,ARIUK042271,25.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,VERATHON MEDICAL (UK) LTD,ARIUK042271,5.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,VERATHON MEDICAL (UK) LTD,ARIUK042271,385.48
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,VERATHON MEDICAL (UK) LTD,ARIUK042271,465.52
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Apr-2017,ADDITIONS - INFORMATION TECHNOLOGY,BALANCE SHEET,VERATHON MEDICAL (UK) LTD,ARIUK042271,"6,644.00"
