Org Code Desc,Dept Family,Entity,Payment Date,Expense Type,Expense Area,Supplier,Invoice Num,Amount
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,21-Feb-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00546,"12,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,21-Feb-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00546,"24,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,STRATEGY & BUSINESS DEVELOPMENT,21-Feb-2017,OTHER GENERAL SUPPLIES AND SERVICES,STRATEGY & DEV,IMMEDICARE LLP,IMM00546,"2,400.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,17-Feb-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,INTEGRATED HEALTH PROJECTS JOINT VENTURE,6461/7,"138,403.38"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,17-Feb-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,INTEGRATED HEALTH PROJECTS JOINT VENTURE,6461/7,"27,680.68"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,DIAGNOSTIC SERVICES,17-Feb-2017,NON HEALTHCARE SERVICES FROM NHS TRUSTS,PROVIDER PROVIDER,LEEDS TEACHING HOSPITALS NHS TRUST,1410056823,"29,807.20"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48371440,"75,021.87"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48371464,"47,666.88"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48372745,"35,507.34"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48372753,"54,825.69"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48373606,"151,298.79"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48373622,"32,759.79"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,RENT,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48374590,"26,124.18"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,RENT,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48376088,"43,793.13"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48389439,"50,432.93"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48391064,"25,007.29"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48409527,"70,750.31"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,RENT,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48409554,"72,113.84"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48428712,"47,809.49"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,COMMUNITY SERVICES,13-Feb-2017,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48428714,"31,155.50"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,03-Feb-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1017207634,-858.40
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,03-Feb-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1017207634,"93,304.07"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,10-Feb-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1017214084,-838.91
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,10-Feb-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1017214084,"91,186.17"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,17-Feb-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1017217912,-762.73
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,17-Feb-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1017217912,"82,905.82"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,24-Feb-2017,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1017224388,-982.33
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,24-Feb-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1017224388,"106,774.83"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,816.23
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,"16,316.00"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,"5,133.00"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,227.89
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,239.85
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,"1,907.05"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,163.25
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,"3,263.20"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,45.58
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,"1,026.60"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,47.97
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,381.41
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,-163.25
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,-45.58
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,03-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,155,-47.97
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,"12,786.05"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,"1,974.77"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,229.69
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,"3,753.10"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,"1,455.96"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,"3,730.80"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,394.95
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,"2,557.21"
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,45.94
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,750.62
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,291.19
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,746.16
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,-394.95
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,-45.94
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,THERAPY SERVICES,17-Feb-2017,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,157,-291.19
AIREDALE NHS FOUNDATION TRUST,INTEGRATED CARE GROUP,PHARMACY,13-Feb-2017,DRUGS,DRUGS,ROCHE PRODUCTS LTD,1321915924,"30,865.68"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,21-Feb-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,SCHEIDT & BACHMANN (U K) LTD,S&B-GB208403,"43,740.90"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,21-Feb-2017,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,SCHEIDT & BACHMANN (U K) LTD,S&B-GB208403,"8,748.18"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,24-Feb-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900302317,"147,542.29"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,24-Feb-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900302317,"29,508.46"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,24-Feb-2017,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900302317,"-29,508.46"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,10-Feb-2017,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40002290,"39,193.90"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,10-Feb-2017,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40002290,"7,838.78"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,10-Feb-2017,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40002290,"-7,838.78"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Feb-2017,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,YOUR HOUSING GROUP,ARINV/00002934,"28,240.56"
