Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041135,2750.00,General Fund,Rosedale  Parish Council,17441
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041136,1050.50,General Fund,Scagglethorpe Parish Council,17462
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041137,1125.00,General Fund,Scampston with E & W Knapton P Council,17463
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041138,900.00,General Fund,Scrayingham with Leppington PC,17545
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041139,1825.00,General Fund,Settrington Parish Council,17468
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041140,11500.00,General Fund,Sherburn Parish Council,17472
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041141,8063.00,General Fund,Sheriff Hutton P C,17473
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041142,1000.00,General Fund,Sinnington Parish Councl,17476
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041143,3281.00,General Fund,Slingsby  Parish Council,17477
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041146,1834.50,General Fund,Swinton Parish Council,17485
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041147,1542.50,General Fund,Terrington Parish Council,17488
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041148,500.00,General Fund,Thixendale P C,17492
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041149,13500.00,General Fund,Thornton le Dale P C,17495
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041151,625.00,General Fund,Warthill Parish Council,17506
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041152,1750.00,General Fund,Weaverthorpe P C,17508
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041153,2000.00,General Fund,Welburn (Malton) Parish Council,17509
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041154,1150.00,General Fund,Westow Parish Council,17510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041156,4300.00,General Fund,Willerby & Staxton Parish Council,17514
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041157,1125.00,General Fund,Wintringham Parish Council,17515
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Other Oprtng,1B9,Central Services  Other Oprtng,1901,Resources and Enabling,Agency and Contracted Services,1901/47002,Precept,47002,14/09/2017,inv0041158,2150.00,General Fund,Wombleton Parish Council,17517
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041005,11.40,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,12.60,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,11.40,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041005,223.75,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,223.75,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,22.50,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,11.40,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,68.70,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,9.00,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,99.00,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,25.50,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,23.25,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041005,12.60,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041006,57.00,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Management Team,Balance Sheet Detail Codes,6142/A4002,Stock Receipts(Purchases),A4002,07/09/2017,inv0041030,16436.42,Balance Sheet,Rix Petroleum (Hull) Ltd,17954
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Liabilities,6A3,Other Short Term Liabilities,6331,Resources and Enabling,Balance Sheet Detail Codes,6591/A9001,Balance Sheet Debit,A9001,07/09/2017,inv0040909,1568.71,Balance Sheet,Siemens Financial Services Ltd,17465
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Long Term Liabilities,6A4,Other Long Term Liabilities,6441,Resources and Enabling,Balance Sheet Detail Codes,6741/a9001,Balance Sheet Debit,A9001,07/09/2017,inv0040909,8476.18,Balance Sheet,Siemens Financial Services Ltd,17465
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Liabilities,6A3,Short Term Creditors,6321,Customer Service,Balance Sheet Detail Codes,6510/a9001,Balance Sheet Debit,A9001,14/09/2017,inv0041070,1365.00,Balance Sheet,Computershare Voucher Services Ltd,17849
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6133/A4002,Stock Receipts(Purchases),A4002,14/09/2017,inv0041055,4482.00,Balance Sheet,Gelpack Excelsior Limited,27488
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Customer Service,Balance Sheet Detail Codes,6175/A4002,Stock Receipts(Purchases),A4002,21/09/2017,inv0041162,459.60,Balance Sheet,Banner Business Supplies Ltd,17345
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Long Term Liabilities,6A4,Long Term Creditors,6401,Resources and Enabling,Balance Sheet Detail Codes,6736/a9101,Balance Sheet Credit,A9101,21/09/2017,inv0041303,50000.00,Balance Sheet,Broadacres Housing Association,22456
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7163,Nth Yorks Police and Crime Comm Precept,C7163,06/09/2017,inc0001368,428096.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7161,County Precept,C7161,06/09/2017,inc0001368,2300830.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7165,Nth Yorks Fire & Rescue Service,C7165,06/09/2017,inc0001368,129965.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Customer Service,Employees,2814/06001,Agency Staff,06001,07/09/2017,inv0040860,561.86,Control Holding and SU Accnts,Venn Group Ltd,18186
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Delivery & Front Line Services,Employees,2854/09002,External Training Inc.Seminr,09002,21/09/2017,inv0041251,138.00,Control Holding and SU Accnts,Northern Housing Consortium,17596
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Customer Service,Employees,2814/06001,Agency Staff,06001,21/09/2017,inv0041168,509.17,Control Holding and SU Accnts,Venn Group Ltd,18186
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Customer Service,Employees,2237/05004,Staff Recruitm't Advertising,05004,29/09/2017,inv0041397,4203.50,Control Holding and SU Accnts,Johnston Publishing Ltd,17589
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Customer Service,Employees,2814/06001,Agency Staff,06001,29/09/2017,inv0041322,521.17,Control Holding and SU Accnts,Venn Group Ltd,18186
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Customer Service,Employees,2814/06001,Agency Staff,06001,29/09/2017,inv0041305,610.82,Control Holding and SU Accnts,Venn Group Ltd,18186
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Income,3002/94105,Building Control Notice Fee,94105,07/09/2017,inv0040915,513.62,Partnerships and Agencies,Dr Mark Hayes,32074
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Income,3002/94103,Build Control Planning Fee,94103,07/09/2017,inv0041021,473.10,Partnerships and Agencies,Mr Craig Ferguson,31876
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Income,3002/94105,Building Control Notice Fee,94105,07/09/2017,inv0040913,448.00,Partnerships and Agencies,Mr Denton Guest,28242
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Customer Service,Income,1501/94243,Short-Stay Car Park Permits,94243,29/09/2017,inv0041385,1185.00,General Fund,BestPrint & Design Ltd,17254
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Open Spaces,1202,Resources and Enabling,Premises,1112/11002,Energy-Electricy,11002,07/09/2017,inv0040929,24.12,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,07/09/2017,inv0040930,18.57,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,07/09/2017,inv0040931,50.97,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,07/09/2017,inv0040926,26.48,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,07/09/2017,inv0040990,6.26,General Fund,npower Ltd,18956
