"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 7","47903","61898","Policy Adviser","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 7","47903","61898","Senior Operational Manager","2.52","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 7","47903","61898","Senior Policy Adviser","3.67","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Grade 7","47903","61898","Team Leader","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Higher Officer","29068","37291","Operational Manager","9.65","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Higher Officer","29068","37291","Pacesetter Practitioner","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Higher Officer","29068","37291","Policy Adviser","5.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Higher Officer","29068","37291","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Higher Officer","29068","37291","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Officer","23367","30483","Operational Manager","4.44","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Senior Officer","35409","43071","Senior Operational Manager","5.56","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD113","Senior Officer","35409","43071","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Assistant Officer","18415","24012","Operational Researcher","0.80","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Assistant Officer","18415","24012","Operations Support Officer","31.20","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Grade 6","58935","74581","Senior Operational Manager","0.95","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Grade 7","47903","61898","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Finance Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Operational Manager","40.86","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Higher Officer","29068","37291","Project and Programme Manager","3.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Officer","23367","30483","HR Officer","0.80","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Officer","23367","30483","IT Manager","0.65","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Officer","23367","30483","Operational Manager","96.85","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD116","Senior Officer","35409","43071","Senior Operational Manager","14.42","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Assistant Officer","18415","24012","Operations Support Officer","7.39","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Assistant Officer","18415","24012","Project and Programme Support Officer","0.95","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Grade 6","58935","74581","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Grade 7","47903","61898","Senior Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Higher Officer","29068","37291","Operational Manager","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Officer","23367","30483","Operational Manager","8.36","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Senior Officer","35409","43071","Senior Operational Manager","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD117","Senior Officer","35409","43071","Senior Pacesetter Practitioner","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Admin Assistant","15529","20568","Tax Support Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Assistant Officer","18415","24012","Finance Support Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Assistant Officer","18415","24012","Operations Support Officer","5.62","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Assistant Officer","18415","24012","Tax Support Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Grade 6","58935","74581","Senior Finance Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Grade 7","47903","61898","Senior Finance Manager","2.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Grade 7","47903","61898","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Grade 7","47903","61898","Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","Communications Manager","0.76","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","Finance Officer","3.74","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","IT Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","Operational Manager","11.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Higher Officer","29068","37291","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Officer","23367","30483","Finance Officer","5.81","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Officer","23367","30483","Operational Manager","7.34","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Senior Officer","35409","43071","Senior Analyst","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Senior Officer","35409","43071","Senior Finance Manager","3.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD173","Senior Officer","35409","43071","Senior Operational Manager","7.72","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD267","Assistant Officer","18415","24012","Operations Support Officer","1.72","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD267","Higher Officer","29068","37291","Operational Manager","0.88","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Assistant Officer","18415","24012","Operations Support Officer","8.58","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Assistant Officer","18415","24012","Tax Support Officer","0.81","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Grade 6","58935","74581","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Grade 6","58935","74581","Senior Project and Programme Manager","1.81","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Grade 7","47903","61898","Senior Operational Manager","8.92","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Grade 7","47903","61898","Senior Project and Programme Manager","4.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Higher Officer","29068","37291","Business Manager","0.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Higher Officer","29068","37291","Operational Manager","24.93","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Higher Officer","29068","37291","Project and Programme Manager","23.38","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Officer","23367","30483","Operational Manager","21.53","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Officer","23367","30483","Project and Programme Manager","3.80","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Officer","23367","30483","Tax Officer","0.86","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Senior Officer","35409","43071","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Senior Officer","35409","43071","Senior Operational Manager","12.95","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Senior Officer","35409","43071","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Senior Officer","35409","43071","Senior Project and Programme Manager","12.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD465","Senior Officer","35409","43071","Team Leader","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD500","Assistant Officer","18415","24012","Operations Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD500","Higher Officer","29068","37291","Operational Manager","1.57","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD500","Higher Officer","29068","37291","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD500","Senior Officer","35409","43071","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD500","Senior Officer","35409","43071","Senior Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 6","58935","74581","Senior Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 7","47903","61898","Senior IT Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 7","47903","61898","Senior Operational Manager","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Grade 7","47903","61898","Senior Project and Programme Manager","0.86","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Higher Officer","29068","37291","Operational Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Higher Officer","29068","37291","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Officer","23367","30483","Finance Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Officer","23367","30483","Operational Manager","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Officer","23367","30483","Tax Officer","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Senior Officer","35409","43071","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD501","Senior Officer","35409","43071","Senior Project and Programme Manager","7.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Admin Assistant","15529","20568","Operations Support Officer","44.40","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Admin Assistant","15529","20568","Tax Support Officer","0.49","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Adviser","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Banking Support Officer","2.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Caseworker","0.47","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Communications Support Officer","0.51","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Compliance Caseworker","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Compliance Caseworker","6.08","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Compliance Support Caseworker","4.27","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","IT Support Officer","0.43","Information Technology"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Junior Analyst","2.25","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Operational Researcher","0.61","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Operations Support Officer","1719.01","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Assistant Officer","18415","24012","Tax Support Officer","36.52","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Grade 6","58935","74581","Senior Operational Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Grade 7","47903","61898","Senior Operational Manager","9.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Grade 7","47903","61898","Senior Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Analyst","4.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Analyst","0.90","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Finance Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Operational Manager","74.16","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Higher Officer","29068","37291","Tax Officer","1.92","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Analyst","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","HR Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Operational Manager","371.45","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Operational Manager","0.41","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Operational Researcher","0.81","Operational Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Pacesetter Practitioner","1.00","Other"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Officer","23367","30483","Tax Officer","4.95","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Senior Finance Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Senior Internal Auditor","1.00","Internal Audit"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD530","Senior Officer","35409","43071","Senior Operational Manager","18.08","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD543","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Grade 6","58935","74581","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Grade 7","47903","61898","Policy Adviser","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Grade 7","47903","61898","Policy Adviser","0.83","Social Research"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Grade 7","47903","61898","Senior Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Grade 7","47903","61898","Senior Policy Adviser","4.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Grade 7","47903","61898","Senior Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Higher Officer","29068","37291","Business Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Higher Officer","29068","37291","Operational Manager","1.55","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Higher Officer","29068","37291","Policy Adviser","0.58","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Higher Officer","29068","37291","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Officer","23367","30483","Operational Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Officer","23367","30483","Project and Programme Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Senior Officer","35409","43071","Policy Adviser","1.00","Policy"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Senior Officer","35409","43071","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","B&C","OD551","Senior Officer","35409","43071","Senior Operational Manager","4.00","Operational Delivery"
