Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,02/10/2015,22878816,1,1715,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,05/10/2015,22880729,1,848,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,05/10/2015,22884641,1,1000,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,12/10/2015,22880725,1,560,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,12/10/2015,22884648,1,2630,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,19/10/2015,22897508,1,560,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,15/10/2015,22880730,1,680,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,10/11/2015,22905381,1,737,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,09/11/2015,22905372,1,844,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,11/11/2015,22905447,1,2034,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,11/11/2015,22907167,1,700,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,06/11/2015,22904115,1,690,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,15/10/2015,22887740,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,19/10/2015,22887738,1,750,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,02/11/2015,22900243,1,1805,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,05/10/2015,22879702,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,PLUMBCARE YORKSHIRE LTD,Redacted,Not yet available,Not yet available,Not yet available,06/10/2015,22863231,1,977.8,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Plumbers� Merchants,59860,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,02/11/2015,22901364,1,1070,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,20/10/2015,22882128,1,1110,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,23/10/2015,22899358,1,995,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,23/10/2015,22901367,1,1095,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,12/10/2015,22887388,1,1075,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,23/11/2015,22887389,1,1250,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,TOTAL HYGIENE LTD,Redacted,Not yet available,Not yet available,Not yet available,15/10/2015,22846495,1,798,Nil,Adaptations,Revenue,Adult Services,CAT04,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,TYNETEC LTD,Redacted,Not yet available,Not yet available,Not yet available,17/11/2015,22906114,1,2089,Nil,Adaptations,Revenue,ICT,CAT11,Computer Systems & Software (Development),20703,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,TYNETEC LTD,Redacted,Not yet available,Not yet available,Not yet available,08/12/2015,22916373,1,2580.78,Nil,Adaptations,Revenue,ICT,CAT11,Computer Systems & Software (Development),20703,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,16/11/2015,22916470,1,2154.26,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,16/11/2015,22916473,1,3490.13,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,08/10/2015,22886133,1,2122.4,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,08/10/2015,22886183,1,2290.37,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,Z,BVACOP Not Applicable,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,22/10/2015,22900961,1,2400,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,Z,BVACOP Not Applicable,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,22/10/2015,22900962,1,1400,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,05/11/2015,22907323,1,520,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Occupational Therapists,53385,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,U-IN-MIND,Redacted,Not yet available,Not yet available,Not yet available,22/10/2015,22900900,1,2469.2,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Physiotherapists,58180,Not yet available
Wakefield MDC,E08000036,31/12/2015,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,JOHNSTON PUBLISHING,Redacted,Not yet available,Not yet available,Not yet available,23/10/2015,22899141,1,1500,Nil,Advertising,Revenue,Business Services,CAT02,Advertising Services,2100,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,PRIMESIGHT LTD,Redacted,Not yet available,Not yet available,Not yet available,05/10/2015,22879931,1,18057.58,Nil,Advertising,Revenue,Business Services,CAT02,Advertising - Outdoor,1968,Not yet available
Wakefield MDC,E08000036,31/12/2015,REGENCULT,N,Planning Services,JOHNSTON PUBLISHING,Redacted,Not yet available,Not yet available,Not yet available,06/10/2015,22884252,1,605.88,Nil,Advertising,Revenue,Business Services,CAT02,Advertising Services,2100,Not yet available
Wakefield MDC,E08000036,31/12/2015,REGENCULT,N,Planning Services,JOHNSTON PUBLISHING,Redacted,Not yet available,Not yet available,Not yet available,20/10/2015,22889494,1,633.42,Nil,Advertising,Revenue,Business Services,CAT02,Advertising Services,2100,Not yet available
Wakefield MDC,E08000036,31/12/2015,REGENCULT,N,Planning Services,JOHNSTON PUBLISHING,Redacted,Not yet available,Not yet available,Not yet available,02/11/2015,22900950,1,1106.16,Nil,Advertising,Revenue,Business Services,CAT02,Advertising Services,2100,Not yet available
Wakefield MDC,E08000036,31/12/2015,REGENCULT,N,Planning Services,JOHNSTON PUBLISHING,Redacted,Not yet available,Not yet available,Not yet available,02/11/2015,22901043,1,2312.88,Nil,Advertising,Revenue,Business Services,CAT02,Advertising Services,2100,Not yet available
Wakefield MDC,E08000036,31/12/2015,REGENCULT,N,Planning Services,JOHNSTON PUBLISHING,Redacted,Not yet available,Not yet available,Not yet available,02/11/2015,22903540,1,1810.08,Nil,Advertising,Revenue,Business Services,CAT02,Advertising Services,2100,Not yet available
Wakefield MDC,E08000036,31/12/2015,REGENCULT,N,Planning Services,JOHNSTON PUBLISHING,Redacted,Not yet available,Not yet available,Not yet available,20/10/2015,22898567,1,5354,Nil,Advertising,Revenue,Business Services,CAT02,Advertising Services,2100,Not yet available
Wakefield MDC,E08000036,31/12/2015,REGENCULT,6,Housing Services,TMP (UK) LTD,Redacted,Not yet available,Not yet available,Not yet available,27/10/2015,22901328,1,1151.45,Nil,Advertising,Revenue,Business Services,CAT02,Advertising - Agencies,1961,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,CLOVERLEAF ADVOCACY 2000 LTD,Redacted,Not yet available,Not yet available,Not yet available,28/10/2015,22901196,1,687.3,Nil,Advocacy,Revenue,Public Health,CAT06,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,TOGETHER,Redacted,Not yet available,Not yet available,Not yet available,28/10/2015,22896312,1,4712.4,Nil,Advocacy,Revenue,Adult Services,CAT04,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,TOGETHER,Redacted,Not yet available,Not yet available,Not yet available,28/10/2015,22896313,1,14529.9,Nil,Advocacy,Revenue,Adult Services,CAT04,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,ADOPTION MATTERS NORTHWEST,Redacted,Not yet available,Not yet available,Not yet available,13/10/2015,22889037,1,1194.42,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,ADOPTION MATTERS NORTHWEST,Redacted,Not yet available,Not yet available,Not yet available,13/10/2015,22889038,1,750,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,ADOPTION MATTERS NORTHWEST,Redacted,Not yet available,Not yet available,Not yet available,10/11/2015,22909754,1,1194.42,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,ADOPTION MATTERS NORTHWEST,Redacted,Not yet available,Not yet available,Not yet available,10/11/2015,22909762,1,750,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,CALDERDALE M.B.C.,Redacted,Not yet available,Not yet available,Not yet available,13/10/2015,22889183,1,18000,Nil,Agency Placement Adoptions (Other agencies),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,CARITAS CARE LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/10/2015,22900859,1,14333,Nil,Agency Placement Adoptions (Other agencies),Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,CORAM,Redacted,Not yet available,Not yet available,Not yet available,13/10/2015,22889053,1,21022,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,LEICESTERSHIRE COUNTY COUNCIL,Redacted,Not yet available,Not yet available,Not yet available,15/10/2015,22895920,1,18000,Nil,Agency Placement Adoptions (Other agencies),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,SOUTH TYNESIDE COUNCIL,Redacted,Not yet available,Not yet available,Not yet available,16/10/2015,22896743,1,13500,Nil,Agency Placement Adoptions (Other agencies),Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,31/12/2015,CHILDYOU,4,Children's and Education Services,YORKSHIRE ADOPTION AGENCY LTD,Redacted,Not yet available,Not yet available,Not yet available,10/11/2015,22909786,1,40000,Nil,Agency Placement Adoptions (Other agencies),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,02/12/2015,170348,62,809.8,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/11/2015,170347,72,2818.4,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,25/11/2015,170347,93,802.99,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,23/12/2015,170351,61,816.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/12/2015,170350,5,802.99,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/12/2015,170350,52,509.4,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/12/2015,170350,53,545.35,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/12/2015,170350,54,695.79,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/12/2015,170350,74,848.99,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/12/2015,170350,76,827.42,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,16/12/2015,170350,79,1000.34,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,09/12/2015,170349,15,2818.4,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,09/12/2015,170349,27,2818.4,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,07/10/2015,170340,83,695.79,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,07/10/2015,170340,90,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,14/10/2015,170341,88,693.97,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,14/10/2015,170341,3,548.28,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/12/2015,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,14/10/2015,170341,47,1007.14,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
