"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","26905","31864","Area Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","26905","31864","Area Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","26905","31864","HR Advisor","1.00","Human Resources"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","26905","31864","Information System Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","26905","31864","Paralegal Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","26905","31864","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Nat)","25972","30313","Area Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 Paralegal BM (Lon)","26905","31864","Paralegal Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 Paralegal BM (Nat)","25972","30313","Paralegal Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B3 (Lon)","33239","41430","Area Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B3 (Lon)","33239","41430","Equality, Diversity and Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B3 (Lon)","33239","41430","Head of Group Operations Centre","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level B3 (Lon)","33239","41430","Senior District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level D Admin (Lon)","48665","63121","Business Change and Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level D Legal (Lon)","48665","63121","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level D Legal (Lon)","48665","63121","District Crown Prosecutor","8.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level E Admin (Lon)","65005","73708","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level E Legal (Lon)","65005","73708","Head of Complex Casework Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Level E Legal (Lon)","65005","73708","Senior District Crown Prosecutor","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Paralegal Assistant (Lon)","17816","21832","Paralegal Assistant","6.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Paralegal Assistant (Nat)","16489","20592","Paralegal Assistant","8.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Principal Crown Advocate (Lon)","75252","81716","Principal Crown Advocate","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","SCP Above Break Point (Lon)","44453","56953","Senior Crown Prosecutor","30.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","11.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Senior Crown Advocate (Lon)","64649","69304","Senior Crown Advocate","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Senior Crown Prosecutor (Lon)","36791","44333","Senior Crown Prosecutor","21.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","WESSEX","CPS-G-013","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","11.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Associate Prosecutor (Lon)","27847","32979","Associate Prosecutor","22.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Crown Advocate (Lon)","50660","58843","Crown Advocate","33.90","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Crown Advocate Ctrl Div (Lon)","54532","67840","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level A1 (Lon)","15015","17662","Administrative Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level A2 (Lon)","17275","20631","Administrative Officer","60.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level A2 (Lon)","17275","20631","Archivist","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level A2 (Lon)","17275","20631","Fees Clerk","2.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level A2 (Lon)","17275","20631","Receptionist","1.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level A2 Per Sec (Lon)","18622","23977","Administrative Officer","1.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level A2 Per Sec (Lon)","18622","23977","Receptionist","0.43","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 (Lon)","21304","27132","Administrative Manager","1.93","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 (Lon)","21304","27132","Area Finance and Resources Officer","0.99","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 (Lon)","21304","27132","Business Support Manager","7.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 (Lon)","21304","27132","Case Progression Manager","4.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 (Lon)","21304","27132","Case Progression Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 (Lon)","21304","27132","Paralegal Officer","8.39","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 (Lon)","21304","27132","Project Support Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 (Lon)","21304","27132","Senior Personal Assistant","1.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B1 Paralegal Officer (Lon)","21304","27132","Paralegal Officer","46.66","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 (Lon)","26905","31864","Advocacy Unit Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 (Lon)","26905","31864","Area Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 (Lon)","26905","31864","Communications and Community Engagement Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 (Lon)","26905","31864","District Business Manager","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 (Lon)","26905","31864","HR Advisor","1.00","Human Resources"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 (Lon)","26905","31864","Learning and Development Manager","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 (Lon)","26905","31864","Paralegal Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 (Lon)","26905","31864","Performance Manager","1.47","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 Paralegal BM (Lon)","26905","31864","District Business Manager","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B2 Paralegal BM (Lon)","26905","31864","Paralegal Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B3 (Lon)","33239","41430","Area Business Support Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B3 (Lon)","33239","41430","Area Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B3 (Lon)","33239","41430","Project Implementation Manager","0.99","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level B3 (Lon)","33239","41430","Senior Information Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level D Admin (Lon)","48665","63121","Business Change and Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level D Admin (Lon)","48665","63121","Project Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level D Legal (Lon)","48665","63121","Area Operations Manager","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level D Legal (Lon)","48665","63121","District Crown Prosecutor","8.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level D Legal (Lon)","48665","63121","Project Manager","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level D Legal (Lon)","48665","63121","Senior Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level D Legal (Lon)","48665","63121","Senior District Crown Prosecutor","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level E Admin (Lon)","65005","73708","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level E Legal (Lon)","65005","73708","Area Operational Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level E Legal (Lon)","65005","73708","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level E Legal (Lon)","65005","73708","Head of Complex Casework Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Level E Legal (Lon)","65005","73708","Senior District Crown Prosecutor","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Paralegal Assistant (Lon)","17816","21832","Paralegal Assistant","7.42","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","SCP Above Break Point (Lon)","44453","56953","Senior Crown Prosecutor","44.23","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Senior Crown Advocate (Lon)","64649","69304","Senior Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","SOUTH EAST","CPS-G-014","Senior Crown Prosecutor (Lon)","36791","44333","Senior Crown Prosecutor","33.91","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level B1 (Lon)","21304","27132","Equality and Diversity Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level B1 (Lon)","21304","27132","Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level B2 (Lon)","26905","31864","Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level D Admin (Lon)","48665","63121","Equality and Diversity Policy Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level D Admin (Lon)","48665","63121","Equality and Diversity Strategy Manager","1.50","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level D Admin (Nat)","45191","57910","Equality and Diversity Policy Advisor","4.25","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Crown Advocate (Lon)","50660","58843","Duty Prosecutor","3.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Crown Advocate (Nat)","47605","54532","Duty Prosecutor","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Crown Advocate CPSD (Lon)","50660","58843","Duty Prosecutor","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Crown Advocate CPSD (Nat)","47605","54532","Duty Prosecutor","8.89","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level A2 (Nat)","15949","19239","Administrative Officer","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level B1 (Nat)","20277","25632","Communications Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level B1 (Nat)","20277","25632","Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level B1 (Nat)","20277","25632","Learning and Development Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level B1 (Nat)","20277","25632","Senior Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level B1 (Nat)","20277","25632","Workforce Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level B2 (Nat)","25972","30313","HR Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level D Admin (Nat)","45191","57910","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level D Legal (Lon)","48665","63121","Legal manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level D Legal (Nat)","45191","57910","Legal manager","8.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Level E Legal (Nat)","62437","71736","Legal manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","SCP Above Break Point (Lon)","44453","56953","Duty Prosecutor","18.84","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","SCP Above Break Point (Nat)","42305","50607","Duty Prosecutor","59.12","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Senior Crown Prosecutor (Lon)","36791","44333","Duty Prosecutor","2.50","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS DIRECT","CPS-C-038","Senior Crown Prosecutor (Nat)","35376","42730","Duty Prosecutor","30.84","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A1 (Nat)","14033","16524","Archivist","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A1 (Nat)","14033","16524","Receptionist","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A1 (Nat)","14033","16524","Reprographics Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A1 (Nat)","14033","16524","Administrative Assistant","1.89","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A2 (Nat)","15949","19239","Administrative Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A2 (Nat)","15949","19239","Casework Assistant","95.58","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A2 (Nat)","15949","19239","Fees Clerk","3.50","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A2 (Nat)","15949","19239","Witness Care Officer","2.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Paralegal Assistant (Nat)","16489","20592","Paralegal Assistant","18.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Administrative Manager","6.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Area Secretariat Officer","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Business Centre Support Officer","0.87","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Business Support Officer","3.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Case Progression Manager","11.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Casework Administration Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Caseworker","4.79","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Fees Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Finance Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Information Management Advisor","0.77","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Senior Personal Assistant","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Area Business Support Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 Paralegal Officer (Nat)","20277","25632","Paralegal Officer","45.39","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B2 (Nat)","25972","30313","Area Finance Manager","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B2 (Nat)","25972","30313","Area Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B2 (Nat)","25972","30313","Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B2 (Nat)","25972","30313","District Business Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B2 (Nat)","25972","30313","HR Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B2 (Nat)","25972","30313","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B2 Paralegal BM (Nat)","25972","30313","Paralegal Business Manager","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","27.60","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Associate Prosecutor 2 (Nat)","31296","34374","Associate Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B3 (Nat)","32228","39481","Area Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B3 (Nat)","32228","39481","Equality, Diversity and Community Engagement Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B3 (Nat)","32228","39481","Head of Group Operations Centre","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level D Admin (Nat)","45191","57910","Business Change and Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","8.92","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level D Legal (Nat)","45191","57910","Legal Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level E Admin (Nat)","62437","71736","Senior Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level E Legal (Nat)","62437","71736","Head of Complex Casework Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","2.97","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","45.94","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","48.19","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Crown Advocate (Nat)","47605","54532","Crown Advocate","25.16","Operational Delivery"
