"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","84037","92381","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Head of Finance","38553","44711","Head of Finance","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","58674","72907","Teaching","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Retired Offr 2","31351","36696","Direct Military Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","5","30889","42192","Team Leader","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2","49835","60130","Private Secretary","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF4","69366","80320","Military","627.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF4","69366","80320","Military","197.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF2","39236","46660","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Senior IT Manager","38553","44711","Senior IT Manager","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1167535","Senior Lecturer (BRNC/RMAS)","37098","44711","Teaching","17.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Retired Offr 2","31351","36696","Port Operations","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","5","30889","42192","Team Member","24.95","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2","49835","60130","Private Secretary","5.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF5","84037","92381","Military","156.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF5","84037","92381","Military","72.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","RAF","8.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Senior Photographic Officer","38553","44711","Senior Photographic Officer","0.66","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","Senior Lecturer BRNC/RMAS (SR)","37147","48149","Teaching","13.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Snr Medical Offr","76599","84551","Gen Practice Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","6","38357","51595","Project Manager","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2","49835","60130","Protocol & Visits","1.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR1-3","18125","29947","Military","7087.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR1","18125","29947","Military","8.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","RAF","8.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Academic Profr of Music (Eng) - 2018","53112","53112","Specialist Instruction","2.56","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Medical Offr","58757","72907","Legal","0.81","Law"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20701","Senior Curatorial Officer","31646","36696","Senior Curatorial Officer","6.32","Other"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","6","38357","51595","Team Leader","11.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2","49835","60130","Private Secretary","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR4","27324","34338","Military","5252.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR2","18125","29947","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20668","On-Line Content Officer","31646","36696","On-Line Content Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","84037","92381","RAF","2.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Academic Profr of Music (Eng) - 2018","53112","53112","Training Support","1.62","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","G7/Prin Salvage & Mooring Offr","44438","63176","Salvage and Marine Operations","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","6","38357","51595","Team Member","32.37","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","Fast Stream Grade Band C1","37043","44711","Private Secretary","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR6","31058","38215","Military","3896.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR3","18125","29947","Military","15.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","RN","8.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","ICT Systems Manager","31646","36696","ICT Systems Manager","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1167535","Soulbury Tier 4","57305","63505","Teaching Advice/Inspection","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Instr Profr of Music (Eng)","45334","45334","Teaching","1.04","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","7","47947","61439","Chief","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Private Secretary","5.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR7","34380","44758","Military","2078.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR4","27324","34338","Military","53.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20668","Exhibitions and Interpretation Manager","31646","36969","Exhibitions and Interpretation Manager","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","RN","5.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Soulbury Tier 4","57305","63505","Teaching Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Instr Profr of Music (Eng)","45334","45334","Training Support","7.96","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","7","47947","61439","Group Leader","7.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Private Secretary","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR8","34380","44758","Military","84.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR6","31058","38215","Military","70.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20668","Marketing and Communications Officer","31646","36696","Marketing and Communications Officer","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","84037","92381","RN","2.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 1","39337","44711","Business Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","JNC Lvl 2 (Youth Worker) 2-10","21525","28461","Community Service","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","7","47947","61439","Principal","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Private Secretary","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR9","39944","48381","Military","767.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR7","34380","44758","Military","278.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR9","39944","48381","RN","2.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Photographic Officer","31646","36696","Photographic Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 2","31351","36696","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","MSO 1 (in Port Group) - 9543","49906","55837","Port Operations","2.14","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","7","47947","61439","Project Manager","2.76","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Defence Policy & Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","TUPEBDO 42 GRO","21000","34000","Safety Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR8","34380","44758","Military","46.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF1","16633","33842","Army","20.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 2","31351","36696","Business Management","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","TUPENAVYNEWS01/01/2010","21000","37000","Administrative Support","4.60","Operational Delivery"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20701","Senior Documentation Officer","31646","36696","Senior Documentation Officer","0.55","Other"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","7","47947","61439","Team Member","8.04","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Secretariat & Private Office","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Senior Lecturer","46490","48351","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR9","39944","48381","Military","136.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20668","Education Officer","31646","36696","Education Officer","2.68","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF2","39236","46660","Army","97.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 2","31351","36696","Direct Military Support","8.43","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","TUPEBDO 37 NET","16000","45000","Safety Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","8","56529","71370","Chief","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Business Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 1","39301","44711","Direct Military Support","12.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Locally Employed Civilian (LEC)","0","0","Locally Employed Civilians","190.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","Army","107.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Visitor Services Supervisor","31646","36696","Visitor Services Supervisor","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 2","31351","36696","Obsolete Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","TUPEBDO 37 NET","16000","45000","Safety,Health,Enviroment&Fire","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","8","56529","71370","Group Leader","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Protocol & Visits","1.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 2","35433","36850","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Safety Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","Army","30.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 2","31351","36696","Range Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","TUPEBDO 42 GRO","21000","34000","Safety,Health,Enviroment&Fire","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","8","56529","71370","Head of Function","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20376","HR Officer","31646","36696","HR Officer","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Defence Policy and Commitments","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 2","35433","36850","Operational Analysis","1.50","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","AeroEng(Aero/Struct/Mech)","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","84037","92381","Army","9.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Finance Officer","31646","36696","Finance Officer","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 2","31351","36696","Service HR Expert","1.68","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Business Management","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","8","56529","71370","Programme Manager","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Defence Policy & Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 2","35433","36850","Training Support","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","AeroEng(Electronics/Avionics)","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR2","18125","29947","Army","124.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Stores Officer","31646","36696","Stores Officer","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 2","31351","36696","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","8","56529","71370","Team Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Private Secretary","9.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Aviation Offr 2","35433","36850","Transport & Movement","15.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Business Management","13.39","Operational Delivery"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20668","Web Manager","31646","36696","Web Manager","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR3","18125","29947","Army","153.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 3","26623","29383","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Estate Planning","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","8","56529","71370","Team Member","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Executive Assistant","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Skill Zone 2","17137","18190","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Chief Engineer","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","27324","34338","Army","257.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Records Officer","31646","36696","Records Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","Retired Offr 3","26623","29383","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Estates Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000609","6","38357","51595","Team Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Business Management and Improvement","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Retired Offr 2","31351","36696","Combat Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Civilian HR Expert","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR6","31058","38215","Army","175.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","ICT Systems Support","31646","36696","ICT Systems Support","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1167535","MEDICAL OFFICER - 2185","58757","72907","Business Management","0.21","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Inventory Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000609","6","38357","51595","Team Member","4.81","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Private Secretary","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Retired Offr 2","31351","36696","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20668","Public Programmes Manager","31646","36696","Public Programmes Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR7","34380","44758","Army","145.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","MEDICAL OFFICER - 2185","58757","72907","Gen Practice Medical","0.32","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Naval Architecture","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000609","7","47947","61439","Team Leader","0.61","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Retired Offr 3","26623","29383","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Commercial Operations","22.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR8","34380","44758","Army","108.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Civilian Medical Practitioner","65722","78076","Gen Practice Medical","3.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Policy Advisor","0.81","Policy"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20701","Curatorial Officer","25346","29383","Curatorial Officer","5.66","Other"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000609","8","56529","71370","Team Member","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00001495","5","30889","42192","Team Member","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","19109","22345","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","B2","49835","60130","AeroEng(Aero/Struct/Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Commercial Strategy","4.80","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR9","39944","48381","Army","49.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Mess Manager A","24407","29383","Soft Facilities Management","0.80","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Programme Management","2.80","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20701","Conservator","25346","29383","Conservator","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00001495","6","38357","51595","Team Member","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","19109","22345","Business Management and Improvement","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20611","Senior Personal Secretary","25346","29383","Senior Personal Secretary","1.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Senior Medical Officer","76599","84551","Defence Export Services","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Consultancy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF1","16633","33842","RAF","7.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Senior Lecturer","46490","48351","Teaching","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Safety,Health,Enviroment&Fire","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00001495","7","47947","61439","Deputy Account Manager","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","19109","22345","Administrative Support","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Senior Medical Officer","76599","84551","Gen Practice Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Contract Perf Meas & Mgnt","12.59","Procurement"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20668","Graphic Designers","25346","29383","Graphic Designers","2.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF2","39236","46660","RAF","59.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","Instr Profr of Music (Eng) - 2821","45334","45334","Training Support","2.39","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","58674","72907","Secretariat & Private Office","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00001495","7","47947","61439","Team Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","19109","22345","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","MEDICAL OFFICER - 2185","58757","72907","Gen Practice Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Decision Support","24.00","Finance"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20668","Learning and Outreach Officer","25346","29383","Learning and Outreach Officer","2.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","RAF","70.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","JNC Lvl 2 (Youth Worker) 2-10","21525","28461","Community Development Work","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00001495","8","56529","71370","Account Manager","7.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","19109","22345","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Civilian Medical Practitioner","65722","78076","Gen Practice Medical","1.40","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","58674","72907","Estate Planning","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","RAF","19.00","Military"
"Ministry of Defence","Ministry of Defence","National Army Museum","P20474","Visitor Services Host","25346","29383","Visitor Services Host","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","Scot Teacher Scale 1 (Secy)","21438","34200","Community Service","0.94","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","AeroEng(Aero/Struct/Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00001495","8","56529","71370","Deputy Account Manager","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","19109","22345","Administrative Support","1.00","Knowledge and Information Management (KIM)"
