"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","Airwave","1CPG44","Grade 7","48004","62239","Programme Manager","3.97","Programme and Project Management (PPM)"
"Home Office","Home Office","Airwave","1CPG44","HEO","28280","37797","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Office of Childrens Champion","1CPG46","AO","20352","24336","Project Support Officer","0.97","Policy"
"Home Office","Home Office","Office of Childrens Champion","1CPG46","EO","23330","30896","Project Support Officer","0.60","Policy"
"Home Office","Home Office","Office of Childrens Champion","1CPG46","Grade 6","58103","74446","Project Support Officer","2.90","Policy"
"Home Office","Home Office","Office of Childrens Champion","1CPG46","SEO","35114","45232","Project Support Officer","1.00","Policy"
"Home Office","Home Office","Historic Child Sexual Abuse Inquiry","2CPG14","EO","23330","30896","Project Support Officer","24.61","Policy"
"Home Office","Home Office","Historic Child Sexual Abuse Inquiry","2CPG14","Grade 6","58103","74446","Project Support Officer","10.86","Policy"
"Home Office","Home Office","Historic Child Sexual Abuse Inquiry","2CPG14","Grade 7","48004","62239","Project Support Officer","16.84","Policy"
"Home Office","Home Office","Historic Child Sexual Abuse Inquiry","2CPG14","HEO","28280","37797","Project Support Officer","17.00","Policy"
"Home Office","Home Office","Historic Child Sexual Abuse Inquiry","2CPG14","AO","20352","24336","Project Support Officer","6.00","Policy"
"Home Office","Home Office","Historic Child Sexual Abuse Inquiry","2CPG14","HEO-D","27595","38039","Project Support Officer","1.00","Policy"
"Home Office","Home Office","Historic Child Sexual Abuse Inquiry","2CPG14","Senior Information Officer","39261","48984","Project Support Officer","1.00","Policy"
"Home Office","Home Office","Historic Child Sexual Abuse Inquiry","2CPG14","SEO","35114","45232","Project Support Officer","10.00","Policy"
"Home Office","Home Office","Law Enforcement Transformation Unit","1CPG61","Grade 6","58103","74446","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","Law Enforcement Transformation Unit","1CPG61","Grade 7","48004","62239","Senior Policy Adviser","4.00","Policy"
"Home Office","Home Office","Law Enforcement Transformation Unit","1CPG61","SEO","35114","45232","Policy Adviser","3.00","Policy"
"Home Office","Home Office","Finance and Strategy","2CPG07","Grade 6","58103","74446","Programme Manager","1.89","Planning"
"Home Office","Home Office","Finance and Strategy","2CPG07","Grade 7","48004","62239","Programme Manager","1.00","Planning"
"Home Office","Home Office","Fire Transition","2CPG15","EO","23330","30896","Corporate Services Support","1.00","Planning"
"Home Office","Home Office","National Resilience and Fire Programmes","1CPG59","Grade 6","58103","74446","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","National Resilience and Fire Programmes","1CPG59","Grade 7","48004","62239","Senior Policy Adviser","6.00","Policy"
"Home Office","Home Office","National Resilience and Fire Programmes","1CPG59","SEO","35114","45232","Policy Adviser","4.00","Policy"
"Home Office","Home Office","National Resilience and Fire Programmes","1CPG59","HEO","28280","37797","Policy Adviser","3.00","Policy"
"Home Office","Home Office","National Resilience and Fire Programmes","1CPG59","EO","23330","30896","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","National Resilience and Fire Programmes","1CPG59","AO","20352","24336","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","National Fire Policy","1CPG58","Grade 6","58103","74446","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","National Fire Policy","1CPG58","Grade 7","48004","62239","Senior Policy Adviser","3.90","Policy"
"Home Office","Home Office","National Fire Policy","1CPG58","SEO","35114","45232","Policy Adviser","3.00","Policy"
"Home Office","Home Office","National Fire Policy","1CPG58","HEO","28280","37797","Policy Adviser","6.00","Policy"
"Home Office","Home Office","National Fire Policy","1CPG58","EO","23330","30896","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","National Fire Policy","1CPG58","AO","20352","24336","Policy Support Officer","0.80","Policy"
"Home Office","Home Office","Chief Fire and Rescue Advisor","1CPG57","Grade 7","48004","62239","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","Chief Fire and Rescue Advisor","1CPG57","HEO","28280","37797","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Counter Extremism","2OCE01","Grade 6","58103","74446","Senior Policy Adviser","5.00","Policy"
"Home Office","Home Office","Counter Extremism","2OCE01","Grade 7","48004","62239","Senior Policy Adviser","8.27","Policy"
"Home Office","Home Office","Counter Extremism","2OCE01","SEO","35114","45232","Policy Adviser","15.03","Policy"
"Home Office","Home Office","Counter Extremism","2OCE01","HEO","28280","37797","Policy Adviser","10.00","Policy"
"Home Office","Home Office","Counter Extremism","2OCE01","HEO-D","27595","38039","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Counter Extremism","2OCE01","EO","23330","30896","Policy Support Officer","7.00","Policy"
"Home Office","Home Office","Counter Extremism","2OCE01","SRO","39261","48984","Senior Researcher","1.00","Policy"
"Home Office","Home Office","Counter Extremism Strategy Delivery","1OCE01","Grade 6","58103","74446","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","Counter Extremism Strategy Delivery","1OCE01","Grade 7","48004","62239","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","Counter Extremism Strategy Delivery","1OCE01","SEO","35114","45232","Policy Adviser","2.00","Policy"
"Home Office","Home Office","Counter Extremism Strategy Delivery","1OCE01","HEO","28280","37797","Policy Adviser","2.00","Policy"
"Home Office","Home Office","Counter Extremism Strategy Delivery","1OCE01","EO","23330","30896","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Daniel Morgan Independent Panel","1CPG50","SEO","35114","45232","Research Officer","2.00","Operational Research"
"Home Office","Home Office","Daniel Morgan Independent Panel","1CPG50","Grade 7","48004","62239","Consultant","1.50","Operational Research"
"Home Office","Home Office","Daniel Morgan Independent Panel","1CPG50","HEO","28280","37797","Consultant","3.00","Law"
"Home Office","Home Office","Daniel Morgan Independent Panel","1CPG50","Grade 7","48004","62239","team manager","1.00","Operational Delivery"
"Home Office","Home Office","Daniel Morgan Independent Panel","1CPG50","HEO","28280","37797","management information officer","1.00","Operational Delivery"
"Home Office","Home Office","Daniel Morgan Independent Panel","1CPG50","Grade 7","48004","62239","project support","1.00","Operational Delivery"
"Home Office","Home Office","Anthony Grainger Inquiry","1CPG49","Grade 7","48004","62239","Office Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","2CPG14","AO","20352","24336","Receptionist and Private Office Support","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","2CPG14","EO","23330","30896","Diary Manager Inquiry Secretary","2.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","2CPG14","HEO","28280","37797","Private Secretary","3.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","2CPG14","SEO","35114","45232","Chief of Staff","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","2CPG14","SEO","35114","45232","Panel Secretary","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","Grade 6","58103","74446","Head of Research & Analysis","2.00","Operational Research"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","Grade 6","58103","74446","Head of Information Management","1.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","Grade 7","48004","62239","Research Lead","4.00","Operational Research"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","Grade 7","48004","62239","Information Manager","1.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","Grade 7","48004","62239","Delivery Manager","1.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","Grade 7","48004","62239","Business Analysts","2.00","Knowledge and Information Management (KIM)"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","SEO","35114","45232","IT Support","1.00","Information Technology"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","SEO","35114","45232","Senior Research Officer","2.00","Operational Research"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","HEO","28280","37797","Research Officer","2.00","Operational Research"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","HEO","28280","37797","Information Cataloguer Team Lead","4.00","Operational Research"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","EO","23330","30896","Executive Assistant","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","EO","23330","30896","Research Assistant","1.00","Operational Research"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","EO","23330","30896","Press Support","1.00","Communications"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG47","EO","23330","30896","Information Cataloguer","10.00","Operational Research"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","AO","20352","24336","HR Administrator","1.00","Human Resources"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","EO","23330","30896","Finance Officer","1.00","Finance"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","EO","23330","30896","HR  Officer","2.00","Human Resources"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","EO","23330","30896","Engagement Officer","4.00","Communications"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","HEO","28280","37797","Finance and Commercial Officer","1.00","Finance"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","HEO","28280","37797","Policy Advisor","1.00","Operational DElivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 7","48004","62239","Head of Operational Policy and Partnerships","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 7","48004","62239","VCSP Liaison","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 7","48004","62239","Policy Lead","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","SEO","35114","45232","Senior Policy Advisor","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","SEO","35114","45232","HR Operations Manager","1.00","Human Resources"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","SEO","35114","45232","Support Officer, strategy and Communications","2.00","Communications"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","SEO","35114","45232","Senior Communications Officer","1.00","Communications"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Senior Information Officer","39261","48984","Press Officer","1.00","Communications"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 7","48004","62239","Head of Operational Policy and Partnerships","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 7","48004","62239","Head of Engagement","1.00","Communications"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 7","48004","62239","Head of HR","1.00","Human Resources"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 7","48004","62239","Commercial Lead","1.00","Finance"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 7","48004","62239","Chief Press Officer","1.00","Communications"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 6","58103","74446","Head of Communications","1.00","Communications"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 6","58103","74446","Head of Finance","1.00","Finance"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG54","Grade 6","58103","74446","Head of Policy and Engagement","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG60","EO","23330","30896","Senior Assistant Psychologist","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG60","Grade 7","48004","62239","Health Sector Liaison and Engagement Lead","2.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG60","Grade 6","58103","74446","Clinical Psychologist","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","AO","20352","24336","Admin Support","3.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","EO","23330","30896","Admin Support","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","EO","23330","30896","Regional Support Officer","12.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","EO","23330","30896","Facilitator","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","EO","23330","30896","Bespoke Courtroom officer","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","EO","23330","30896","Estates Support Administrator","2.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","HEO","28280","37797","Victim and Survivor Liaison Manager","12.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","HEO","28280","37797","Pay and Policy","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","HEO","28280","37797","Estates Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","HEO","28280","37797","PM and Rewards","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","HEO","28280","37797","Hub Analyst","2.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","HEO","28280","37797","Correspondence Manager","2.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","HEO","28280","37797","Facilitator and Assistant Facilitator","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Hub Performance Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Deputy Head of Inquiry Office","6.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Security and Logistics Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Regional Offices Coordinator","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","QA Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Safeguarding and Referrals Officer","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Head of Inquiry Office","4.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Programme Office Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Programme Risk Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","SEO","35114","45232","Lead on Hub Reporting","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","Grade 7","48004","62239","Senior Safeguarding and Referrals Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","Grade 7","48004","62239","Head of Operational Policy and Partnerships","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","Grade 7","48004","62239","Head of Hub Analytics","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","Grade 7","48004","62239","Project Manager","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","Grade 7","48004","62239","Head of Hub Engagement","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","Grade 6","58103","74446","Head of Planning and Delivery","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","1CPG53","Grade 6","58103","74446","Head of Estates","1.00","Operational Delivery"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","2CPG14","EO","23330","30896","Paralegal","5.00","Law"
"Home Office","Home Office","Historical Child Sexual Abuse Inquiry","2CPG14","EO","23330","30896","Correspondence Manager - Paralegal","1.00","Law"
