"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Land Registry","HR Directorate","3","G7","48880","59249","Senior Facilities Manager","1.00","Human resources"
"Department for Business Innovation and Skills","Land Registry","HR Directorate","3","G7","48880","59249","Senior HR Manager","7.00","Human resources"
"Department for Business Innovation and Skills","Land Registry","HR Directorate","3","G7","48880","59249","Senior P&I Principal","1.00","Human resources"
"Department for Business Innovation and Skills","Land Registry","HR Directorate","3","G7","48880","59249","Senior Property Asset Manager","1.00","Property and Asset Management"
"Department for Business Innovation and Skills","Land Registry","HR Directorate","3","G6","51131","72134","Senior HR Manager","3.00","Human resources"
"Department for Business Innovation and Skills","Land Registry","HR Directorate","3","G6","51131","72134","Senior Property Asset Manager","1.00","Property and Asset Management"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","EO","22437","26688","Investigations Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","EO","22437","26688","Personal Assistant","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","EO","22437","26688","Research Officer","7.40","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","EO","22437","26688","Survey and Mapping","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","HEO","26228","32772","Business Change Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","HEO","26228","32772","Investigations Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","HEO","26228","32772","Research Officer","2.67","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","HEO","26228","32772","Survey and Mapping","2.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","HEO","26228","32772","Technical Assurance","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","SEO","32974","47648","Investigations Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","SEO","32974","47648","Research Officer","2.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","SEO","32974","47648","Survey and Mapping","4.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","G7","48880","59249","Survey and Mapping","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","G6","51131","72134","Assistant Land Registrar","1.69","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","4","G6","51131","72134","Survey and Mapping","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Operations Directorate","5","AA","16163","19223","Registration Assistant","1.98","Operational delivery"
"Department for Business Innovation and Skills","Land Registry","Operations Directorate","5","AO","18899","21959","Registration Officer","123.85","Operational delivery"
"Department for Business Innovation and Skills","Land Registry","Operations Directorate","5","EO","22437","26688","Operational Caseworker","2026.87","Operational delivery"
"Department for Business Innovation and Skills","Land Registry","Operations Directorate","5","HEO","26228","32772","Operational Caseworker","1162.93","Operational delivery"
"Department for Business Innovation and Skills","Land Registry","Operations Directorate","5","SEO","32974","47648","Senior Operational Caseworker","314.48","Operational delivery"
"Department for Business Innovation and Skills","Land Registry","Operations Directorate","5","G7","48880","59249","Senior Operational Manager","24.13","Operational delivery"
"Department for Business Innovation and Skills","Land Registry","Operations Directorate","5","G6","51131","72134","Assistant Land Registrar","11.73","Operational delivery"
"Department for Business Innovation and Skills","Land Registry","Operations Directorate","5","G6","51131","72134","Senior Operational Manager","13.61","Operational delivery"
"Department for Business Innovation and Skills","Land Registry","Finance Directorate","6","AO","18899","21959","Finance Support Officer","7.40","Finance"
"Department for Business Innovation and Skills","Land Registry","Finance Directorate","6","EO","22437","26688","Finance Officer","19.15","Finance"
"Department for Business Innovation and Skills","Land Registry","Finance Directorate","6","HEO","26228","32772","Senior Finance Officer","25.68","Finance"
"Department for Business Innovation and Skills","Land Registry","Finance Directorate","6","SEO","32974","47648","Finance Manager","31.03","Finance"
"Department for Business Innovation and Skills","Land Registry","Finance Directorate","6","G7","48880","59249","Senior Finance Manager","4.00","Finance"
"Department for Business Innovation and Skills","Land Registry","Finance Directorate","6","G6","51131","72134","Assistant Head of Finance","3.00","Finance"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","AO","18899","21959","Design Officer","1.50","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","EO","22437","26688","Design Officer","4.86","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","HEO","26228","32772","Business Development Executive","30.71","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","SEO","32974","47648","Business Development Manager","31.72","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","G7","48880","59249","Senior Business Development Manager","3.00","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Commercial and Customer Directorate","7","G6","51131","72134","Senior Business Development Manager","3.00","Operational Research"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","AO","18899","21959","Corporate Information Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","HEO","26228","32772","Senior Corporate Information Officer","2.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","G7","48880","59249","Corporate Information Officer Manager","2.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","8","G6","51131","72134","Corporate Services Lawyer","5.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","9","EO","22437","26688","Operational Caseworker","3.19","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","9","G6","51131","72134","Assistant Land Registrar","8.51","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","10","G6","51131","72134","Assistant Land Registrar","6.57","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","11","G6","51131","72134","Assistant Land Registrar","3.91","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","11","G6","51131","72134","Lawyer","4.81","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","13","EO","22437","26688","Operational Caseworker","0.81","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","13","G6","51131","72134","Assistant Land Registrar","1.61","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","13","G6","51131","72134","Lawyer","1.57","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","14","G6","51131","72134","Assistant Land Registrar","10.10","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","15","G6","51131","72134","Assistant Land Registrar","7.11","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","AO","18899","21959","Operations Support Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","EO","22437","26688","Operational Caseworker","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","G7","48880","59249","Lawyer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","G6","51131","72134","Assistant Land Registrar","3.53","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","16","G6","51131","72134","Lawyer","2.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","19","G6","51131","72134","Assistant Land Registrar","4.25","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","20","AO","18899","21959","Operations Support Officer","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","20","EO","22437","26688","Operational Caseworker","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","20","HEO","26228","32772","Operational Caseworker","1.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","20","G6","51131","72134","Lawyer","1.94","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","20","G6","51131","72134","Assistant Land Registrar","5.46","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","21","EO","22437","26688","Operational Caseworker","3.00","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","21","G6","51131","72134","Assistant Land Registrar","6.89","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","23","G6","51131","72134","Assistant Land Registrar","6.26","Law"
"Department for Business Innovation and Skills","Land Registry","Legal Services Group","24","G6","51131","72134","Assistant Land Registrar","4.57","Law"
