Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,11/09/2015,22866846,1,625,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,28/08/2015,22861008,1,625,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,28/08/2015,22860083,1,625,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,01/09/2015,22786426,1,625,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,30/09/2015,22882713,1,632.17,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,28/08/2015,22860085,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,15/09/2015,22868102,1,700,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,10/09/2015,22865984,1,785,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,28/08/2015,22861009,1,800,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,17/08/2015,22830348,1,811.5,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,01/09/2015,22787139,1,1095,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,28/08/2015,22828228,1,1130,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,28/08/2015,22786419,1,1525,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,16/07/2015,22807762,1,2964.77,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,POLLOCK LIFTS,Redacted,Not yet available,Not yet available,Not yet available,17/07/2015,22828229,1,5788,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,C MITCHELL & SONS,Redacted,Not yet available,Not yet available,Not yet available,15/09/2015,22865909,1,535,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,C MITCHELL & SONS,Redacted,Not yet available,Not yet available,Not yet available,13/08/2015,22842677,1,670,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,C MITCHELL & SONS,Redacted,Not yet available,Not yet available,Not yet available,14/09/2015,22862730,1,730,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,C MITCHELL & SONS,Redacted,Not yet available,Not yet available,Not yet available,31/07/2015,22838168,1,1200,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,PLUMBCARE YORKSHIRE LTD,Redacted,Not yet available,Not yet available,Not yet available,27/08/2015,22860062,1,529.6,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Plumbers� Merchants,59860,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,07/08/2015,22841975,1,535,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,02/07/2015,22806730,1,550,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,02/07/2015,22806729,1,595,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,13/08/2015,22844948,1,620,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,03/07/2015,22816564,1,638.2,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,26/08/2015,22848221,1,663,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,11/09/2015,22861151,1,700.5,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,28/07/2015,22829614,1,705,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,09/09/2015,22861122,1,713,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/09/2015,22878769,1,745,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,07/07/2015,22816573,1,780,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,13/07/2015,22822054,1,805,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,10/08/2015,22841965,1,822.5,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/09/2015,22878633,1,835,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,20/07/2015,22829553,1,865,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,06/08/2015,22841974,1,870,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,03/08/2015,22841977,1,950,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,20/07/2015,22829538,1,1028.2,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,06/07/2015,22802886,1,1055,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,07/08/2015,22841967,1,1140,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,03/07/2015,22802888,1,1500,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,24/09/2015,22848236,1,1660,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,06/08/2015,22841963,1,1740,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,02/09/2015,22861156,1,1845,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,24/07/2015,22829539,1,2025,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,01/07/2015,22735254,1,2125,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,HANDICARE ACCESSIBILITY LTD,Redacted,Not yet available,Not yet available,Not yet available,24/09/2015,22857492,1,2760,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,02/07/2015,22815756,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,18/08/2015,22847690,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,03/08/2015,22841587,1,860,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,18/08/2015,22847688,1,870,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,02/07/2015,22815763,1,3074,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,NORTHERN INSTALLATION SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,17/07/2015,22829181,1,3474,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,ALERT -IT CARE ALARMS,Redacted,Not yet available,Not yet available,Not yet available,30/09/2015,22880097,1,833.56,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,ALERT -IT CARE ALARMS,Redacted,Not yet available,Not yet available,Not yet available,30/09/2015,22880312,1,1467.38,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,ALERT -IT CARE ALARMS,Redacted,Not yet available,Not yet available,Not yet available,14/07/2015,22807712,1,3148.66,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,BUDDI LIMITED,Redacted,Not yet available,Not yet available,Not yet available,16/07/2015,22825851,1,540,Nil,Adaptations,Revenue,Property & Asset Management,CAT01,Burglar & Intruder Alarm Systems,11700,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,27/07/2015,22838240,1,979.17,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,14/07/2015,22824548,1,1581.95,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,08/09/2015,22864101,1,1614.02,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,18/08/2015,22848446,1,2524.3,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,14/07/2015,22825285,1,2772.9,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,14/07/2015,22824761,1,3039.67,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,27/07/2015,22838231,1,4017.92,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,08/09/2015,22864136,1,4153.77,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,14/07/2015,22824586,1,4818.08,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,WESSEX LIFT CO. LIMITED,Redacted,Not yet available,Not yet available,Not yet available,18/08/2015,22848444,1,5475.11,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CHILTERN INVADEX (UK) LTD,Redacted,Not yet available,Not yet available,Not yet available,08/09/2015,22831073,1,685.75,Nil,Adaptations,Revenue,Adult Services,CAT04,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,INDEPENDENT LIVING SUPPLIES,Redacted,Not yet available,Not yet available,Not yet available,30/09/2015,22880061,1,1276,Nil,Adaptations,Revenue,Adult Services,CAT04,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,BVACOP Not Applicable,Z,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,19/08/2015,22849893,1,800,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,BVACOP Not Applicable,Z,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,19/08/2015,22849892,1,2400,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,BVACOP Not Applicable,Z,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,19/08/2015,22849894,1,2600,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,BVACOP Not Applicable,Z,CHEVIN HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,19/08/2015,22849899,1,2800,Nil,Administration Charge,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children's and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/09/2015,22867587,,4274,Nil,Adoption Allowance (Non Agency),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children's and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,21/09/2015,22876185,1,1243.87,Nil,Adoption Allowance (Non Agency),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children's and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,21/09/2015,22876186,,1243.87,Nil,Adoption Allowance (Non Agency),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children's and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,21/09/2015,22876184,,1249.24,Nil,Adoption Allowance (Non Agency),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children's and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,10/08/2015,22845206,,800,Nil,Adoption Allowance (Non Agency),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children's and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/09/2015,22867566,,523.56,Nil,Adoption Allowance (Non Agency),Revenue,Children and Young People,CAT05,Adoption & Fostering,1880,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children's and Education Services,4,THERAPY IN PRAXIS LTD,Redacted,Not yet available,Not yet available,Not yet available,17/07/2015,22829190,1,1569.4,Nil,Adoption Support Fund Expenditure,Revenue,Adult Services,CAT04,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,JOHN H PICKUP & CO,Redacted,Not yet available,Not yet available,Not yet available,17/07/2015,22826928,1,738.79,Nil,Advertising,Revenue,Professional Services,CAT08,Solicitors,72460,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,TMP (UK) LTD,Redacted,Not yet available,Not yet available,Not yet available,29/09/2015,22880799,1,2737.34,Nil,Advertising,Revenue,Business Services,CAT02,Advertising - Agencies,1961,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,TMP (UK) LTD,Redacted,Not yet available,Not yet available,Not yet available,08/07/2015,22822108,1,504.36,Nil,Advertising,Revenue,Business Services,CAT02,Advertising - Agencies,1961,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,TMP (UK) LTD,Redacted,Not yet available,Not yet available,Not yet available,08/07/2015,22822141,1,504.36,Nil,Advertising,Revenue,Business Services,CAT02,Advertising - Agencies,1961,Not yet available
