"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","C/BAND C","19594","23831","Business Manager","1.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","C/BAND C","19594","23831","Finance Support Officer","1.50","Policy"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","C/BAND C","19594","23831","Finance Support Officer","3.26","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","C/BAND C","19594","23831","Procurement Support Officer","1.00","Procurement"
"Cabinet Office","Cabinet Office","Human Resources","37","TIS3","36371","46470","Communications Manager","1.60","Communications"
"Cabinet Office","Cabinet Office","Human Resources","37","TIS2","30842","39405","Communications Manager","2.00","Communications"
"Cabinet Office","Cabinet Office","Human Resources","37","A/BAND A","44300","59000","Programme Manager","0.66","Programme and Project Management (PPM)"
"Cabinet Office","Cabinet Office","Human Resources","37","A/BAND A","44300","59000","Senior Communications Manager","0.62","Communications"
"Cabinet Office","Cabinet Office","Human Resources","37","A/BAND A","44300","59000","Senior HR Manager","5.23","Human Resources"
"Cabinet Office","Cabinet Office","Human Resources","37","B1/BAND B1","23557","29355","HR Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Human Resources","37","B2/BAND B2","29819","38103","HR Officer","1.50","Human Resources"
"Cabinet Office","Cabinet Office","Human Resources","37","C/BAND C","19594","23831","Communications Support Officer","0.72","Communications"
"Cabinet Office","Cabinet Office","Human Resources","37","C/BAND C","19594","23831","HR support officer","1.00","Human Resources"
"Cabinet Office","Cabinet Office","Human Resources","145","A/BAND A","44300","59000","Senior Analyst","1.00","Policy"
"Cabinet Office","Cabinet Office","Human Resources","145","A/BAND A","44300","59000","Senior HR Manager","3.00","Human Resources"
"Cabinet Office","Cabinet Office","Human Resources","145","B1/BAND B1","23557","29355","HR Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Human Resources","145","B1/BAND B1","23557","29355","HR Officer","4.00","Human Resources"
"Cabinet Office","Cabinet Office","Human Resources","145","B1/BAND B1","23557","29355","junior analyst","1.00","Policy"
"Cabinet Office","Cabinet Office","Human Resources","145","B2/BAND B2","29819","38103","Analyst","1.00","Policy"
"Cabinet Office","Cabinet Office","Human Resources","145","B2/BAND B2","29819","38103","HR Officer","4.00","Human Resources"
"Cabinet Office","Cabinet Office","Human Resources","145","C/BAND C","19594","23831","HR support officer","2.00","Policy"
"Cabinet Office","Cabinet Office","Corporate Services Group","126","A/BAND A","44300","59000","IT Manager","2.00","Information Technology"
"Cabinet Office","Cabinet Office","Corporate Services Group","126","A/BAND A","44300","59000","Not In Post","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Corporate Services Group","126","A/BAND A","44300","59000","Programme Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Corporate Services Group","126","B1/BAND B1","23557","29355","IT Support Officer","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Corporate Services Group","126","B2/BAND B2","29819","38103","IT Support Officer","3.00","Information Technology"
"Cabinet Office","Cabinet Office","Corporate Services Group","126","B2/BAND B2","29819","38103","Project Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","TIS3","36371","46470","Communications Manager","0.60","Communications"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","A/BAND A","44300","59000","Senior Knowledge Information Management Manager","3.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","B1/BAND B1","23557","29355","Executive Assistant","0.80","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","B1/BAND B1","23557","29355","IT Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","B1/BAND B1","23557","29355","Knowledge Information Management Manager","6.60","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","B2/BAND B2","29819","38103","IT Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","B2/BAND B2","29819","38103","Knowledge Information Management Manager","6.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","C/BAND C","19594","23831","Knowledge Information Management Support Officer","3.42","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","A/BAND A","44300","59000","Operations Support Officer","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","A/BAND A","44300","59000","Private Secretary","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","A/BAND A","44300","59000","Senior IT Manager","1.81","Operational Delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","B1/BAND B1","23557","29355","IT Support Officer","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","B1/BAND B1","23557","29355","Operations Support Officer","5.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","B2/BAND B2","29819","38103","Operations Support Officer","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","C/BAND C","19594","23831","Operations Support Officer","3.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","A/BAND A","44300","59000","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","B1/BAND B1","23557","29355","diary manager","4.89","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","B1/BAND B1","23557","29355","Operational manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","B2/BAND B2","29819","38103","Private Secretary","3.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","C/BAND C","19594","23831","Office Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","C/BAND C","19594","23831","Operations Support Officer","2.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","A/BAND A","44300","59000","Private Secretary","2.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B1/BAND B1","23557","29355","diary manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B1/BAND B1","23557","29355","Office Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B1/BAND B1","23557","29355","Operational manager","6.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B2/BAND B2","29819","38103","Office Manager","2.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B2/BAND B2","29819","38103","Private Secretary","2.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","C/BAND C","19594","23831","Operations Support Officer","15.48","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","57","A/BAND A","44300","59000","senior operational manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","57","A/BAND A","44300","59000","senior policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","57","A/BAND A","44300","59000","senior policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","57","B1/BAND B1","23557","29355","Operational manager","2.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","57","B2/BAND B2","29819","38103","policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","57","B2/BAND B2","29819","38103","Private Secretary","2.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","57","C/BAND C","19594","23831","Operations Support Officer","3.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","A/BAND A","44300","59000","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","A/BAND A","44300","59000","senior operational manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","B/Faststream","27000","35288","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","B1/BAND B1","23557","29355","diary manager","2.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","B1/BAND B1","23557","29355","Operational manager","2.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","B1/BAND B1","23557","29355","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","B2/BAND B2","29819","38103","Operational manager","2.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","B2/BAND B2","29819","38103","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","C/BAND C","19594","23831","diary manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","63","C/BAND C","19594","23831","Operations Support Officer","8.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","131","A/BAND A","44300","59000","Private Secretary","2.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","131","B1/BAND B1","23557","29355","Diary secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","131","B1/BAND B1","23557","29355","Operational manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","131","C/BAND C","19594","23831","Operations Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","142","A/BAND A","44300","59000","senior policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","142","A/BAND A","44300","59000","senior policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","142","B2/BAND B2","29819","38103","policy adviser","1.61","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","142","C/BAND C","19594","23831","Operations Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","A/BAND A","44300","59000","Head of Research and Information","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","A/BAND A","44300","59000","Parliamentary clerk","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","B/Faststream","27000","35288","Research coordinator","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","B1/BAND B1","23557","29355","Parliamentary Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","B2/BAND B2","29819","38103","Assistant parliamentary clerk","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","47","B2/BAND B2","29819","38103","Policy Analyst","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","56","TIS2","30842","39405","Digital content editor","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","56","TIS2","30842","39405","Multimedia Editor","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","56","A/BAND A","44300","59000","Digital managing editor","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","56","C/BAND C","19594","23831","Digital content assistant","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","TIS3","36371","46470","Infrastructure Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","TIS3","36371","46470","Programme Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","TIS3","36371","46470","Service Support Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","TIS2","30842","39405","ICT Support Analyst","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59000","Head of Direct Communications","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59000","Head of ICT","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59000","Head of Security & Business Continuity","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59000","Operational manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59000","Operations Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59000","Project Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","Communications Manager","0.80","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","Communications Support Officer","11.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","Custodian operations manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","HR Operations Adviser","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","ICT Support Analyst","5.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","Operational manager","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","Senior Communications Officer","2.60","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","Senior Communications Officer","0.40","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","Team Leader","3.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29355","Team Leader","0.99","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","Communications Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","ICT 2nd and 3rd line Support","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","ICT Change Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","ICT Strategy","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","Office Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","Problem Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","Security adviser","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","23831","Cleaner","7.31","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","23831","Communications Officer","9.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","23831","Communications Support Officer","3.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","23831","Custodian","14.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","23831","Front of house officer","6.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","23831","Security adviser","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","TIS3","36371","46470","Senior Visits Officer","3.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","A/BAND A","44300","59000","Overseas visits coordinator","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","A/BAND A","44300","59000","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","B1/BAND B1","23557","29355","Events Coordinator","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","B1/BAND B1","23557","29355","Executive Assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","B1/BAND B1","23557","29355","Visits Assistant","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","B2/BAND B2","29819","38103","In-House Events Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","C/BAND C","19594","23831","Assistant Events Coordinator","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","94","A/BAND A","44300","59000","Senior Policy Analyst","5.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","94","B/Faststream","27000","35288","Policy Analyst","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","94","B2/BAND B2","29819","38103","Executive Assistant","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","94","B2/BAND B2","29819","38103","Policy Analyst","6.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B1/BAND B1","23557","29355","Duty Clerk","5.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B1/BAND B1","23557","29355","Executive Assistant","12.50","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B2/BAND B2","29819","38103","Head of PM & Private Office Support Team (Duty Clerks)","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B2/BAND B2","29819","38103","Head of PM & Private Office Support Team (Garden Rooms)","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","C/BAND C","19594","23831","Assistant Duty Clerk","2.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","C/BAND C","19594","23831","Private Office Support Assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","146","B2/BAND B2","29819","38103","diary manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","TIS3","36371","46470","Senior Press Officer","4.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","TIS2","30842","39405","Press Officer","2.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","A/BAND A","44300","59000","Chief Press Officer","3.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","A/BAND A","44300","59000","Government News Planner","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","B1/BAND B1","23557","29355","Communications Assistant","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","B1/BAND B1","23557","29355","Executive Assistant","2.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","B2/BAND B2","29819","38103","Head of Administration","1.00","Communications"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","A/BAND A","44300","59000","senior operational manager","3.00","Policy"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","B1/BAND B1","23557","29355","Office Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","B1/BAND B1","23557","29355","Operational manager","2.61","Policy"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","B2/BAND B2","29819","38103","Operational manager","6.50","Policy"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","C/BAND C","19594","23831","Operations Support Officer","2.80","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","A/BAND A","44300","59000","Private Secretary","3.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","B/Faststream","27000","35288","Assistant Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","B2/BAND B2","29819","38103","Assistant Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","B2/BAND B2","29819","38103","Assistant Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","B2/BAND B2","29819","38103","Visits and Events Co-ordinator","1.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","C/BAND C","19594","23831","Administrative Officer","2.00","Policy"
"Cabinet Office","Cabinet Office","Deputy Prime Minister's Office","25","C/BAND C","19594","23831","Assistant Diary Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","10","B1/BAND B1","23557","29355","Executive Assistant","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","76","A/BAND A","44300","59000","senior policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","76","B/Faststream","27000","35288","policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","86","A/BAND A","44300","59000","senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","86","B/Faststream","27000","35288","policy adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","86","B2/BAND B2","29819","38103","policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","129","A/BAND A","44300","59000","senior policy adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","129","B/Faststream","27000","35288","policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","A/BAND A","44300","59000","Office Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","A/BAND A","44300","59000","senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","B/Faststream","27000","35288","policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","B2/BAND B2","29819","38103","Office Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","C/BAND C","19594","23831","diary manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","5","A/BAND A","44300","59000","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","5","B1/BAND B1","23557","29355","diary manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","5","C/BAND C","19594","23831","Policy Support Officer","0.60","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","51","B1/BAND B1","23557","29355","Policy Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","87","A/BAND A","44300","59000","policy adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","87","B2/BAND B2","29819","38103","policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","87","C/BAND C","19594","23831","Policy Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","91","A/BAND A","44300","59000","policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","91","B/Faststream","27000","35288","policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","91","B2/BAND B2","29819","38103","policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","91","C/BAND C","19594","23831","Policy Support Officer","2.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","121","A/BAND A","44300","59000","policy adviser","5.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","121","B1/BAND B1","23557","29355","policy adviser","1.00","Policy"
