"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","EO","24900","28800","PMO Team","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","G6","60600","74000","Project Manager","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","G7","48000","59000","Business Case and Benefits","0.97","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","G7","48000","59000","Change Lead","0.57","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","G7","48000","59000","PMO Lead","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","G7","48000","59000","Project Delivery Team","2.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","G7","48000","59000","Project Manager","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","G7","48000","59000","Senior Business Analyst","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","HEO","29290","34000","Business Analyst","2.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","HEO","29290","34000","PMO Team","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","HEO","29290","34000","Project Delivery Team","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","HEO","29290","34000","Project Manager","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","HEO","29290","34000","Project Support","2.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","SEO","35900","41600","Business Analyst","2.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","SEO","35900","41600","Business Case and Benefits","2.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Change","128","SEO","35900","41600","Design Team Member","1.00","Programme and Project Management (PPM)"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Finance","125","AO","21650","23200","Finance Support Officer","8.00","Finance"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Finance","125","EO","24900","28800","Finance Officer","9.60","Finance"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Finance","125","G6","60600","74000","Finance Team Manager","2.00","Finance"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Finance","125","G7","48000","59000","Finance Team Manager","2.00","Finance"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Finance","125","HEO","29290","34000","Finance Manager","7.00","Finance"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Finance","125","SEO","35900","41600","Finance Manager","6.00","Finance"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","AO","21650","23200","HR Support Officer","8.00","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","EO","24900","28800","HR Officer","10.60","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","G6","60600","74000","HR Team Manager","1.00","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","G7","48000","59000","HR Business Partner","3.00","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","G7","48000","59000","HR Team Manager","2.00","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","HEO","29290","34000","HR Manager","4.00","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","SEO","35900","41600","HR Manager","3.00","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","AO","21650","23200","Operational Support Officer","1.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","AO","21650","23200","Operational Officer","1.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","EO","24900","28800","Operational Officer","1.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","G6","60600","74000","Operational Team Manager","1.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","HEO","29290","34000","Operational Manager","1.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","AO","21650","23200","Operational Support Officer","9.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","EO","24900","28800","Operational Officer","5.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","G7","48000","59000","Operational Team Manager","2.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","HEO","29290","34000","Operational Manager","1.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","SEO","35900","41600","Operational Manager","2.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","AO","21650","23200","IT Support Officer","3.00","Information Technology"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","EO","24900","28800","IT Officer","8.00","Information Technology"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","G6","60600","74000","IT Team Manager","1.00","Information Technology"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","HEO","29290","34000","IT Manager","29.00","Information Technology"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Business Support","126","SEO","35900","41600","IT Manager","3.00","Information Technology"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - People and Change","127","AO","21650","23200","Communications Support Officer","1.00","Communications"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - People and Change","127","EO","24900","28800","Communications Officer","2.00","Communications"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - People and Change","127","G6","60600","74000","Communications Team Manager","2.70","Communications"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - People and Change","127","G7","48000","59000","Communications Team Manager","1.00","Communications"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - People and Change","127","HEO","29290","34000","Communications Manager","2.81","Communications"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - People and Change","127","SEO","35900","41600","Communications Manager","1.00","Communications"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government","96","AO","21650","23200","Legal Support Officer","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government","96","EO","24900","28800","Legal Officer","0.80","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government","96","G7","48000","59000","Legal Adviser","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government","96","HEO","29290","34000","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - European Programmes and Local Growth","97","G6","60600","74000","Senior Legal Adviser","4.63","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - European Programmes and Local Growth","97","G7","48000","59000","Legal Adviser","3.90","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Housing, Building & Land","98","G6","60600","74000","Senior Legal Adviser","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Housing, Building & Land","98","G7","48000","59000","Legal Adviser","4.78","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Local Government & Fire","99","AO","21650","23200","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Local Government & Fire","99","G6","60600","74000","Senior Legal Adviser","2.83","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Local Government & Fire","99","G7","48000","59000","Legal Adviser","4.92","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Casework (including the Planning Inspectorate(PINS))","101","G6","60600","74000","Senior Legal Adviser","3.80","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Casework (including the Planning Inspectorate(PINS))","101","G7","48000","59000","Legal Adviser","9.30","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Reform","100","G6","60600","74000","Senior Legal Adviser","2.60","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Reform","100","G7","48000","59000","Legal Adviser","7.79","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Reform","100","LO","35950","43200","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Reform","100","LT","24850","26900","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Culture, Sports and Gambling Team","44","AO","21650","23200","Legal Support Officer","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Culture, Sports and Gambling Team","44","EO","24900","28800","Legal Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Culture, Sports and Gambling Team","44","G6","60600","74000","Senior Legal Adviser","3.42","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Culture, Sports and Gambling Team","44","G7","48000","59000","Legal Adviser","2.60","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Digital Economy and Telecoms","43","G6","60600","74000","Senior Legal Adviser","4.61","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Digital Economy and Telecoms","43","G7","48000","59000","Legal Adviser","3.60","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Digital Economy and Telecoms","43","LT","24850","26900","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Media and Data Protection Legal Team","45","G6","60600","74000","Senior Legal Adviser","0.80","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Media and Data Protection Legal Team","45","G7","48000","59000","Legal Adviser","1.80","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Academies & Free Schools","64","EO","24900","28800","Legal Officer","1.41","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Academies & Free Schools","64","G6","60600","74000","Senior Legal Adviser","2.80","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Academies & Free Schools","64","G7","48000","59000","Legal Adviser","6.41","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Children's Law","67","G6","60600","74000","Senior Legal Adviser","3.40","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Children's Law","67","G7","48000","59000","Legal Adviser","4.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Schools & Pupils","65","G6","60600","74000","Senior Legal Adviser","3.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Schools & Pupils","65","G7","48000","59000","Legal Adviser","2.75","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Schools & Pupils","65","LO","35950","43200","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Teaching & Independent Schools","68","G6","60600","74000","Senior Legal Adviser","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Teaching & Independent Schools","68","G7","48000","59000","Legal Adviser","3.73","Law"
"Attorney General's Office","Government Legal Department","Department for Education, Government Equalities Office & Statutory Instruments Hub","63","EO","24900","28800","Legal Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Statutory Instruments  Hub","69","G6","60600","74000","Senior Legal Adviser","4.00","Law"
"Attorney General's Office","Government Legal Department","Statutory Instruments  Hub","69","G7","48000","59000","Legal Adviser","3.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs","117","AO","21650","23200","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs","117","EO","24900","28800","Legal Officer","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs","117","G6","60600","74000","Senior Legal Adviser","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs","117","G7","48000","59000","Legal Adviser","0.63","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Agricultural Law (AL)","120","AO","21650","23200","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Agricultural Law (AL)","120","G6","60600","74000","Senior Legal Adviser","2.70","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Agricultural Law (AL)","120","G7","48000","59000","Legal Adviser","5.96","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Animal Health, Welfare & Food (AHWF)","119","AO","21650","23200","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Animal Health, Welfare & Food (AHWF)","119","G6","60600","74000","Senior Legal Adviser","4.30","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Animal Health, Welfare & Food (AHWF)","119","G7","48000","59000","Legal Adviser","3.60","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Biodiversity, Marine and Wildlife (BMW)","118","AO","21650","23200","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Biodiversity, Marine and Wildlife (BMW)","118","G6","60600","74000","Senior Legal Adviser","5.81","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Biodiversity, Marine and Wildlife (BMW)","118","G7","48000","59000","Legal Adviser","3.38","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Countryside and Waste (CW)","122","AO","21650","23200","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Countryside and Waste (CW)","122","G6","60600","74000","Senior Legal Adviser","5.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Countryside and Waste (CW)","122","G7","48000","59000","Legal Adviser","1.60","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - International, EU & Knowledge Management (IEK)","123","AO","21650","23200","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - International, EU & Knowledge Management (IEK)","123","G6","60600","74000","Senior Legal Adviser","4.80","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - International, EU & Knowledge Management (IEK)","123","G7","48000","59000","Legal Adviser","3.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Water Team (WT)","121","G6","60600","74000","Senior Legal Adviser","4.80","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Water Team (WT)","121","G7","48000","59000","Legal Adviser","4.41","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs   - Water Team (WT)","121","LT","24850","26900","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport","83","AO","21650","23200","Legal Support Officer","3.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport","83","EO","24900","28800","Legal Officer","4.80","Law"
"Attorney General's Office","Government Legal Department","Department for Transport","83","G7","48000","59000","Legal Adviser","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Aviation & Competition","91","G6","60600","74000","Senior Legal Adviser","7.70","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Aviation & Competition","91","G7","48000","59000","Legal Adviser","3.90","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Drivers & Roads Policy","89","G6","60600","74000","Senior Legal Adviser","3.83","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Drivers & Roads Policy","89","G7","48000","59000","Legal Adviser","5.62","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Drivers & Roads Policy","89","LO","35950","43200","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Drivers & Roads Policy  - Motoring Agencies and Accident Investigation","93","G6","60600","74000","Senior Legal Adviser","3.51","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Drivers & Roads Policy  - Motoring Agencies and Accident Investigation","93","G7","48000","59000","Legal Adviser","4.40","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Drivers & Roads Policy  - Motoring Agencies and Accident Investigation","93","LO","35950","43200","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Highways & Freight","90","G6","60600","74000","Senior Legal Adviser","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Highways & Freight","90","SEO","35900","41600","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Legislation & Regulatory Reform","94","G6","60600","74000","Senior Legal Adviser","2.60","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Marine, Environment & Planning","92","G6","60600","74000","Senior Legal Adviser","6.21","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Marine, Environment & Planning","92","G7","48000","59000","Legal Adviser","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Rail and London","86","G6","60600","74000","Senior Legal Adviser","3.66","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Rail and London","86","G7","48000","59000","Legal Adviser","2.80","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Rail Commercial Contracts & Procurement","87","G6","60600","74000","Senior Legal Adviser","5.60","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Rail Commercial Contracts & Procurement","87","G7","48000","59000","Legal Adviser","7.30","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Rail Commercial Contracts & Procurement","87","LO","35950","43200","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Rail Projects","85","G6","60600","74000","Senior Legal Adviser","4.34","Law"
"Attorney General's Office","Government Legal Department","Department for Transport - Rail Projects","85","G7","48000","59000","Legal Adviser","1.80","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - EU, Equalities, Social Justice and Employment Benefits","78","G6","60600","74000","Senior Legal Adviser","4.00","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - EU, Equalities, Social Justice and Employment Benefits","78","G7","48000","59000","Legal Adviser","6.40","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Pensions and Child Maintenance","79","G6","60600","74000","Senior Legal Adviser","6.45","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Pensions and Child Maintenance","79","G7","48000","59000","Legal Adviser","9.69","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Universal Credit and Housing Support","82","G6","60600","74000","Senior Legal Adviser","4.91","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Universal Credit and Housing Support","82","G7","48000","59000","Legal Adviser","6.34","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Universal Credit and Housing Support","82","LO","35950","43200","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Universal Credit and Housing Support","82","LT","24850","26900","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Working Age Benefits","80","G6","60600","74000","Senior Legal Adviser","5.31","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Working Age Benefits","80","G7","48000","59000","Legal Adviser","7.80","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions - Working Age Benefits","80","LO","35950","43200","Legal Manager","0.80","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions- Benefit Procedures and Disability Benefits","81","G6","60600","74000","Senior Legal Adviser","4.88","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions- Benefit Procedures and Disability Benefits","81","G7","48000","59000","Legal Adviser","8.72","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions Legal Services","77","EO","24900","28800","Legal Officer","5.00","Law"
"Attorney General's Office","Government Legal Department","Department for Work and Pensions Legal Services","77","SEO","35900","41600","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department of Health","57","EO","24900","28800","Legal Officer","3.50","Law"
"Attorney General's Office","Government Legal Department","Department of Health","57","HEO","29290","34000","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department of Health  - NHS (Organisation and Secondary Care)","59","G6","60600","74000","Senior Legal Adviser","5.52","Law"
"Attorney General's Office","Government Legal Department","Department of Health  - NHS (Organisation and Secondary Care)","59","G7","48000","59000","Legal Adviser","3.00","Law"
"Attorney General's Office","Government Legal Department","Department of Health  - NHS (Organisation and Secondary Care)","59","LT","24850","26900","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department of Health  - Primary Care, Public Health and Local Government","61","G6","60600","74000","Senior Legal Adviser","4.40","Law"
