Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,17/08/2017,23364742,1,905,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,05/07/2017,23341373,1,915,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,08/08/2017,23365995,1,1535,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,12/09/2017,23388214,1,1630,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,10/07/2017,23348723,1,1800,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,08/08/2017,23365044,1,1985,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,10/08/2017,23369243,1,2015,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,21/08/2017,23373217,1,2105,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,25/09/2017,23403944,1,2340,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,10/07/2017,23348720,1,2500,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,08/08/2017,23365049,1,2742.5,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,05/09/2017,23386026,1,2830,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,08/08/2017,23365416,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,08/08/2017,23365414,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,25/08/2017,23383573,1,650,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,18/08/2017,23381075,1,700,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,08/08/2017,23365413,1,850,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,26/09/2017,23403893,1,895,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,04/07/2017,23346376,1,6380,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,IDEAL HYGIENE,Redacted,Awaiting,N/A,Not yet available,17/08/2017,23354455,1,885,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Bathroom Equipment & Fittings,6800,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,ALERT -IT CARE ALARMS,Redacted,Awaiting,N/A,Not yet available,15/08/2017,23367164,1,1017.45,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,13/07/2017,23350027,1,504,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,24/08/2017,23381094,1,545.37,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,26/09/2017,23404230,1,560,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,10/07/2017,23348684,1,560,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,29/08/2017,23386045,1,657.4,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,12/09/2017,23386416,1,676,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,29/08/2017,23386043,1,905,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,04/07/2017,23346284,1,990,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,ATKINSONS FENCING LTD,Redacted,2796322,N/A,Not yet available,21/09/2017,23387291,1,545.29,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Fencing Mnfrs,34680,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,C MITCHELL & SONS,Redacted,Awaiting,N/A,Not yet available,21/08/2017,23365345,1,720,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,C MITCHELL & SONS,Redacted,Awaiting,N/A,Not yet available,22/09/2017,23386895,1,760,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,16/08/2017,23373560,1,1125,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,19/07/2017,23351817,1,1500,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,23/08/2017,23381384,1,3309.4,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,15/08/2017,23364314,1,5463.75,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,ROMAN TOURS LTD,Redacted,4762786,N/A,Not yet available,17/08/2017,23371244,1,1844.81,Nil,Adaptations,Revenue,Children and Young People,CAT05,Tour Guides & Sightseeing Excursions,79040,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,25/09/2017,23402052,1,2372.93,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,17/08/2017,23371245,1,2465.54,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,24/07/2017,23352080,1,2886.69,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,24/07/2017,23352050,1,2933.98,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,25/09/2017,23402041,1,3052.85,Nil,Adaptations,Revenue,Adult Services,CAT04,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,LIVE-LINK (CALL SYSTEMS) LTD,Redacted,Awaiting,N/A,Not yet available,23/08/2017,23381983,1,2460.5,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Intercom Systems,45560,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,THYSSENKRUPP ENCASA,Redacted,Awaiting,N/A,Not yet available,18/08/2017,23365426,1,2220,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,THYSSENKRUPP ENCASA,Redacted,Awaiting,N/A,Not yet available,24/08/2017,23365423,1,2585,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,THYSSENKRUPP ENCASA,Redacted,Awaiting,N/A,Not yet available,01/09/2017,23365424,1,2965,Nil,Adaptations,Revenue,Adult Services,CAT04,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,4704248,N/A,Not yet available,15/08/2017,23368983,1,-770,Nil,Adaptations,Revenue,Adult Services,CAT04,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,4704248,N/A,Not yet available,13/07/2017,23351729,1,1117.4,Nil,Adaptations,Revenue,Adult Services,CAT04,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,4704248,N/A,Not yet available,08/08/2017,23353019,1,1583.86,Nil,Adaptations,Revenue,Adult Services,CAT04,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,CANARY CARE LIMITED,Redacted,8512931,N/A,Not yet available,16/08/2017,23372520,1,621,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,Awaiting,N/A,Not yet available,12/07/2017,23344776,1,1086.5,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,Awaiting,N/A,Not yet available,16/08/2017,23373558,1,2347.5,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,Awaiting,N/A,Not yet available,16/08/2017,23372220,1,2700,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,Awaiting,N/A,Not yet available,12/07/2017,23346473,1,3130,Nil,Adaptations,Revenue,Adult Services,CAT04,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,DFW ADOPTION,Redacted,1649714,1067958,Not yet available,07/07/2017,23348361,1,767.8,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Training Centres,79948,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,DFW ADOPTION,Redacted,1649714,1067958,Not yet available,07/07/2017,23348362,1,2529.4,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Training Centres,79948,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,J A FOULKES LTD,Redacted,Awaiting,N/A,Not yet available,25/09/2017,23403296,1,649.25,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,12/07/2017,23350681,1,1790,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,18/08/2017,23381072,1,2500,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,12/07/2017,23350680,1,2600,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,12/07/2017,23350969,1,2600,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,10/07/2017,23348517,1,3700,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,18/08/2017,23381071,1,3700,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,PAC UK LTD,Redacted,Awaiting,N/A,Not yet available,07/07/2017,23348365,1,1105.77,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Training Services,79980,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,PAC UK LTD,Redacted,Awaiting,N/A,Not yet available,07/07/2017,23348364,1,1123.1,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Training Services,79980,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,PAC UK LTD,Redacted,Awaiting,N/A,Not yet available,18/08/2017,23381077,1,2817.54,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Training Services,79980,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,THE FAMILY PLACE,Redacted,8666044,N/A,Not yet available,24/08/2017,23383701,1,4920,Nil,Adoption Support Fund Expenditure,Revenue,Public Health,CAT06,Nutrition & Health Care Advice,54888,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,U-IN-MIND,Redacted,Awaiting,N/A,Not yet available,04/09/2017,23387969,1,747.5,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Physiotherapists,58180,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,PAMELA TOWER ASSOCIATES,Redacted,N/A,N/A,Not yet available,30/08/2017,23386062,1,1250,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,07/07/2017,23348363,1,500,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,07/07/2017,23348446,1,550,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,07/07/2017,23348457,1,550,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,08/08/2017,23370646,1,550,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,07/07/2017,23348434,1,550,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,11/09/2017,23390823,1,600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,07/07/2017,23348439,1,600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,07/08/2017,23369509,1,750,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,08/08/2017,23370647,1,790.5,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,07/08/2017,23369504,1,1650,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,11/09/2017,23390816,1,1700,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,REFLECTIVE MINDS LTD,Redacted,9776633,N/A,Not yet available,11/09/2017,23390821,1,3337.75,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,31/09/2017,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,25/08/2017,23384832,1,2371.26,Nil,Adoption Support Fund Expenditure,Revenue,n/a,CATNA,Not Applicable,NA,Not yet available
Wakefield MDC,E08000036,31/09/2017,ADULTS,7,Adult Social Care,ST ANNES COMMUNITY SERVICES,Redacted,Awaiting,N/A,Not yet available,25/07/2017,23362941,1,15497.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
