Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Resources and Enabling,Transport Related Expenses,2414/21001,Lease Costs,21001,01/03/18,inv0044171,345.08,Control Holding and SU Accnts,Automotive Leasing,17997
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Resources and Enabling,Transport Related Expenses,2414/21001,Lease Costs,21001,27/03/18,inv0044435,147.48,Control Holding and SU Accnts,Automotive Leasing,17997
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2414/21001,Lease Costs,21001,27/03/18,inv0044581,345.08,Control Holding and SU Accnts,Automotive Leasing,17997
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Customer Service,Premises,1501/10006,Repairs/Maint.-Grounds/Grdns,10006,27/03/18,crn0000724,-56.9,General Fund,Banner Business Supplies Ltd,17345
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Customer Service,Premises,2211/16001,Cleaning Materials & Toilet Req,16001,27/03/18,inv0044571,49.13,Control Holding and SU Accnts,Banner Business Supplies Ltd,17345
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Customer Service,Supplies and Services,2814/33002,Printing & Stationery,33002,27/03/18,inv0044572,23.38,Control Holding and SU Accnts,Banner Business Supplies Ltd,17345
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Customer Service,Supplies and Services,2814/33002,Printing & Stationery,33002,27/03/18,inv0044544,540.48,Control Holding and SU Accnts,Banner Business Supplies Ltd,17345
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/33002,Printing & Stationery,33002,27/03/18,inv0044501,24.15,Partnerships and Agencies,Banner Business Supplies Ltd,17345
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/33002,Printing & Stationery,33002,27/03/18,inv0044501,8.05,Partnerships and Agencies,Banner Business Supplies Ltd,17345
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Cemetry Cremtion Mortuary Serv,1300,Resources and Enabling,Premises,1300/10001,Premises Rep.& Maint.-Out.Contractor,10001,27/03/18,inv0044545,1540,General Fund,Bayes Tree Services,17250
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044219,-1271.3,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044219,1271.3,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044220,-1111.53,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044220,1111.53,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044221,-1119.8,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044221,1119.8,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044222,-962.93,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044222,962.93,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044223,-979.69,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044223,979.69,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044224,-1264.49,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044224,1264.49,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044225,-1016.14,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044225,1016.14,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044226,-1188.12,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,08/03/18,inv0044226,1188.12,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,08/03/18,inv0044227,-140.57,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,08/03/18,inv0044227,140.57,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,08/03/18,inv0044228,-91.76,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,08/03/18,inv0044228,91.76,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,08/03/18,inv0044229,-546,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,08/03/18,inv0044229,546,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/37801,Subscriptions - General,37801,23/03/18,inv0044540,779.25,Partnerships and Agencies,BSI,17262
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/37801,Subscriptions - General,37801,23/03/18,inv0044540,259.75,Partnerships and Agencies,BSI,17262
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Short Term Debtors,6231,Resources and Enabling,Balance Sheet Detail Codes,6281/a9001,Balance Sheet Debit,A9001,08/03/18,inv0044212,4885,Balance Sheet,Cipfa Business Ltd,18152
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Short Term Debtors,6231,Resources and Enabling,Balance Sheet Detail Codes,6281/a9001,Balance Sheet Debit,A9001,08/03/18,inv0044213,20097.42,Balance Sheet,Civica UK Ltd,17461
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Customer Service,Supplies and Services,2237/34014,Other Professional Fees,34014,08/03/18,inv0044191,1250,Control Holding and SU Accnts,Community Counselling NY Ltd,21696
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Grants Bequests and Donations,1101,Resources and Enabling,Supplies and Services,1001/37101,Grants General,37101,27/03/18,inv0044303,3125,General Fund,Community First Yorkshire Ltd,17530
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Liabilities,6A3,Short Term Creditors,6321,Customer Service,Balance Sheet Detail Codes,6510/A9001,Balance Sheet Debit,A9001,15/03/18,inv0044302,726,Balance Sheet,Computershare Voucher Services Ltd,17849
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044086,29.83,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044087,29.28,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044088,29.25,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044085,27.98,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Customer Service,Premises,1614/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044092,349.1,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044081,282.86,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044084,46.19,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1923/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044082,246.02,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1924/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044078,128.09,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044080,894.1,Control Holding and SU Accnts,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/11003,Energy - Gas (Inc. Mecogas),11003,01/03/18,inv0044083,3872.3,Control Holding and SU Accnts,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000717,-35.59,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000717,-19.8,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000719,-20.46,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000719,-9.37,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000721,-20.46,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000721,-8.82,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000720,-19.8,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000720,-9.45,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000723,-42.61,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000723,-20.46,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000722,-28.08,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000722,-20.46,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000718,-19.8,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,crn0000718,-12.93,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044295,20.46,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044295,42.61,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044296,19.8,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044296,35.59,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044569,251.09,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044568,40.72,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1923/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044565,216.99,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1924/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044567,81.23,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044566,740.93,Control Holding and SU Accnts,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/11003,Energy - Gas (Inc. Mecogas),11003,27/03/18,inv0044570,2631.41,Control Holding and SU Accnts,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2812/35104,Software Charges,35104,27/03/18,inv0044522,7596.2,Control Holding and SU Accnts,Covalent Software Ltd,17856
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202,Transport Parts & Materials,20202,23/03/18,inv0044407,697.2,Control Holding and SU Accnts,Crossroads Truck & Bus,24146
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202,Transport Parts & Materials,20202,23/03/18,inv0044406,87.56,Control Holding and SU Accnts,Crossroads Truck & Bus,24146
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Specialist Services,Supplies and Services,1432/34002,Consultants,34002,08/03/18,inv0044195,950,General Fund,Cundalls,25477
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Management Team,Supplies and Services,2403/38026/AD006,Ins. Allocation Exc.Premises,38026,08/03/18,inv0044218,-10020.25,Control Holding and SU Accnts,DAC Beachcroft Claims Ltd,26444
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Management Team,Supplies and Services,2403/38026/AD006,Ins. Allocation Exc.Premises,38026,08/03/18,inv0044218,10020.25,Control Holding and SU Accnts,DAC Beachcroft Claims Ltd,26444
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/35201,Telephone Rental & Calls,35201,23/03/18,inv0044515,215.18,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Supplies and Services,1123/30104,Equipment- Rental,30104,23/03/18,inv0044515,39.43,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1345/30203,Furniture/Office Equipment-Rentals,30203,23/03/18,inv0044515,38.87,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Supplies and Services,1614/30103,Equip-Rep&Maint.Inc Contract,30103,23/03/18,inv0044515,118.13,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Resources and Enabling,Supplies and Services,1671/35201,Telephone Rental & Calls,35201,23/03/18,inv0044515,3,General Fund,Daisy Communications,18173
