OrganisationLabel,OrganisationURI,EffectiveDate,ContractReference,ContractTitle,OrganisationalUnit,Description,ProcurementCategory,StartDate,EndDate,ReviewDate,OptionToExtend,ExtensionPeriod,ContractValue,IrrecoverableVAT,SupplierName,CharityCommissionNumber,SMESupplier,VCSESupplier,ContactName,ProcessType
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,1002353/1/17737,Heating Upgrade and Installation ,ENVIRONMENT & HOUSING,NUL - ,,23/12/2014,,,,,"£636,851",0,"Bss Group Plc, Sales Ledger Department, Po Box 5884, Leicester, Le1 3Zn",,e) Large,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,LCC400,Various Building works,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,01/12/2014,,,,,"£14,299",0,"C D Robinson Building & Plastering, Unit 8 Ashton Road Ind Estate, Ashton Road, Leeds, Ls8 5Bz",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,CT5161,To carry out roofing works,CENTRAL & CORPORATE,NUL - ,,24/12/2014,,,,,"£12,000",0,"C P Thornton Roofing, Elmtree Cottage, Wynn Park  Arthington, Leeds, Ls21 1Qb",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,94000600,Benefits Changes,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£38,080",0,"Capita Business Services Ltd, 71 Victoria Street, Westminister, London, Sw1H 0Xa",,e) Large,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,1002330/7/17686,Adaptations work at various sites,ENVIRONMENT & HOUSING,NUL - ,,30/12/2014,,,,,"£101,986",0,"Care & Repair Leeds, 323 Roundhay Road, Null, Leeds, Ls8 4Ht",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,2598,Japanese Knotweed removal,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,18/12/2014,,,,,"£9,700",0,"Chris Ralph, 94 Albion Street, Otley, Leeds, Ls21 1Da",,a) Individual,,Ken Dunk,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,186,Family Group Conferencing Consultancy,CHILDRENS SERVICES,259 - Consultancy Services,,29/12/2014,,,,,"£10,350",0,"Circles Training And Consultancy Ltd, 2A Newburgh Street, Null, Winchester, So23 8Uy",,b) Micro,,Paul Bollom,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,91308793035,Regional contribution to SLI,CHILDRENS SERVICES,226 - Memberships,,02/12/2014,,,,,"£5,000",0,"City Of Wakefield Metropolitan District, Town Hall, Wood Street, Wakefield, Wf1 2Hq",,Other/Not known,,Emma Sutcliffe,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,IN000541,Leeds Homes Flyer,STRATEGIC LANDLORD,211 - Advertising,,02/12/2014,,,,,"£12,000",0,"Claremon Ltd, Unit 2  606 Industrial Park, Staithgate Lane, Bradford, Bd6 1Ya",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,101816674,Adoption fees,CHILDRENS SERVICES,211 - Advertising,,10/12/2014,,,,,"£5,450",0,"Clear Channel Uk Ltd, Orion Gate Guildford Road, Woking, Surrey, Gu22 7Nj",,e) Large,,Iain Dunn,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,9389,Hunslet Carr - Internal remodelling work,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£121,245",0,"Conlon Construction Ltd, Charnley Fold Lane, Bamber Bridge, Preston, Pr5 6Be",,Other/Not known,,Derek Prest,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,SI-166765,Refitting Works - Diving,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,17/12/2014,,,,,"£27,978",0,"Continental Sports Ltd, Millgate, Paddock, Huddersfield, Hd1 4Sd",,d) Medium,,Ian Waller,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,SSAC/001558,Residential care fees,CHILDRENS SERVICES,507 - General External Residential Placements,,12/12/2014,,,,,"£18,458",0,"Continuum Care & Education Group, Pinnacle House 2 Oakwood Square, Cheadle Royal, Shrewsbury, Sk8 3Sb",,d) Medium,,Iain Dunn,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,1635,Business Model Study,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£7,311",0,"Creative Space Management Ltd, Round Foundry Media Centre, Foundry Street, Leeds, Ls11 5Qp",,Other/Not known,,Simon Brereton,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,COMM. CARE 001240,Sheltered Accommodation,JCS FOR PEOPLE WITH LEARNING DISABILITIE,569 - Sheltered Accommodation,,17/12/2014,,,,,"£6,113",0,"David Marshall, 5 Carrholm Grove, Null, Leeds, Ls7 2Nr",,Other/Not known,,Tony Bailey,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,12366,"Supply and install ""asorb-a-fall""",ENVIRONMENT & HOUSING,205 - Operational Materials,,24/12/2014,,,,,"£15,179",0,"Dcm Projects Ltd, Unit E11 Moss Industrial Estate, St Helens Road, Leigh, Wn7 3Pt",,Other/Not known,,Guy Smithson,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,3714987,Boston Spa Library shelving,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,03/12/2014,,,,,"£7,014",0,"Demco Europe Limited, Grange House, 2 Geddings Road, Hoddesdon, En11 0Nt",,c) Small,,Jackie Keane,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,DG3474,Diving boards and swimming pool refurb,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,03/12/2014,,,,,"£31,176",0,"Dive Gym Equiptment, 9 The Drive, Blackmore End  Wheathamstead, Hertsfordshire, Al4 8Le",,b) Micro,,Ian Waller,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,0523/0634,Leeds Pupil-Population Study/Demographic Forecasts 2014,CITY DEVELOPMENT,259 - Consultancy Services,,02/12/2014,,,,,"£40,000",0,"Edge Analytics Ltd, Leeds Innovations Centre, 103 Clarendon Road, Leeds, Ls2 9Df",,b) Micro,,Martin Elliot,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,EPSL-SP0145,Swimming Pool Works,CENTRAL & CORPORATE,NUL - ,,10/12/2014,,,,,"£28,967",0,"Euro Pools Service Ltd, Euro House 423 Hillington Road, Hillington Park, Glasgow, G52 4Bl",,c) Small,,Thomas Neary,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,Z663384,Medical Provision,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£5,538",0,"Eurofire Uk, 76 The Looms, Null, Parkgate, Ch64 6Rf",,Other/Not known,,Samantha Sole,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,N35682,Provision of Needle Exchange equipment,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,02/12/2014,,,,,"£11,195",0,"Frontier Medical Group, Newbridge Road Industrial Estate, Blackwood, South Wales, Np12 2Yn",,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,411525,Specialist Mattress,LEEDS COMMUNITY EQUIP STORE POOLED BUDGT,203 - Operational Furniture And Equipment,,12/12/2014,,,,,"£45,596",0,"Frontier Therapeutics Limited, Newbridge Road Industrial Estate, Blackwood, South Wales, Np12 2Yn",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,5933,Various metal works,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£12,756",0,"G & S Pinplates And Engineering Ltd, City Works, Melbourne Street, Morley    Leeds, Ls27 8Bg",,b) Micro,,Derek Prest,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,IN-61877-5,ICT Agency Fees,CENTRAL & CORPORATE,NUL - ,,05/12/2014,,,,,"£9,200",0,"Gcs Recruitment Specialists Ltd, 2 Wesley Gate  70-74 Queens Road, Null, Reading, Rg1 4Ap",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,MALCOLM GRAINGER,Legal Fees,ENVIRONMENT & HOUSING,NUL - ,,05/12/2014,,,,,"£70,000",0,"Grahame Stowe Bateson, Portland House, 7 Portland Street, Leeds, Ls1 3Dr",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,8758,ANNUAL SUPPORT & MAINTENANCE FOR EROS,CENTRAL & CORPORATE,214 - Computer Software & Equipment,,17/12/2014,,,,,"£6,061",0,"Halarose Limited, Goring House Beechwood Court, Long Toll, Woodcote, Oxfordshire, Rg8 0Rr",,c) Small,,Nabbeal Hussain,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,1011,CONTENT FOR LEEDS 2023 CONVERSATION,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,23/12/2014,,,,,"£5,000",0,"Hebe Works Ltd, 46 The Calls, Null, Leeds, Ls2 7Ey",,Other/Not known,,Leanne Buchan,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,29470,Various signage,CENTRAL & CORPORATE,205 - Operational Materials,,11/12/2014,,,,,"£7,165",0,"Hirst Signs Ltd, Units 4-5 Cresswell Business Park, Colliery Road, Creswell, S80 4Bx",,c) Small,,Diane Smith,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,COMM. CARE 001240,Residential care fees,ADULT SOCIAL CARE,583 - Residential - Drugs & Alcohol,,17/12/2014,,,,,"£10,680",0,"Holgate House, Millbridge Cottage, Mill Lane, Gisburn  Lancashire, Bb7 4Lp",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,EV013025,Payment for the St Petersburg Philharmonic Orchestra,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,04/12/2014,,,,,"£37,000",0,"Img Artists (Uk) Ltd, The Light Box 111 Power Road, Null, London, W4 5Py",,d) Medium,,Matthew Sims,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,66390,Maintenance at Gamble Hill,ENVIRONMENT & HOUSING,114 - Other,,24/12/2014,,,,,"£14,055",0,"Initial Projects Ltd, Enterprise Drive, Four Ashes, Wolverhampton, Wv10 7De",,d) Medium,,Jaspal Panesar,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,B0585000-093,Professional services - strategic design alliance,CITY DEVELOPMENT,1 - Basic Pay,,03/12/2014,,,,,"£15,947",0,"Jacobs Uk Ltd, Fao Credit Manager, 95 Bothwell Street, Glasgow, G2 7Hx",,e) Large,,Philippa Elliott,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,INVJH45,Legal Fees,CHILDRENS SERVICES,411 - Legal Disbursements,,22/12/2014,,,,,"£6,861",0,"James Hargan, Sovereign Chambers  46 Park Place, Null, Leeds, Ls1 2Ry",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,29,Better Lives Programme,ADULT SOCIAL CARE,259 - Consultancy Services,,04/12/2014,,,,,"£15,600",0,"Jenco Associates Limited, 3 Luis Court, Baildon, Shipley, Bd17 5Lj",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,I0287135,Fencing Supply and Installation,ENVIRONMENT & HOUSING,205 - Operational Materials,,24/12/2014,,,,,"£5,119",0,"Job Earnshaw & Bros Limited, Stocksmoor Road, Midgley, Wakefield    West Yorkshire, Wf4 4Jg",,d) Medium,,Sarah Spencer,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,NE1633,Suspended Ceiling works at Kernal House,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,31/12/2014,,,,,"£8,182",0,"K D Systems North East Ltd, 3370 Century Way, Thorpe Park, Leeds, Ls23 6Er",,Other/Not known,,Gary McCartney,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,KIB000401020,NEEDLELINE - Communications,CENTRAL & CORPORATE,213 - Telephones,,03/12/2014,,,,,"£6,064",0,"Kcom Group Plc, Credit Control Melbourne House, Brandy Carr Road, Wrenthorpe Wakefield, Wf2 0Ug",,e) Large,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,SINV1953797,MST UK Fees (Licence),CHILDRENS SERVICES,220 - Quality Assurance And Other Accreditatio,,24/12/2014,,,,,"£93,276",0,"King'S College London, James Clerk Maxwell Building, 57 Waterloo Road, London, Se1 8Wa",,e) Large,,Saleem Tariq,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,8600861528,Legal Services.  Salary Contribution,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£5,423",0,"Kirklees Metropolitan Council, Strategic Finance Civic Centre 1, High Street, Huddersfield, Hd1 2Nf",,Other/Not known,,Ann Calvert,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,F00811145,Part-time Civil Engineering University Fees,CITY DEVELOPMENT,70 - Best Value Training,,11/12/2014,,,,,"£30,196",0,"Leeds Beckett University, Cashiers Office  Room Pd313, City Campus, Leeds, Ls1 3He",,Other/Not known,,Richard Tinker,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,LEADERSHIP GROUP,Contribution towards Leeds Care Association,ADULT SOCIAL CARE,240 - Research Costs,,04/12/2014,,,,,"£6,000",0,"Leeds Care Association, 42A Main Street, Garforth, Leeds, Ls25 1Aa",,Other/Not known,,David Peel,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,24873816,750 flu vaccines - cost include,ADULT SOCIAL CARE,85 - Occupational Health,,01/12/2014,,,,,"£5,625",0,"Leeds Community Healthcare Nhs Trust, Ry6 Receivables C639 Shared Bus Services, Phoenix House Topcliffe Lane, Wakefield, Wf3 1We",,Other/Not known,,Gail Gibson ,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,6127,Seconded social worker,ADULT SOCIAL CARE,561 - Payments To Voluntary Organisations,,19/12/2014,,,,,"£6,875",0,"Leeds Jewish Welfare Board, 311 Stonegate Road, Null, Leeds, Ls17 6Az",,d) Medium,,Tony Bailey,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,213793,Legal Fees,CHILDRENS SERVICES,411 - Legal Disbursements,,11/12/2014,,,,,"£6,545",0,"Lewis Donnelly, Zenith Chambers 10 Park Square, Null, Leeds, Ls1 2Lh",,a) Individual,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,AV8147,LIFF Tech and Technician Hire,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,24/12/2014,,,,,"£5,680",0,"Lumen Arts, Unit 79 Barkston House, Croyden Street, Leeds, Ls11 9Rt",,b) Micro,,Alexander King,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,2635,Payment for the Manchester Camerata at Leeds Town Hall,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£12,475",0,"Manchester Camerata Limited, Rncm 124 Oxford Road, Null, Manchester, M13 9Rd",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,122062,Supply and Installation of KMS Access Management System,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,02/12/2014,,,,,"£10,520",0,"Mayfair Security, Adelaide House, Vivars Way  Selby, North Yorkshire, Yo8 8Be",,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,122894,Installation of pay and display metres,ENVIRONMENT & HOUSING,203 - Operational Furniture And Equipment,,11/12/2014,,,,,"£5,894",0,"Metric Group Limited, Metric House Westmend Industrial Estate, Westlea, Swindon Wilts, Sn5 7Ad",,d) Medium,,Mark Jefford,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,COMM. CARE 001240,Residential care fees,ADULT SOCIAL CARE,580 - Residential,,17/12/2014,,,,,"£6,482",0,"Moorville Residential, 24 Ryegate Road, Null, Sheffield, S10 5Fa",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,301005528,Hire of Van-Leeds lights-platforms,CITY DEVELOPMENT,305 - Plant Hire - By Directorate,,18/12/2014,,,,,"£7,134",0,"Nationwide Platforms Limited, 15 Midland Court, Central Park, Lutterworth, Le17 4Pn",,e) Large,,Matthew Sims,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,10990,Lotherton Hall Biomass,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£8,849",0,"Neo Property Solutions Limited, Neo Court  Knowsthorpe Gate, Cross Green Industrial Estate, Leeds, Ls9 0Pf",,c) Small,,,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,1229,BAR REFURBISHMENT AT GARFORTH LEISURE CENTRE,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£63,375",0,"Nu Construction Ltd, Unit A5 Old Power Way, Lowfields Business Park, Elland, Hx5 9De",,Other/Not known,,Derek Prest,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,3097,Hire of 300 x trackway mats,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,12/12/2014,,,,,"£7,200",0,"P N Launder, Wicklands Farm Castley Lane, Castley, Otley West Yorkshire, Ls21 2Qa",,Other/Not known,,Samantha Sole,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,3554,"Fencing and Tarmac
tarmac to ramp 1.5m with gradient",CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,10/12/2014,,,,,"£34,655",0,"Parkers Landscapes & Construction Ltd, 20 Burley Road, Menston, Ilkley  West Yorkshi, Ls29 6Pg",,b) Micro,,Derek Prest,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,1078,DVLA Bus Lane enquiries,ENVIRONMENT & HOUSING,214 - Computer Software & Equipment,,01/12/2014,,,,,"£26,511",0,"Patrol (Parking), 2Nd Floor Springfield House, Water Lane, Wilmslow, Sk9 5Bg",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,28/2014,Production of the 2014/15 pantomime,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,11/12/2014,,,,,"£10,000",0,"Paul Holman Associates, Morrit House, 58 Station Approach South Ruislip, Middlesex, Ha4 6Sa",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,14/1544,To supply stage lighting,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,09/12/2014,,,,,"£5,960",0,"Pete Deacon Productions Ltd, 12 Green Lane, Yeadon, Leeds, Ls19 6Aw",,b) Micro,,Alexander Webb-Ingall,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,08-SE3299032130,"Additional cost fees
Provision of Management",ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,16/12/2014,,,,,"£5,850",0,"Pps, 27 Old Gloucester Street, Null, London, Wc1N 3Ax",,d) Medium,,Edwige,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,196551,Adoption - Advertising Campaign,CHILDRENS SERVICES,211 - Advertising,,05/12/2014,,,,,"£7,690",0,"Primesight, The Met Building, 22 Percy Street, London, W1T 2Bu",,e) Large,,Kay Spurr,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,34144,Sound Equipment,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,10/12/2014,,,,,"£6,286",0,"Pro Audio Systems Ltd, Blynk House, Young Street, Bradford, Bd8 9Re",,c) Small,,Chris Fell,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,2014/2687,West Yorkshire Broadband Mapping,CENTRAL & CORP FUNC ADMINIST (NON LCC),265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£5,542",0,"Regeneris Consulting Ltd, Faulkner House, Faulkner Street, Manchester, M1 4Dy",,c) Small,,Lynn Cooper,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,20000D,Postage Charges,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£5,622",0,"Rnb Direct Mail Solutions, Unit 3 Silver Royd Business Park, Silver Royd Hill, Leeds, Ls12 4Qq",,c) Small,,Philippa Elliott,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,COMM. CARE 001240,Residential care fees,JCS FOR PEOPLE WITH LEARNING DISABILITIE,580 - Residential,,17/12/2014,,,,,"£6,649",0,"Robina Care (The Denes), 25 Circus Mews, Carriage Court, Bath, Ha1 2Pw",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,SIMI071525,In House Fostering,CHILDRENS SERVICES,507 - General External Residential Placements,,31/12/2014,,,,,"£57,874",0,"Rosedale Childrens Services Ltd, 6Th Floor Metropolitan House, 3 Darkes Lane, Potters Bar, En6 1Ag",,c) Small,,Iain Dunn,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,612070,Contract Renewal expenses,CENTRAL & CORPORATE,NUL - ,,17/12/2014,,,,,"£7,000",0,"Rullion It Plus Limited, Po Box 47, Trafalgar House, Altrincham  Cheshire, Wa14 1Fg",,e) Large,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,344466,Relocation of Modular Classrooms,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,03/12/2014,,,,,"£66,640",0,"S & S Site Services (Nationwide) Limited, Unit 51 Warfield Road, Kellythorpe Industrial Estate, Driffield, Yo25 9Dj",,Other/Not known,,Gary McCartney,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,379,Delivery of ILM level 5 certificate,CENTRAL & CORPORATE,70 - Best Value Training,,17/12/2014,,,,,"£6,690",0,"Sarah Readings Ltd, Carlshead Farm Business Park, Paddock House Lane     Sicklinghall, Wetherby Leeds, Ls22 4Bj",,Other/Not known,,Veronicka Dancer / Judith Fox,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,4673,Seacroft camera post install.,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£5,433",0,"Scd Group Limited, Norton House, Peckfield Business Park Phoenix Ave, Leeds, Ls25 4Dy",,d) Medium,,Martin Clark,Quote
