"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","HEO","29550","35000","HR Manager","6.00","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - Human Resources","129","SEO","36250","43000","HR Manager","2.00","Human Resources"
"Attorney General's Office","Government Legal Department","Corporate Resources Group - People and Change","127","EO","25290","30000","Operational Officer","1.00","Operational Delivery"
"Attorney General's Office","Government Legal Department","Department fo Education","63","EO","25290","30000","Legal Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Clean Energy","162","G6","61200","75200","Senior Legal Adviser","4.59","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Clean Energy","162","G7","48400","61000","Legal Adviser","4.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Consumers, Competition, & Postal Services","153","G6","61200","75200","Senior Legal Adviser","5.54","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Consumers, Competition, & Postal Services","153","G7","48400","61000","Legal Adviser","3.58","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Corporate Law","154","G6","61200","75200","Senior Legal Adviser","2.21","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Corporate Law","154","G7","48400","61000","Legal Adviser","3.80","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Energy Development","161","G6","61200","75200","Senior Legal Adviser","5.88","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Energy Development","161","G7","48400","61000","Legal Adviser","4.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Energy Development","161","SEO","36250","43000","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Energy Efficiency, Heat & Climate Change","160","G6","61200","75200","Senior Legal Adviser","4.60","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Energy Efficiency, Heat & Climate Change","160","G7","48400","61000","Legal Adviser","4.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Energy Efficiency, Heat & Climate Change","160","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Industry Investments & State Aid","155","EO","25290","30000","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Industry Investments & State Aid","155","G6","61200","75200","Senior Legal Adviser","2.46","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Industry Investments & State Aid","155","G7","48400","61000","Legal Adviser","3.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Industry Investments & State Aid","155","SEO","36250","43000","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - International, EU & Trade Law","164","G6","61200","75200","Senior Legal Adviser","5.22","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - International, EU & Trade Law","164","G7","48400","61000","Legal Adviser","4.67","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Labour Market","156","G6","61200","75200","Senior Legal Adviser","3.44","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Labour Market","156","G7","48400","61000","Legal Adviser","3.86","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Legal Business Management Team","151","EO","25290","30000","Legal Officer","3.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Legal Business Management Team","151","G7","48400","61000","Legal Adviser","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Legal Business Management Team","151","HEO","29550","35000","Legal Manager","2.56","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Legal Business Management Team","151","LT","28280","32320","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Legal Business Management Team","152","EO","25290","30000","Legal Officer","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Legal Business Management Team","152","G6","61200","75200","Senior Legal Adviser","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Networks, Markets & Security of Supply","165","G6","61200","75200","Senior Legal Adviser","8.72","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Networks, Markets & Security of Supply","165","G7","48400","61000","Legal Adviser","4.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Nuclear and Non-Proliferation","163","G6","61200","75200","Senior Legal Adviser","9.01","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Nuclear and Non-Proliferation","163","G7","48400","61000","Legal Adviser","2.80","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Nuclear and Non-Proliferation","163","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Nuclear and Non-Proliferation","163","LT","28280","32320","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Rescue Restructure & Insolvency","157","G6","61200","75200","Senior Legal Adviser","1.67","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Rescue Restructure & Insolvency","157","G7","48400","61000","Legal Adviser","3.60","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Rescue Restructure & Insolvency","157","SEO","36250","43000","Legal Manager","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Responsible Business Practices & Better Regulation","159","G6","61200","75200","Senior Legal Adviser","3.83","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Responsible Business Practices & Better Regulation","159","G7","48400","61000","Legal Adviser","3.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Responsible Business Practices & Better Regulation","159","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Science & Intellectual Property","158","G6","61200","75200","Senior Legal Adviser","5.33","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Science & Intellectual Property","158","G7","48400","61000","Legal Adviser","1.60","Law"
"Attorney General's Office","Government Legal Department","Department for Business, Energy & Industrial Strategy - Science & Intellectual Property","158","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government","96","EO","25290","30000","Legal Officer","0.80","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Housing, & Land","98","G6","61200","75200","Senior Legal Adviser","2.83","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Housing, & Land","98","G7","48400","61000","Legal Adviser","4.48","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Housing, & Land","98","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Local Government","99","AO","21850","23800","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Local Government","99","G6","61200","75200","Senior Legal Adviser","1.83","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Local Government","99","G7","48400","61000","Legal Adviser","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Local Government","99","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning & infrastructure (including the Planning Inspectorate(PINS))","101","G6","61200","75200","Senior Legal Adviser","3.80","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning & infrastructure (including the Planning Inspectorate(PINS))","101","G7","48400","61000","Legal Adviser","8.47","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning & infrastructure (including the Planning Inspectorate(PINS))","101","LO","42420","42420","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Reform","100","G6","61200","75200","Senior Legal Adviser","3.49","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Reform","100","G7","48400","61000","Legal Adviser","4.67","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Reform","100","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government  - Planning Reform","100","LT","28280","32320","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government - European Programmes and Local Growth","97","G6","61200","75200","Senior Legal Adviser","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government - European Programmes and Local Growth","97","G7","48400","61000","Legal Adviser","3.58","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government - Legal Support Services","96","AO","21850","23800","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government - Legal Support Services","96","EO","25290","30000","Legal Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government - Legal Support Services","96","G7","48400","61000","Legal Adviser","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Communities and Local Government - Legal Support Services","96","HEO","29550","35000","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Culture, Sports and Gambling","44","AO","21850","23800","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Culture, Sports and Gambling","44","EO","25290","30000","Legal Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Culture, Sports and Gambling","44","G6","61200","75200","Senior Legal Adviser","4.20","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Culture, Sports and Gambling","44","G7","48400","61000","Legal Adviser","3.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Digital Economy and Telecoms","43","G6","61200","75200","Senior Legal Adviser","1.80","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Digital Economy and Telecoms","43","G7","48400","61000","Legal Adviser","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Media and Data Protection","45","G6","61200","75200","Senior Legal Adviser","3.80","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Media and Data Protection","45","G7","48400","61000","Legal Adviser","5.40","Law"
"Attorney General's Office","Government Legal Department","Department for Culture, Media and Sport - Media and Data Protection","45","LO","42420","42420","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education","63","EO","25290","30000","Legal Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Academies","64","G6","61200","75200","Senior Legal Adviser","1.80","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Academies","64","G7","48400","61000","Legal Adviser","6.91","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Academies","64","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Children's Law","67","G6","61200","75200","Senior Legal Adviser","3.40","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Children's Law","67","G7","48400","61000","Legal Adviser","4.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Further Education & Apprenticeships","136","G6","61200","75200","Senior Legal Adviser","2.57","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Further Education & Apprenticeships","136","G7","48400","61000","Legal Adviser","2.50","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Further Education & Apprenticeships","136","SEO","36250","43000","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Higher Education","137","G6","61200","75200","Senior Legal Adviser","3.88","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Higher Education","137","G7","48400","61000","Legal Adviser","3.24","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Higher Education","137","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Higher Education","137","LO","42420","42420","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Higher Education","137","LT","28280","32320","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Schools & Pupils","65","G6","61200","75200","Senior Legal Adviser","3.63","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Schools & Pupils","65","G7","48400","61000","Legal Adviser","4.55","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Teaching & Independent Schools","68","G6","61200","75200","Senior Legal Adviser","4.92","Law"
"Attorney General's Office","Government Legal Department","Department for Education - Teaching & Independent Schools","68","G7","48400","61000","Legal Adviser","2.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs","117","EO","25290","30000","Legal Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Agricultural Law","120","AO","21850","23800","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Agricultural Law","120","G6","61200","75200","Senior Legal Adviser","3.27","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Agricultural Law","120","G7","48400","61000","Legal Adviser","8.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Air Quality & Water","121","G6","61200","75200","Senior Legal Adviser","4.47","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Air Quality & Water","121","G7","48400","61000","Legal Adviser","4.89","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Air Quality & Water","121","LO","42420","42420","Legal Manager","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Air Quality & Water","121","LO","42420","42420","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Air Quality & Water","121","LT","28280","32320","Legal Trainee","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Animal Health and Welfare, Plants and Food","119","AO","21850","23800","Legal Support Officer","1.00","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Animal Health and Welfare, Plants and Food","119","G6","61200","75200","Senior Legal Adviser","3.70","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Animal Health and Welfare, Plants and Food","119","G7","48400","61000","Legal Adviser","3.80","Law"
"Attorney General's Office","Government Legal Department","Department for Environment, Food & Rural Affairs  - Biodiversity, Marine and Wildlife","118","AO","21850","23800","Legal Support Officer","1.00","Law"
